"id_kuantitas";"id_berita";"id_kalimat";"kuantitas";"isValid";"id_submitter";"date_submit";"time_submit"
"1125";"23";"876";"Tidak Ada";"2";"36";"2018-09-03";"16:20:28"
"1126";"23";"877";"Tidak Ada";"2";"36";"2018-09-03";"16:22:57"
"1127";"23";"878";"Tidak Ada";"2";"36";"2018-09-03";"16:26:22"
"1128";"23";"879";"4-5";"2";"36";"2018-09-03";"16:29:12"
"1129";"23";"880";"Tidak Ada";"2";"36";"2018-09-03";"16:32:31"
"1130";"23";"881";"Tidak Ada";"2";"36";"2018-09-03";"16:34:02"
"1131";"23";"882";"Tidak Ada";"2";"36";"2018-09-03";"16:35:20"
"1132";"23";"883";"Tidak Ada";"2";"36";"2018-09-03";"16:37:31"
"1133";"23";"884";"Tidak Ada";"2";"36";"2018-09-03";"16:43:22"
"1134";"23";"885";"Tidak Ada";"2";"36";"2018-09-03";"17:02:54"
"1135";"23";"886";"Tidak Ada";"2";"36";"2018-09-03";"17:08:32"
"1136";"23";"887";"Tidak Ada";"2";"36";"2018-09-03";"17:10:23"
"1137";"23";"888";"Tidak Ada";"2";"36";"2018-09-03";"17:12:29"
"1138";"23";"889";"230";"2";"36";"2018-09-03";"17:14:18"
"1139";"23";"890";"Tidak Ada";"2";"36";"2018-09-03";"17:15:27"
"1140";"23";"891";"Tidak Ada";"2";"36";"2018-09-03";"17:16:30"
"1141";"23";"892";"Tidak Ada";"2";"36";"2018-09-03";"17:17:16"
"1142";"23";"893";"Tidak Ada";"2";"36";"2018-09-03";"17:18:06"
"1143";"23";"894";"Tidak Ada";"2";"36";"2018-09-03";"17:19:16"
"1144";"23";"895";"Tidak Ada";"2";"36";"2018-09-03";"17:20:24"
"1145";"23";"896";"Tidak Ada";"2";"36";"2018-09-03";"17:22:38"
"1146";"23";"897";"32";"2";"36";"2018-09-03";"17:23:40"
"1147";"23";"898";"Tidak Ada";"2";"36";"2018-09-03";"17:25:08"
"1148";"23";"899";"Tidak Ada";"2";"36";"2018-09-03";"17:27:00"
"1149";"23";"900";"Tidak Ada";"2";"36";"2018-09-03";"17:28:19"
"1150";"23";"901";"Tidak Ada";"2";"36";"2018-09-03";"17:29:14"
"1151";"23";"902";"Tidak Ada";"2";"36";"2018-09-03";"17:30:11"
"1152";"23";"903";"Tidak Ada";"2";"36";"2018-09-03";"17:31:15"
"1153";"23";"904";"Tidak Ada";"2";"36";"2018-09-03";"17:32:22"
"1154";"23";"905";"Tidak Ada";"2";"36";"2018-09-03";"17:33:30"
"1155";"23";"906";"Tidak Ada";"2";"36";"2018-09-03";"17:34:39"
"1156";"23";"907";"Tidak Ada";"2";"36";"2018-09-03";"17:35:27"
"1157";"23";"908";"Tidak Ada";"2";"36";"2018-09-03";"17:36:12"
"1158";"23";"909";"Tidak Ada";"2";"36";"2018-09-03";"17:37:09"
"1159";"23";"910";"Tidak Ada";"2";"36";"2018-09-03";"17:43:13"
"1160";"31";"1420";"Tidak Ada";"2";"37";"2018-09-03";"19:21:59"
"1161";"31";"1421";"Tidak Ada";"2";"37";"2018-09-03";"19:31:22"
"1162";"242";"10559";"Tidak Ada";"2";"63";"2018-09-03";"19:43:09"
"1163";"242";"10560";"Tidak Ada";"2";"63";"2018-09-03";"19:44:41"
"1164";"31";"1422";"Tidak Ada";"2";"37";"2018-09-03";"19:45:55"
"1165";"31";"1423";"Tidak Ada";"2";"37";"2018-09-03";"19:46:38"
"1166";"242";"10561";"Tidak Ada";"2";"63";"2018-09-03";"19:47:02"
"1167";"242";"10562";"Tidak Ada";"2";"63";"2018-09-03";"19:48:41"
"1168";"242";"10563";"Tidak Ada";"2";"63";"2018-09-03";"19:51:15"
"1169";"242";"10564";"Tidak Ada";"2";"63";"2018-09-03";"20:13:06"
"1170";"242";"10565";"Tidak Ada";"2";"63";"2018-09-03";"20:13:37"
"1171";"242";"10566";"Tidak Ada";"2";"63";"2018-09-03";"20:14:36"
"1172";"306";"13154";"Tidak Ada";"2";"69";"2018-09-03";"20:27:50"
"1173";"242";"10567";"Tidak Ada";"2";"63";"2018-09-03";"20:32:26"
"1174";"242";"10568";"Tidak Ada";"2";"63";"2018-09-03";"20:33:27"
"1175";"242";"10569";"Tidak Ada";"2";"63";"2018-09-03";"20:34:00"
"1176";"242";"10570";"Tidak Ada";"2";"63";"2018-09-03";"20:35:21"
"1177";"31";"1424";"Tidak Ada";"2";"37";"2018-09-03";"20:36:43"
"1178";"31";"1425";"Tidak Ada";"2";"37";"2018-09-03";"20:37:18"
"1179";"31";"1426";"2014";"2";"37";"2018-09-03";"20:42:43"
"1180";"306";"13114";"28";"2";"69";"2018-09-03";"20:47:55"
"1181";"306";"13114";"75";"2";"69";"2018-09-03";"20:48:13"
"1182";"306";"13114";"15";"2";"69";"2018-09-03";"20:48:37"
"1183";"242";"10571";"Tidak Ada";"2";"63";"2018-09-03";"20:58:48"
"1184";"242";"10572";"Tidak Ada";"2";"63";"2018-09-03";"20:59:33"
"1185";"242";"10573";"Tidak Ada";"2";"63";"2018-09-03";"21:02:32"
"1186";"242";"10574";"Tidak Ada";"2";"63";"2018-09-03";"21:03:24"
"1187";"242";"10575";"Tidak Ada";"2";"63";"2018-09-03";"21:05:53"
"1188";"31";"1427";"Tidak Ada";"2";"37";"2018-09-03";"21:05:57"
"1189";"31";"1428";"Tidak Ada";"2";"37";"2018-09-03";"21:06:28"
"1190";"242";"10576";"Tidak Ada";"2";"63";"2018-09-03";"21:08:14"
"1191";"31";"1429";"Tidak Ada";"2";"37";"2018-09-03";"21:08:33"
"1192";"306";"13115";"Tidak Ada";"2";"69";"2018-09-03";"21:08:57"
"1193";"242";"10577";"Tidak Ada";"2";"63";"2018-09-03";"21:09:53"
"1194";"31";"1430";"Tidak Ada";"2";"37";"2018-09-03";"21:10:24"
"1195";"242";"10578";"Tidak Ada";"2";"63";"2018-09-03";"21:10:47"
"1196";"242";"10579";"10";"2";"63";"2018-09-03";"21:11:31"
"1197";"242";"10580";"Tidak Ada";"2";"63";"2018-09-03";"21:15:30"
"1198";"242";"10581";"Tidak Ada";"2";"63";"2018-09-03";"21:16:13"
"1199";"242";"10582";"Tidak Ada";"2";"63";"2018-09-03";"21:17:21"
"1200";"242";"10583";"Tidak Ada";"2";"63";"2018-09-03";"21:18:11"
"1201";"242";"10584";"Tidak Ada";"2";"63";"2018-09-03";"21:19:00"
"1202";"242";"10585";"Tidak Ada";"2";"63";"2018-09-03";"21:21:12"
"1203";"306";"13116";"28";"2";"69";"2018-09-03";"21:22:10"
"1204";"242";"10586";"Tidak Ada";"2";"63";"2018-09-03";"21:22:43"
"1205";"242";"10587";"Tidak Ada";"2";"63";"2018-09-03";"21:23:23"
"1206";"35";"1575";"10 kamera";"2";"34";"2018-09-03";"21:23:38"
"1207";"242";"10588";"Tidak Ada";"2";"63";"2018-09-03";"21:24:51"
"1208";"306";"13117";"ratusan";"2";"69";"2018-09-03";"21:24:51"
"1209";"306";"13117";"jutaan";"2";"69";"2018-09-03";"21:24:58"
"1210";"306";"13118";"Tidak Ada";"2";"69";"2018-09-03";"21:27:08"
"1211";"306";"13119";"75";"2";"69";"2018-09-03";"21:30:57"
"1212";"306";"13120";"15";"2";"69";"2018-09-03";"21:34:46"
"1213";"306";"13120";"Tidak Ada";"2";"69";"2018-09-03";"21:34:54"
"1214";"31";"1431";"Tidak Ada";"2";"37";"2018-09-03";"23:54:21"
"1215";"31";"1432";"Tidak Ada";"2";"37";"2018-09-03";"23:57:43"
"1216";"31";"1433";"Tidak Ada";"2";"37";"2018-09-04";"00:00:51"
"1217";"31";"1434";"Tidak Ada";"2";"37";"2018-09-04";"00:03:34"
"1218";"31";"1435";"Tidak Ada";"2";"37";"2018-09-04";"00:07:52"
"1219";"31";"1436";"Tidak Ada";"2";"37";"2018-09-04";"00:13:49"
"1220";"31";"1437";"Tidak Ada";"2";"37";"2018-09-04";"00:23:50"
"1221";"31";"1438";"Tidak Ada";"2";"37";"2018-09-04";"00:31:42"
"1222";"31";"1439";"Tidak Ada";"2";"37";"2018-09-04";"00:32:14"
"1223";"31";"1440";"Tidak Ada";"2";"37";"2018-09-04";"00:38:15"
"1224";"31";"1441";"Tidak Ada";"2";"37";"2018-09-04";"00:40:03"
"1225";"31";"1442";"Tidak Ada";"2";"37";"2018-09-04";"01:49:08"
"1226";"24";"911";"3";"2";"37";"2018-09-04";"02:06:26"
"1227";"24";"911";"1";"2";"37";"2018-09-04";"02:06:30"
"1228";"24";"912";"Tidak Ada";"2";"37";"2018-09-04";"02:10:48"
"1229";"24";"913";"1";"2";"37";"2018-09-04";"02:25:51"
"1230";"24";"914";"2";"2";"37";"2018-09-04";"02:30:07"
"1231";"24";"914";"1";"2";"37";"2018-09-04";"02:30:11"
"1232";"24";"914";"11";"2";"37";"2018-09-04";"02:30:14"
"1233";"24";"914";"12";"2";"37";"2018-09-04";"02:30:21"
"1234";"24";"915";"1";"2";"37";"2018-09-04";"02:33:31"
"1235";"24";"916";"68";"2";"37";"2018-09-04";"02:34:02"
"1236";"24";"916";"34";"2";"37";"2018-09-04";"02:34:13"
"1237";"24";"917";"Tidak Ada";"2";"37";"2018-09-04";"02:35:01"
"1238";"24";"918";"3";"2";"37";"2018-09-04";"02:37:31"
"1239";"24";"919";"Tidak Ada";"2";"37";"2018-09-04";"02:41:21"
"1240";"24";"920";"10";"2";"37";"2018-09-04";"02:48:49"
"1241";"24";"920";"tiga";"2";"37";"2018-09-04";"02:48:58"
"1242";"24";"921";"dua";"2";"37";"2018-09-04";"02:53:46"
"1243";"24";"921";"enam";"2";"37";"2018-09-04";"02:53:58"
"1244";"24";"922";"Tidak Ada";"2";"37";"2018-09-04";"02:55:14"
"1245";"24";"923";"Tidak Ada";"2";"37";"2018-09-04";"02:56:22"
"1246";"24";"924";"Tidak Ada";"2";"37";"2018-09-04";"02:59:48"
"1247";"24";"925";"8";"2";"37";"2018-09-04";"03:02:10"
"1248";"24";"925";"11";"2";"37";"2018-09-04";"03:02:27"
"1249";"24";"925";"3";"2";"37";"2018-09-04";"03:02:53"
"1250";"24";"925";"1";"2";"37";"2018-09-04";"03:02:58"
"1251";"24";"926";"Tidak Ada";"2";"37";"2018-09-04";"03:03:56"
"1252";"24";"927";"Tidak Ada";"2";"37";"2018-09-04";"03:07:00"
"1253";"199";"8687";"28,9 ribu orang";"2";"62";"2018-09-04";"07:40:45"
"1254";"199";"8687";"129,6 orang";"2";"62";"2018-09-04";"07:40:56"
"1255";"335";"14390";"Tidak Ada";"2";"43";"2018-09-04";"07:48:19"
"1256";"199";"8688";"1,1 juta orang";"2";"62";"2018-09-04";"07:49:35"
"1257";"199";"8689";"Tidak Ada";"2";"62";"2018-09-04";"07:51:40"
"1258";"199";"8690";"Tidak Ada";"2";"62";"2018-09-04";"07:53:12"
"1259";"335";"14391";"Tidak Ada";"2";"43";"2018-09-04";"07:54:28"
"1260";"199";"8691";"Tidak Ada";"2";"62";"2018-09-04";"07:56:11"
"1261";"199";"8692";"Tidak Ada";"2";"62";"2018-09-04";"07:59:56"
"1262";"199";"8693";"Tidak Ada";"2";"62";"2018-09-04";"08:01:40"
"1263";"199";"8694";"Tidak Ada";"2";"62";"2018-09-04";"08:02:55"
"1264";"335";"14392";"Tidak Ada";"2";"43";"2018-09-04";"08:03:14"
"1265";"199";"8695";"Tidak Ada";"2";"62";"2018-09-04";"08:04:02"
"1266";"199";"8696";"Tidak Ada";"2";"62";"2018-09-04";"08:06:18"
"1267";"335";"14393";"Tidak Ada";"2";"43";"2018-09-04";"08:07:06"
"1268";"335";"14394";"baterai berkapasitas 3.505 mAh";"2";"43";"2018-09-04";"08:07:56"
"1269";"335";"14394";"Prosesor Snapdragon 625";"2";"43";"2018-09-04";"08:08:12"
"1270";"199";"8697";"Tidak Ada";"2";"62";"2018-09-04";"08:10:12"
"1271";"335";"14395";"kamera 12MP";"2";"43";"2018-09-04";"08:11:37"
"1272";"335";"14395";"sensor Sony 1,55 micron piksel";"2";"43";"2018-09-04";"08:11:51"
"1273";"335";"14395";"dual LED flash";"2";"43";"2018-09-04";"08:12:09"
"1274";"199";"8698";"Tidak Ada";"2";"62";"2018-09-04";"08:12:11"
"1275";"335";"14396";"kamera depan beresolusi 8MP";"2";"43";"2018-09-04";"08:13:13"
"1276";"199";"8699";"Tidak Ada";"2";"62";"2018-09-04";"08:13:38"
"1277";"199";"8700";"375 anak perempuan";"2";"62";"2018-09-04";"08:14:57"
"1278";"335";"14398";"500 toko luring";"2";"43";"2018-09-04";"08:15:40"
"1279";"199";"8701";"Tidak Ada";"2";"62";"2018-09-04";"08:16:29"
"1280";"199";"8702";"Tidak Ada";"2";"62";"2018-09-04";"08:18:12"
"1281";"199";"8703";"Tidak Ada";"2";"62";"2018-09-04";"08:27:36"
"1282";"199";"8704";"Tidak Ada";"2";"62";"2018-09-04";"08:29:31"
"1283";"199";"8705";"Tidak Ada";"2";"62";"2018-09-04";"08:30:57"
"1284";"199";"8706";"Tidak Ada";"2";"62";"2018-09-04";"08:33:05"
"1285";"199";"8707";"Tidak Ada";"2";"62";"2018-09-04";"08:35:12"
"1286";"199";"8708";"Tidak Ada";"2";"62";"2018-09-04";"08:36:29"
"1287";"199";"8709";"Tidak Ada";"2";"62";"2018-09-04";"08:37:46"
"1288";"335";"14399";"Tidak Ada";"2";"43";"2018-09-04";"08:38:16"
"1289";"335";"14400";"Tidak Ada";"2";"43";"2018-09-04";"08:38:58"
"1290";"199";"8710";"Tidak Ada";"2";"62";"2018-09-04";"08:39:38"
"1291";"335";"14358";"Tidak Ada";"2";"43";"2018-09-04";"08:41:40"
"1292";"199";"8711";"Tidak Ada";"2";"62";"2018-09-04";"08:42:21"
"1293";"335";"14359";"Tidak Ada";"2";"43";"2018-09-04";"08:44:02"
"1294";"199";"8712";"Tidak Ada";"2";"62";"2018-09-04";"08:44:23"
"1295";"335";"14360";"Tidak Ada";"2";"43";"2018-09-04";"08:44:46"
"1296";"199";"8713";"Tidak Ada";"2";"62";"2018-09-04";"08:45:46"
"1297";"335";"14361";"Tidak Ada";"2";"43";"2018-09-04";"08:46:23"
"1298";"207";"9007";"Tidak Ada";"2";"33";"2018-09-04";"09:52:17"
"1299";"207";"9008";"Tidak Ada";"2";"33";"2018-09-04";"09:56:02"
"1300";"207";"9009";"Tidak Ada";"2";"33";"2018-09-04";"10:17:50"
"1301";"207";"9010";"Tidak Ada";"2";"33";"2018-09-04";"10:19:13"
"1302";"207";"9011";"Tidak Ada";"2";"33";"2018-09-04";"10:23:39"
"1303";"207";"9012";"Tidak Ada";"2";"33";"2018-09-04";"10:24:34"
"1304";"335";"14362";"Tidak Ada";"2";"43";"2018-09-04";"10:29:21"
"1305";"335";"14363";"Tidak Ada";"2";"43";"2018-09-04";"10:31:25"
"1306";"199";"8714";"32,03 persen";"2";"62";"2018-09-04";"10:32:24"
"1307";"199";"8714";"12,67 persen";"2";"62";"2018-09-04";"10:32:41"
"1308";"43";"2050";"Tidak Ada";"2";"42";"2018-09-04";"10:37:18"
"1309";"199";"8715";"4,06 persen";"2";"62";"2018-09-04";"10:37:46"
"1310";"335";"14364";"Tidak Ada";"2";"43";"2018-09-04";"10:40:27"
"1311";"199";"8716";"Tidak Ada";"2";"62";"2018-09-04";"10:41:12"
"1312";"199";"8717";"Tidak Ada";"2";"62";"2018-09-04";"10:42:02"
"1313";"199";"8718";"Tidak Ada";"2";"62";"2018-09-04";"10:43:25"
"1314";"199";"8719";"Tidak Ada";"2";"62";"2018-09-04";"10:46:15"
"1315";"335";"14365";"Tidak Ada";"2";"43";"2018-09-04";"10:47:31"
"1316";"199";"8720";"5 kali";"2";"62";"2018-09-04";"10:47:39"
"1317";"199";"8721";"Tidak Ada";"2";"62";"2018-09-04";"10:48:53"
"1318";"199";"8722";"Tidak Ada";"2";"62";"2018-09-04";"10:50:52"
"1319";"335";"14366";"Tidak Ada";"2";"43";"2018-09-04";"10:51:07"
"1320";"199";"8723";"Tidak Ada";"2";"62";"2018-09-04";"10:51:55"
"1321";"335";"14367";"Tidak Ada";"2";"43";"2018-09-04";"10:53:11"
"1322";"199";"8724";"Tidak Ada";"2";"62";"2018-09-04";"10:53:48"
"1323";"199";"8725";"Tidak Ada";"2";"62";"2018-09-04";"10:55:30"
"1324";"199";"8726";"Tidak Ada";"2";"62";"2018-09-04";"10:56:41"
"1325";"199";"8727";"Tidak Ada";"2";"62";"2018-09-04";"10:58:27"
"1326";"335";"14368";"Tidak Ada";"2";"43";"2018-09-04";"10:59:10"
"1327";"335";"14369";"Tidak Ada";"2";"43";"2018-09-04";"11:04:19"
"1328";"335";"14370";"Tidak Ada";"2";"43";"2018-09-04";"11:06:05"
"1329";"215";"9293";"Tidak Ada";"2";"62";"2018-09-04";"11:08:34"
"1330";"335";"14371";"Tidak Ada";"2";"43";"2018-09-04";"11:08:41"
"1331";"215";"9263";"Tidak Ada";"2";"62";"2018-09-04";"11:13:02"
"1332";"335";"14372";"Tidak Ada";"2";"43";"2018-09-04";"11:13:12"
"1333";"215";"9264";"Tidak Ada";"2";"62";"2018-09-04";"11:16:18"
"1334";"335";"14373";"Tidak Ada";"2";"43";"2018-09-04";"11:16:32"
"1335";"215";"9265";"Tidak Ada";"2";"62";"2018-09-04";"11:18:08"
"1336";"35";"1576";"17";"2";"34";"2018-09-04";"11:21:56"
"1337";"306";"13121";"Tidak Ada";"2";"69";"2018-09-04";"11:51:42"
"1338";"306";"13122";"Tidak Ada";"2";"69";"2018-09-04";"11:53:44"
"1339";"27";"1267";"Tidak Ada";"2";"39";"2018-09-04";"14:12:21"
"1340";"27";"1268";"Tidak Ada";"2";"39";"2018-09-04";"14:14:56"
"1341";"27";"1269";"Tidak Ada";"2";"39";"2018-09-04";"14:16:55"
"1342";"335";"14374";"Tidak Ada";"2";"43";"2018-09-04";"15:23:36"
"1343";"335";"14375";"Tidak Ada";"2";"43";"2018-09-04";"15:25:43"
"1344";"335";"14376";"Tidak Ada";"2";"43";"2018-09-04";"15:26:36"
"1345";"335";"14377";"harga";"2";"43";"2018-09-04";"15:27:04"
"1346";"335";"14378";"Tidak Ada";"2";"43";"2018-09-04";"15:29:18"
"1347";"335";"14379";"Harga";"2";"43";"2018-09-04";"15:30:51"
"1348";"335";"14380";"Tidak Ada";"2";"43";"2018-09-04";"15:35:03"
"1349";"335";"14381";"Tidak Ada";"2";"43";"2018-09-04";"15:39:44"
"1350";"335";"14384";"layar berukuran 4,5 inci Full HD";"2";"43";"2018-09-04";"15:43:07"
"1351";"335";"14384";"1080x1620 piksel";"2";"43";"2018-09-04";"15:43:19"
"1352";"335";"14384";"kerapatan layar hingga 434 piksel per inci";"2";"43";"2018-09-04";"15:43:37"
"1353";"335";"14384";"aspek rasio 3:2";"2";"43";"2018-09-04";"15:43:46"
"1354";"335";"14385";"layar sentuh berdimensi 5,5 inci";"2";"43";"2018-09-04";"15:47:29"
"1355";"335";"14386";"4GB RAM";"2";"43";"2018-09-04";"15:48:01"
"1356";"335";"14386";"64GB pada memori internal";"2";"43";"2018-09-04";"15:48:10"
"1357";"335";"14387";"Tidak Ada";"2";"43";"2018-09-04";"15:51:17"
"1358";"335";"14388";"Tidak Ada";"2";"43";"2018-09-04";"15:53:30"
"1359";"335";"14389";"Tidak Ada";"2";"43";"2018-09-04";"15:56:46"
"1360";"370";"15882";"mayoritas";"2";"41";"2018-09-04";"15:57:41"
"1361";"335";"14401";"Tidak Ada";"2";"43";"2018-09-04";"15:58:15"
"1362";"335";"14402";"Tidak Ada";"2";"43";"2018-09-04";"16:00:31"
"1363";"335";"14403";"Tidak Ada";"2";"43";"2018-09-04";"16:02:39"
"1364";"359";"15391";"Tidak Ada";"2";"43";"2018-09-04";"16:05:32"
"1365";"359";"15392";"Tidak Ada";"2";"43";"2018-09-04";"16:09:54"
"1366";"359";"15393";"Tidak Ada";"2";"43";"2018-09-04";"16:12:49"
"1367";"359";"15394";"Tidak Ada";"2";"43";"2018-09-04";"16:13:49"
"1368";"359";"15395";"Tidak Ada";"2";"43";"2018-09-04";"16:16:28"
"1369";"359";"15396";"Tidak Ada";"2";"43";"2018-09-04";"16:20:27"
"1370";"199";"8681";"Tidak Ada";"2";"65";"2018-09-04";"16:26:50"
"1371";"199";"8682";"Tidak Ada";"2";"65";"2018-09-04";"16:26:55"
"1372";"199";"8683";"Tidak Ada";"2";"65";"2018-09-04";"16:28:34"
"1373";"199";"8684";"Tidak Ada";"2";"65";"2018-09-04";"16:33:13"
"1374";"199";"8685";"Tidak Ada";"2";"65";"2018-09-04";"16:35:52"
"1375";"370";"15884";"Tidak Ada";"2";"41";"2018-09-04";"16:35:58"
"1376";"370";"15885";"Tidak Ada";"2";"41";"2018-09-04";"16:38:24"
"1377";"199";"8686";"5,1 juta jiwa, 5,3 juta jiwa";"2";"65";"2018-09-04";"16:40:07"
"1378";"370";"15886";"Tidak Ada";"2";"41";"2018-09-04";"16:40:32"
"1379";"199";"8687";"28,9 ribu orang dan 129,6 orang";"2";"65";"2018-09-04";"16:42:20"
"1380";"370";"15887";"Tidak Ada";"2";"41";"2018-09-04";"16:42:28"
"1381";"199";"8688";"1,1 juta orang menjadi 570,6 ribu orang";"2";"65";"2018-09-04";"16:44:10"
"1382";"370";"15888";"Tidak Ada";"2";"41";"2018-09-04";"16:44:32"
"1383";"199";"8689";"Tidak Ada";"2";"65";"2018-09-04";"16:45:38"
"1384";"199";"8690";"Tidak Ada";"2";"65";"2018-09-04";"16:47:24"
"1385";"43";"2051";"Tidak Ada";"2";"42";"2018-09-04";"16:48:46"
"1386";"359";"15376";"Tidak Ada";"2";"43";"2018-09-04";"16:48:50"
"1387";"43";"2052";"Tidak Ada";"2";"42";"2018-09-04";"16:51:03"
"1388";"43";"2053";"Tidak Ada";"2";"42";"2018-09-04";"16:53:15"
"1389";"359";"15377";"Tidak Ada";"2";"43";"2018-09-04";"16:58:40"
"1390";"43";"2054";"Tidak Ada";"2";"42";"2018-09-04";"16:59:49"
"1391";"43";"2055";"Tidak Ada";"2";"42";"2018-09-04";"17:02:53"
"1392";"43";"2056";"Tidak Ada";"2";"42";"2018-09-04";"17:05:06"
"1393";"199";"8691";"Tidak Ada";"2";"65";"2018-09-04";"17:07:54"
"1394";"43";"2039";"Tidak Ada";"2";"42";"2018-09-04";"17:09:28"
"1395";"199";"8692";"Tidak Ada";"2";"65";"2018-09-04";"17:10:13"
"1396";"199";"8693";"Tidak Ada";"2";"65";"2018-09-04";"17:11:25"
"1397";"199";"8694";"Tidak Ada";"2";"65";"2018-09-04";"17:12:59"
"1398";"43";"2040";"Tidak Ada";"2";"42";"2018-09-04";"17:13:07"
"1399";"43";"2041";"Tidak Ada";"2";"42";"2018-09-04";"17:15:05"
"1400";"43";"2042";"Tidak Ada";"2";"42";"2018-09-04";"17:17:09"
"1401";"27";"1270";"Tidak Ada";"2";"39";"2018-09-04";"17:19:39"
"1402";"43";"2043";"Tidak Ada";"2";"42";"2018-09-04";"17:19:55"
"1403";"43";"2044";"Tidak Ada";"2";"42";"2018-09-04";"17:22:14"
"1404";"27";"1271";"0%";"2";"39";"2018-09-04";"17:23:18"
"1405";"27";"1272";"Tidak Ada";"2";"39";"2018-09-04";"17:24:53"
"1406";"43";"2045";"Tidak Ada";"2";"42";"2018-09-04";"17:24:55"
"1407";"43";"2046";"Tidak Ada";"2";"42";"2018-09-04";"17:27:03"
"1408";"27";"1235";"Tidak Ada";"2";"39";"2018-09-04";"17:27:18"
"1409";"27";"1236";"Tidak Ada";"2";"39";"2018-09-04";"17:28:42"
"1410";"43";"2047";"Tidak Ada";"2";"42";"2018-09-04";"17:29:35"
"1411";"27";"1237";"Tidak Ada";"2";"39";"2018-09-04";"17:30:43"
"1412";"43";"2048";"Tidak Ada";"2";"42";"2018-09-04";"17:31:05"
"1413";"75";"3249";"Tidak Ada";"2";"42";"2018-09-04";"17:36:43"
"1414";"27";"1238";"Tidak Ada";"2";"39";"2018-09-04";"17:38:10"
"1415";"359";"15378";"Tidak Ada";"2";"43";"2018-09-04";"17:39:09"
"1416";"75";"3250";"Tidak Ada";"2";"42";"2018-09-04";"17:39:17"
"1417";"27";"1239";"Tidak Ada";"2";"39";"2018-09-04";"17:39:39"
"1418";"359";"15379";"30,2 persen";"2";"43";"2018-09-04";"17:40:58"
"1419";"27";"1240";"Tidak Ada";"2";"39";"2018-09-04";"17:41:01"
"1420";"27";"1241";"Tidak Ada";"2";"39";"2018-09-04";"17:41:55"
"1421";"359";"15381";"Tidak Ada";"2";"43";"2018-09-04";"17:43:15"
"1422";"27";"1242";"Tidak Ada";"2";"39";"2018-09-04";"17:43:53"
"1423";"75";"3251";"Tidak Ada";"2";"42";"2018-09-04";"17:45:11"
"1424";"359";"15383";"Tidak Ada";"2";"43";"2018-09-04";"17:45:17"
"1425";"27";"1243";"Tidak Ada";"2";"39";"2018-09-04";"17:45:37"
"1426";"75";"3252";"Tidak Ada";"2";"42";"2018-09-04";"17:47:35"
"1427";"359";"15387";"Tidak Ada";"2";"43";"2018-09-04";"17:48:35"
"1428";"359";"15388";"Tidak Ada";"2";"43";"2018-09-04";"17:50:37"
"1429";"75";"3219";"Tidak Ada";"2";"42";"2018-09-04";"17:53:43"
"1430";"27";"1244";"Tidak Ada";"2";"39";"2018-09-04";"17:56:12"
"1431";"359";"15389";"Tidak Ada";"2";"43";"2018-09-04";"17:57:36"
"1432";"27";"1245";"Tidak Ada";"2";"39";"2018-09-04";"17:57:55"
"1433";"75";"3220";"Tidak Ada";"2";"42";"2018-09-04";"17:59:02"
"1434";"27";"1246";"Tidak Ada";"2";"39";"2018-09-04";"18:00:15"
"1435";"75";"3221";"Tidak Ada";"2";"42";"2018-09-04";"18:00:31"
"1436";"75";"3222";"Tidak Ada";"2";"42";"2018-09-04";"18:01:39"
"1437";"27";"1247";"Tidak Ada";"2";"39";"2018-09-04";"18:02:19"
"1438";"75";"3223";"Tidak Ada";"2";"42";"2018-09-04";"18:03:33"
"1439";"27";"1248";"Tidak Ada";"2";"39";"2018-09-04";"18:04:18"
"1440";"75";"3224";"Tidak Ada";"2";"42";"2018-09-04";"18:06:00"
"1441";"359";"15390";"Tidak Ada";"2";"43";"2018-09-04";"18:06:33"
"1442";"75";"3225";"Tidak Ada";"2";"42";"2018-09-04";"18:08:13"
"1443";"351";"15115";"Tidak Ada";"2";"43";"2018-09-04";"18:08:48"
"1444";"27";"1249";"Tidak Ada";"2";"39";"2018-09-04";"18:09:43"
"1445";"351";"15116";"Tidak Ada";"2";"43";"2018-09-04";"18:11:16"
"1446";"351";"15117";"Tidak Ada";"2";"43";"2018-09-04";"18:12:24"
"1447";"75";"3226";"Tidak Ada";"2";"42";"2018-09-04";"18:12:28"
"1448";"27";"1250";"Tidak Ada";"2";"39";"2018-09-04";"18:14:00"
"1449";"75";"3227";"Tidak Ada";"2";"42";"2018-09-04";"18:15:51"
"1450";"75";"3228";"Tidak Ada";"2";"42";"2018-09-04";"18:20:17"
"1451";"351";"15118";"Tidak Ada";"2";"43";"2018-09-04";"18:21:45"
"1452";"75";"3229";"Tidak Ada";"2";"42";"2018-09-04";"18:22:27"
"1453";"351";"15119";"Tidak Ada";"2";"43";"2018-09-04";"18:23:20"
"1454";"351";"15120";"Tidak Ada";"2";"43";"2018-09-04";"18:24:46"
"1455";"351";"15121";"kapasitas 5-15 orang";"2";"43";"2018-09-04";"18:26:00"
"1456";"75";"3230";"Tidak Ada";"2";"42";"2018-09-04";"18:28:06"
"1457";"351";"15122";"kapal";"2";"43";"2018-09-04";"18:34:18"
"1458";"351";"15122";"pulau";"2";"43";"2018-09-04";"18:34:24"
"1459";"75";"3231";"Tidak Ada";"2";"42";"2018-09-04";"18:36:24"
