"id_organisasi";"id_berita";"id_kalimat";"nama_organisasi";"isCorrect";"isValid";"id_submitter";"date_submit";"time_submit"
"1136";"306";"13116";"Tidak Ada";"1";"2";"69";"2018-09-03";"21:10:32"
"1137";"242";"10578";"Tidak Ada";"1";"2";"63";"2018-09-03";"21:11:11"
"1138";"242";"10579";"Tidak Ada";"1";"2";"63";"2018-09-03";"21:12:28"
"1139";"242";"10580";"Tidak Ada";"1";"2";"63";"2018-09-03";"21:15:03"
"1140";"242";"10581";"Tidak Ada";"1";"2";"63";"2018-09-03";"21:15:46"
"1141";"242";"10582";"Tidak Ada";"1";"2";"63";"2018-09-03";"21:16:50"
"1142";"242";"10583";"Tidak Ada";"1";"2";"63";"2018-09-03";"21:18:44"
"1143";"242";"10584";"Tidak Ada";"1";"2";"63";"2018-09-03";"21:19:34"
"1144";"242";"10585";"Tidak Ada";"1";"2";"63";"2018-09-03";"21:21:31"
"1145";"242";"10586";"Tidak Ada";"1";"2";"63";"2018-09-03";"21:22:09"
"1146";"306";"13117";"Tidak Ada";"1";"2";"69";"2018-09-03";"21:22:56"
"1147";"242";"10587";"Tidak Ada";"1";"2";"63";"2018-09-03";"21:23:43"
"1148";"242";"10588";"Tidak Ada";"1";"2";"63";"2018-09-03";"21:25:13"
"1149";"306";"13118";"Tidak Ada";"1";"2";"69";"2018-09-03";"21:26:08"
"1150";"306";"13119";"Tidak Ada";"1";"2";"69";"2018-09-03";"21:29:24"
"1151";"306";"13120";"Tidak Ada";"1";"2";"69";"2018-09-03";"21:32:08"
"1152";"31";"1431";"Tidak Ada";"1";"2";"37";"2018-09-03";"22:28:35"
"1153";"31";"1432";"Tidak Ada";"1";"2";"37";"2018-09-03";"23:57:20"
"1154";"31";"1433";"Tidak Ada";"1";"2";"37";"2018-09-03";"23:58:46"
"1155";"31";"1434";"Tidak Ada";"1";"2";"37";"2018-09-04";"00:02:17"
"1156";"31";"1435";"Tidak Ada";"1";"2";"37";"2018-09-04";"00:07:22"
"1157";"31";"1436";"Tidak Ada";"1";"2";"37";"2018-09-04";"00:13:27"
"1158";"31";"1437";"Tidak Ada";"1";"2";"37";"2018-09-04";"00:23:24"
"1159";"31";"1438";"Tidak Ada";"1";"2";"37";"2018-09-04";"00:31:15"
"1160";"31";"1439";"Tidak Ada";"1";"2";"37";"2018-09-04";"00:31:49"
"1161";"31";"1440";"Tidak Ada";"1";"2";"37";"2018-09-04";"00:37:30"
"1162";"31";"1441";"Tidak Ada";"1";"2";"37";"2018-09-04";"00:39:39"
"1163";"31";"1442";"Tidak Ada";"1";"2";"37";"2018-09-04";"00:49:44"
"1164";"24";"911";"Bhayangkara";"1";"2";"37";"2018-09-04";"02:00:24"
"1165";"24";"912";"The Guardian";"1";"2";"37";"2018-09-04";"02:10:13"
"1166";"335";"14390";"Tidak Ada";"1";"2";"43";"2018-09-04";"02:10:26"
"1167";"24";"913";"Bhayangkara FC";"1";"2";"37";"2018-09-04";"02:25:08"
"1168";"24";"914";"Persija";"1";"2";"37";"2018-09-04";"02:29:00"
"1169";"24";"915";"Tidak Ada";"1";"2";"37";"2018-09-04";"02:32:37"
"1170";"24";"916";"Tidak Ada";"1";"2";"37";"2018-09-04";"02:33:44"
"1171";"24";"917";"Bhayangkara";"1";"2";"37";"2018-09-04";"02:34:27"
"1172";"24";"918";"Tidak Ada";"1";"2";"37";"2018-09-04";"02:37:01"
"1173";"24";"919";"Bhayangkara";"1";"2";"37";"2018-09-04";"02:40:48"
"1174";"24";"920";"Bhayangkara";"1";"2";"37";"2018-09-04";"02:48:39"
"1175";"24";"921";"Persija";"1";"2";"37";"2018-09-04";"02:52:20"
"1176";"24";"922";"Tidak Ada";"1";"2";"37";"2018-09-04";"02:54:51"
"1177";"24";"923";"Tidak Ada";"1";"2";"37";"2018-09-04";"02:55:41"
"1178";"24";"924";"Bhayangkara";"1";"2";"37";"2018-09-04";"02:59:17"
"1179";"24";"925";"Madura United";"1";"2";"37";"2018-09-04";"03:00:08"
"1180";"24";"926";"Tidak Ada";"1";"2";"37";"2018-09-04";"03:03:32"
"1181";"24";"927";"Bhayangkara";"1";"2";"37";"2018-09-04";"03:06:18"
"1182";"24";"927";"PSSI";"1";"2";"37";"2018-09-04";"03:06:29"
"1183";"199";"8687";"Tidak Ada";"1";"2";"62";"2018-09-04";"07:41:09"
"1184";"199";"8688";"Tidak Ada";"1";"2";"62";"2018-09-04";"07:48:21"
"1185";"199";"8689";"Tidak Ada";"1";"2";"62";"2018-09-04";"07:50:48"
"1186";"199";"8690";"Tidak Ada";"1";"2";"62";"2018-09-04";"07:52:40"
"1187";"335";"14391";"BlackBerry";"1";"2";"43";"2018-09-04";"07:52:41"
"1188";"199";"8691";"Tidak Ada";"1";"2";"62";"2018-09-04";"07:55:43"
"1189";"199";"8692";"Kementerian PPPA";"1";"2";"62";"2018-09-04";"07:58:08"
"1190";"199";"8693";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:00:23"
"1191";"199";"8694";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:02:23"
"1192";"335";"14392";"Tidak Ada";"1";"2";"43";"2018-09-04";"08:02:50"
"1193";"199";"8695";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:03:30"
"1194";"199";"8696";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:05:37"
"1195";"335";"14393";"Tidak Ada";"1";"2";"43";"2018-09-04";"08:06:35"
"1196";"335";"14394";"Tidak Ada";"1";"2";"43";"2018-09-04";"08:08:54"
"1197";"199";"8697";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:09:22"
"1198";"335";"14395";"Sony";"1";"2";"43";"2018-09-04";"08:10:52"
"1199";"199";"8698";"PPPA";"1";"2";"62";"2018-09-04";"08:11:39"
"1200";"199";"8698";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:11:46"
"1201";"199";"8699";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:13:08"
"1202";"335";"14396";"Tidak Ada";"1";"2";"43";"2018-09-04";"08:13:25"
"1203";"199";"8700";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:14:15"
"1204";"335";"14398";"BB Merah Putih";"1";"2";"43";"2018-09-04";"08:14:30"
"1205";"199";"8701";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:15:35"
"1206";"199";"8702";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:17:20"
"1207";"199";"8703";"Koalisi Perempuan Indonesia \(KPI\)";"1";"2";"62";"2018-09-04";"08:21:49"
"1208";"199";"8704";"KPI";"1";"2";"62";"2018-09-04";"08:28:49"
"1209";"199";"8705";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:30:24"
"1210";"199";"8706";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:32:34"
"1211";"199";"8707";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:34:22"
"1212";"335";"14399";"Tidak Ada";"1";"2";"43";"2018-09-04";"08:35:16"
"1213";"199";"8708";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:36:07"
"1214";"199";"8709";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:37:10"
"1215";"335";"14400";"Tidak Ada";"1";"2";"43";"2018-09-04";"08:38:33"
"1216";"199";"8710";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:39:00"
"1217";"199";"8711";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:41:18"
"1218";"335";"14358";"Tidak Ada";"1";"2";"43";"2018-09-04";"08:41:49"
"1219";"199";"8712";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:43:11"
"1220";"335";"14359";"Tidak Ada";"1";"2";"43";"2018-09-04";"08:43:37"
"1221";"199";"8713";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:45:19"
"1222";"335";"14360";"Tidak Ada";"1";"2";"43";"2018-09-04";"08:45:23"
"1223";"335";"14361";"Tidak Ada";"1";"2";"43";"2018-09-04";"08:46:00"
"1224";"207";"9007";"Tidak Ada";"1";"2";"33";"2018-09-04";"09:51:23"
"1225";"207";"9008";"Tidak Ada";"1";"2";"33";"2018-09-04";"09:54:15"
"1226";"207";"9009";"Aliansi Kebangsaan untuk Kebebasan Beragama dan Be";"1";"2";"33";"2018-09-04";"10:15:26"
"1227";"207";"9009";"AKKBB";"1";"2";"33";"2018-09-04";"10:15:34"
"1228";"207";"9009";"Front Pembela Islam";"1";"2";"33";"2018-09-04";"10:15:43"
"1229";"207";"9009";"FPI";"1";"2";"33";"2018-09-04";"10:15:47"
"1230";"207";"9010";"Tidak Ada";"1";"2";"33";"2018-09-04";"10:18:41"
"1231";"207";"9011";"Ahmadiyah";"1";"2";"33";"2018-09-04";"10:21:18"
"1232";"207";"9012";"Ahmadiyah";"1";"2";"33";"2018-09-04";"10:24:05"
"1233";"207";"9013";"Tidak Ada";"1";"2";"33";"2018-09-04";"10:25:06"
"1234";"335";"14362";"Tidak Ada";"1";"2";"43";"2018-09-04";"10:28:24"
"1235";"335";"14363";"Tidak Ada";"1";"2";"43";"2018-09-04";"10:30:22"
"1236";"199";"8714";"Tidak Ada";"1";"2";"62";"2018-09-04";"10:31:00"
"1237";"199";"8715";"Tidak Ada";"1";"2";"62";"2018-09-04";"10:36:47"
"1238";"199";"8716";"Tidak Ada";"1";"2";"62";"2018-09-04";"10:38:37"
"1239";"335";"14364";"Tidak Ada";"1";"2";"43";"2018-09-04";"10:39:03"
"1240";"199";"8717";"Tidak Ada";"1";"2";"62";"2018-09-04";"10:41:29"
"1241";"199";"8718";"Tidak Ada";"1";"2";"62";"2018-09-04";"10:42:38"
"1242";"199";"8719";"Tidak Ada";"1";"2";"62";"2018-09-04";"10:45:21"
"1243";"335";"14365";"Tidak Ada";"1";"2";"43";"2018-09-04";"10:46:43"
"1244";"199";"8720";"Tidak Ada";"1";"2";"62";"2018-09-04";"10:46:52"
"1245";"199";"8721";"Tidak Ada";"1";"2";"62";"2018-09-04";"10:48:06"
"1246";"335";"14366";"Tidak Ada";"1";"2";"43";"2018-09-04";"10:49:25"
"1247";"199";"8722";"Tidak Ada";"1";"2";"62";"2018-09-04";"10:50:10"
"1248";"199";"8723";"Kementerian PPPA";"1";"2";"62";"2018-09-04";"10:51:13"
"1249";"199";"8724";"Puspaga";"1";"2";"62";"2018-09-04";"10:52:12"
"1250";"335";"14367";"Tidak Ada";"1";"2";"43";"2018-09-04";"10:52:25"
"1251";"199";"8725";"Tidak Ada";"1";"2";"62";"2018-09-04";"10:54:22"
"1252";"199";"8726";"Tidak Ada";"1";"2";"62";"2018-09-04";"10:55:52"
"1253";"335";"14368";"Tidak Ada";"1";"2";"43";"2018-09-04";"10:56:34"
"1254";"199";"8727";"Tidak Ada";"1";"2";"62";"2018-09-04";"10:57:29"
"1255";"335";"14369";"Tidak Ada";"1";"2";"43";"2018-09-04";"11:03:46"
"1256";"335";"14370";"Tidak Ada";"1";"2";"43";"2018-09-04";"11:05:25"
"1257";"335";"14371";"Tidak Ada";"1";"2";"43";"2018-09-04";"11:07:33"
"1258";"215";"9293";"Tidak Ada";"1";"2";"62";"2018-09-04";"11:07:53"
"1259";"215";"9263";"Tidak Ada";"1";"2";"62";"2018-09-04";"11:11:28"
"1260";"335";"14372";"Tidak Ada";"1";"2";"43";"2018-09-04";"11:11:54"
"1261";"43";"2051";"Tidak Ada";"1";"2";"42";"2018-09-04";"11:13:14"
"1262";"215";"9264";"Komisi Pemberantasan Korupsi \(KPK\)";"1";"2";"62";"2018-09-04";"11:14:17"
"1263";"335";"14373";"Tidak Ada";"1";"2";"43";"2018-09-04";"11:15:06"
"1264";"215";"9265";"KPK";"1";"2";"62";"2018-09-04";"11:17:37"
"1265";"35";"1575";"Tidak Ada";"1";"2";"34";"2018-09-04";"11:20:33"
"1266";"306";"13121";"Tidak Ada";"1";"2";"69";"2018-09-04";"11:49:55"
"1267";"306";"13122";"Tidak Ada";"1";"2";"69";"2018-09-04";"11:52:47"
"1268";"27";"1267";"Tidak Ada";"1";"2";"39";"2018-09-04";"14:09:03"
"1269";"27";"1268";"Tidak Ada";"1";"2";"39";"2018-09-04";"14:13:02"
"1270";"27";"1269";"Tidak Ada";"1";"2";"39";"2018-09-04";"14:15:42"
"1271";"335";"14374";"Tidak Ada";"1";"2";"43";"2018-09-04";"15:24:04"
"1272";"335";"14375";"Tidak Ada";"1";"2";"43";"2018-09-04";"15:24:51"
"1273";"335";"14376";"Tidak Ada";"1";"2";"43";"2018-09-04";"15:26:00"
"1274";"335";"14377";"pasar";"1";"2";"43";"2018-09-04";"15:27:45"
"1275";"335";"14378";"Tidak Ada";"1";"2";"43";"2018-09-04";"15:28:22"
"1276";"335";"14379";"Tidak Ada";"1";"2";"43";"2018-09-04";"15:32:10"
"1277";"335";"14380";"Tidak Ada";"1";"2";"43";"2018-09-04";"15:34:16"
"1278";"335";"14381";"Tidak Ada";"1";"2";"43";"2018-09-04";"15:39:19"
"1279";"335";"14384";"Tidak Ada";"1";"2";"43";"2018-09-04";"15:42:04"
"1280";"335";"14385";"Tidak Ada";"1";"2";"43";"2018-09-04";"15:46:27"
"1281";"335";"14386";"Tidak Ada";"1";"2";"43";"2018-09-04";"15:49:10"
"1282";"335";"14387";"Tidak Ada";"1";"2";"43";"2018-09-04";"15:50:28"
"1283";"335";"14388";"Tidak Ada";"1";"2";"43";"2018-09-04";"15:54:01"
"1284";"335";"14389";"Tidak Ada";"1";"2";"43";"2018-09-04";"15:56:13"
"1285";"335";"14401";"Tidak Ada";"1";"2";"43";"2018-09-04";"15:57:36"
"1286";"370";"15882";"Tidak Ada";"1";"2";"41";"2018-09-04";"15:58:45"
"1287";"335";"14402";"Tidak Ada";"1";"2";"43";"2018-09-04";"15:59:32"
"1288";"370";"15883";"Tidak Ada";"1";"2";"41";"2018-09-04";"15:59:41"
"1289";"335";"14403";"Tidak Ada";"1";"2";"43";"2018-09-04";"16:01:36"
"1290";"359";"15391";"Tidak Ada";"1";"2";"43";"2018-09-04";"16:05:08"
"1291";"359";"15392";"Tidak Ada";"1";"2";"43";"2018-09-04";"16:08:55"
"1292";"359";"15393";"Tidak Ada";"1";"2";"43";"2018-09-04";"16:12:30"
"1293";"359";"15394";"Tidak Ada";"1";"2";"43";"2018-09-04";"16:13:17"
"1294";"359";"15395";"BPS";"1";"2";"43";"2018-09-04";"16:15:35"
"1295";"359";"15396";"Tidak Ada";"1";"2";"43";"2018-09-04";"16:17:06"
"1296";"199";"8681";"Tidak Ada";"1";"2";"65";"2018-09-04";"16:25:50"
"1297";"199";"8681";"Tidak Ada";"1";"2";"65";"2018-09-04";"16:25:50"
"1298";"199";"8682";"Kementerian PPPA";"1";"2";"65";"2018-09-04";"16:27:52"
"1299";"199";"8683";"Tidak Ada";"1";"2";"65";"2018-09-04";"16:29:19"
"1300";"199";"8684";"Tidak Ada";"1";"2";"65";"2018-09-04";"16:31:13"
"1301";"370";"15884";"Tidak Ada";"1";"2";"41";"2018-09-04";"16:34:40"
"1302";"199";"8685";"Tidak Ada";"1";"2";"65";"2018-09-04";"16:34:52"
"1303";"199";"8686";"Sosial Ekonomi Nasional \(Susenas\)";"1";"2";"65";"2018-09-04";"16:38:32"
"1304";"370";"15885";"Badan Perfilman";"1";"2";"41";"2018-09-04";"16:39:05"
"1305";"370";"15886";"Tidak Ada";"1";"2";"41";"2018-09-04";"16:39:48"
"1306";"199";"8687";"Tidak Ada";"1";"2";"65";"2018-09-04";"16:40:55"
"1307";"370";"15887";"Pemerintah";"1";"2";"41";"2018-09-04";"16:41:40"
"1308";"370";"15887";"Badan Perfilman";"1";"2";"41";"2018-09-04";"16:41:48"
"1309";"370";"15887";"Badan Sensor Film";"1";"2";"41";"2018-09-04";"16:41:59"
"1310";"199";"8688";"Tidak Ada";"1";"2";"65";"2018-09-04";"16:42:55"
"1311";"370";"15888";"Tidak Ada";"1";"2";"41";"2018-09-04";"16:43:54"
"1312";"199";"8689";"Tidak Ada";"1";"2";"65";"2018-09-04";"16:45:00"
"1313";"199";"8689";"Tidak Ada";"1";"2";"65";"2018-09-04";"16:45:01"
"1314";"199";"8690";"Tidak Ada";"1";"2";"65";"2018-09-04";"16:46:27"
"1315";"359";"15376";"Tidak Ada";"1";"2";"43";"2018-09-04";"16:48:22"
"1316";"43";"2052";"Tidak Ada";"1";"2";"42";"2018-09-04";"16:50:20"
"1317";"43";"2053";"Lembaga Pemasyarakatan";"1";"2";"42";"2018-09-04";"16:52:06"
"1318";"359";"15377";"Tidak Ada";"1";"2";"43";"2018-09-04";"16:57:40"
"1319";"43";"2054";"Tidak Ada";"1";"2";"42";"2018-09-04";"16:59:16"
"1320";"43";"2055";"Tidak Ada";"1";"2";"42";"2018-09-04";"17:01:36"
"1321";"43";"2056";"Tidak Ada";"1";"2";"42";"2018-09-04";"17:04:33"
"1322";"199";"8691";"Tidak Ada";"1";"2";"65";"2018-09-04";"17:05:54"
"1323";"199";"8692";"Tidak Ada";"1";"2";"65";"2018-09-04";"17:08:24"
"1324";"43";"2039";"Tidak Ada";"1";"2";"42";"2018-09-04";"17:09:40"
"1325";"199";"8693";"Tidak Ada";"1";"2";"65";"2018-09-04";"17:10:53"
"1326";"43";"2040";"Tidak Ada";"1";"2";"42";"2018-09-04";"17:11:32"
"1327";"199";"8694";"Tidak Ada";"1";"2";"65";"2018-09-04";"17:12:23"
"1328";"43";"2041";"Pemerintah Belanda";"1";"2";"42";"2018-09-04";"17:14:13"
"1329";"43";"2042";"Tidak Ada";"1";"2";"42";"2018-09-04";"17:16:11"
"1330";"27";"1270";"Tidak Ada";"1";"2";"39";"2018-09-04";"17:17:24"
"1331";"43";"2043";"Tidak Ada";"1";"2";"42";"2018-09-04";"17:18:21"
"1332";"27";"1271";"Tidak Ada";"1";"2";"39";"2018-09-04";"17:20:55"
"1333";"43";"2044";"Tidak Ada";"1";"2";"42";"2018-09-04";"17:21:39"
"1334";"27";"1272";"Tidak Ada";"1";"2";"39";"2018-09-04";"17:23:36"
"1335";"43";"2045";"Tidak Ada";"1";"2";"42";"2018-09-04";"17:24:07"
"1336";"27";"1235";"Tidak Ada";"1";"2";"39";"2018-09-04";"17:25:13"
"1337";"43";"2046";"Tidak Ada";"1";"2";"42";"2018-09-04";"17:26:34"
"1338";"27";"1236";"Tidak Ada";"1";"2";"39";"2018-09-04";"17:28:02"
"1339";"43";"2047";"Tidak Ada";"1";"2";"42";"2018-09-04";"17:28:26"
"1340";"27";"1237";"Tidak Ada";"1";"2";"39";"2018-09-04";"17:29:19"
"1341";"43";"2048";"RSUD Ambarawa";"1";"2";"42";"2018-09-04";"17:30:19"
"1342";"75";"3249";"Tidak Ada";"1";"2";"42";"2018-09-04";"17:36:06"
"1343";"27";"1238";"Tidak Ada";"1";"2";"39";"2018-09-04";"17:37:38"
"1344";"75";"3250";"Tidak Ada";"1";"2";"42";"2018-09-04";"17:38:06"
"1345";"359";"15378";"Tidak Ada";"1";"2";"43";"2018-09-04";"17:38:34"
"1346";"27";"1239";"Tidak Ada";"1";"2";"39";"2018-09-04";"17:39:10"
"1347";"27";"1240";"Tidak Ada";"1";"2";"39";"2018-09-04";"17:40:13"
"1348";"27";"1241";"Tidak Ada";"1";"2";"39";"2018-09-04";"17:41:20"
"1349";"359";"15379";"Tidak Ada";"1";"2";"43";"2018-09-04";"17:41:21"
"1350";"27";"1242";"Tidak Ada";"1";"2";"39";"2018-09-04";"17:42:36"
"1351";"359";"15381";"Tidak Ada";"1";"2";"43";"2018-09-04";"17:42:45"
"1352";"359";"15383";"Tidak Ada";"1";"2";"43";"2018-09-04";"17:44:16"
"1353";"27";"1243";"Tidak Ada";"1";"2";"39";"2018-09-04";"17:44:31"
"1354";"75";"3251";"Tidak Ada";"1";"2";"42";"2018-09-04";"17:44:40"
"1355";"359";"15387";"Survei Sosial Ekonomi Nasional \(Susenas\)";"1";"2";"43";"2018-09-04";"17:46:19"
"1356";"359";"15387";"Badan Pusat Statistik \(BPS\)";"1";"2";"43";"2018-09-04";"17:46:37"
"1357";"75";"3252";"Tidak Ada";"1";"2";"42";"2018-09-04";"17:47:04"
"1358";"359";"15388";"Tidak Ada";"1";"2";"43";"2018-09-04";"17:50:00"
"1359";"75";"3219";"Pangdam IV\/Diponegoro";"1";"2";"42";"2018-09-04";"17:51:04"
"1360";"75";"3219";"Kapolda Jawa Tengah";"1";"2";"42";"2018-09-04";"17:51:19"
"1361";"27";"1244";"Tidak Ada";"1";"2";"39";"2018-09-04";"17:54:43"
"1362";"27";"1245";"Tidak Ada";"1";"2";"39";"2018-09-04";"17:56:43"
"1363";"359";"15389";"Tidak Ada";"1";"2";"43";"2018-09-04";"17:57:10"
"1364";"27";"1246";"Tidak Ada";"1";"2";"39";"2018-09-04";"17:58:10"
"1365";"75";"3220";"Tidak Ada";"1";"2";"42";"2018-09-04";"17:58:13"
"1366";"75";"3221";"Tidak Ada";"1";"2";"42";"2018-09-04";"17:59:51"
"1367";"27";"1247";"Tidak Ada";"1";"2";"39";"2018-09-04";"18:00:43"
"1368";"75";"3222";"Tidak Ada";"1";"2";"42";"2018-09-04";"18:01:04"
"1369";"75";"3223";"Tidak Ada";"1";"2";"42";"2018-09-04";"18:03:01"
"1370";"27";"1248";"Tidak Ada";"1";"2";"39";"2018-09-04";"18:03:14"
"1371";"75";"3224";"Tidak Ada";"1";"2";"42";"2018-09-04";"18:05:28"
"1372";"359";"15390";"Tidak Ada";"1";"2";"43";"2018-09-04";"18:05:51"
"1373";"27";"1249";"Tidak Ada";"1";"2";"39";"2018-09-04";"18:06:35"
"1374";"75";"3225";"Tidak Ada";"1";"2";"42";"2018-09-04";"18:07:35"
"1375";"351";"15115";"Tidak Ada";"1";"2";"43";"2018-09-04";"18:08:04"
"1376";"351";"15116";"Tidak Ada";"1";"2";"43";"2018-09-04";"18:10:09"
"1377";"75";"3226";"Tidak Ada";"1";"2";"42";"2018-09-04";"18:11:04"
"1378";"351";"15117";"Tidak Ada";"1";"2";"43";"2018-09-04";"18:11:51"
"1379";"27";"1250";"Tidak Ada";"1";"2";"39";"2018-09-04";"18:12:02"
"1380";"75";"3227";"Tidak Ada";"1";"2";"42";"2018-09-04";"18:15:10"
"1381";"75";"3228";"Tidak Ada";"1";"2";"42";"2018-09-04";"18:19:44"
"1382";"351";"15118";"Tidak Ada";"1";"2";"43";"2018-09-04";"18:21:22"
"1383";"75";"3229";"Tidak Ada";"1";"2";"42";"2018-09-04";"18:21:57"
"1384";"351";"15119";"Tidak Ada";"1";"2";"43";"2018-09-04";"18:22:09"
"1385";"351";"15120";"Tidak Ada";"1";"2";"43";"2018-09-04";"18:24:18"
"1386";"75";"3230";"jelajahsolo";"1";"2";"42";"2018-09-04";"18:26:16"
"1387";"351";"15121";"Tidak Ada";"1";"2";"43";"2018-09-04";"18:26:58"
"1388";"351";"15122";"Tidak Ada";"1";"2";"43";"2018-09-04";"18:33:55"
"1389";"75";"3231";"Polisi Militer \(POM\) TNI";"1";"2";"42";"2018-09-04";"18:35:10"
"1390";"75";"3232";"Tidak Ada";"1";"2";"42";"2018-09-04";"18:37:42"
"1391";"351";"15123";"Tidak Ada";"1";"2";"43";"2018-09-04";"18:38:18"
"1392";"75";"3233";"Tidak Ada";"1";"2";"42";"2018-09-04";"18:40:48"
"1393";"351";"15124";"Tidak Ada";"1";"2";"43";"2018-09-04";"18:42:44"
"1394";"351";"15085";"Tidak Ada";"1";"2";"43";"2018-09-04";"18:44:47"
"1395";"351";"15086";"Tidak Ada";"1";"2";"43";"2018-09-04";"18:46:01"
"1396";"351";"15087";"Tidak Ada";"1";"2";"43";"2018-09-04";"18:47:19"
"1397";"48";"2191";"Tidak Ada";"1";"2";"44";"2018-09-04";"18:50:35"
"1398";"5951";"249804";"Tidak Ada";"1";"2";"55";"2018-09-04";"18:58:49"
"1399";"5951";"249805";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:04:39"
"1400";"199";"8695";"Tidak Ada";"1";"2";"65";"2018-09-04";"19:07:54"
"1401";"199";"8696";"Tidak Ada";"1";"2";"65";"2018-09-04";"19:09:19"
"1402";"5951";"249806";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:10:38"
"1403";"5951";"249807";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:12:45"
"1404";"5951";"249808";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:14:41"
"1405";"5951";"249809";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:20:16"
"1406";"5951";"249810";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:26:20"
"1407";"48";"2192";"Tidak Ada";"1";"2";"44";"2018-09-04";"19:29:14"
"1408";"5951";"249811";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:30:14"
"1409";"48";"2193";"Tidak Ada";"1";"2";"44";"2018-09-04";"19:30:31"
"1410";"5951";"249812";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:31:38"
"1411";"5951";"249813";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:33:08"
"1412";"5951";"249814";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:33:59"
"1413";"48";"2194";"SIS";"1";"2";"44";"2018-09-04";"19:34:41"
"1414";"5951";"249815";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:35:18"
"1415";"5951";"249816";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:36:11"
"1416";"5951";"249817";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:37:07"
"1417";"5951";"249818";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:38:01"
"1418";"5951";"249819";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:39:25"
"1419";"5951";"249820";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:40:23"
"1420";"5951";"249821";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:41:49"
"1421";"5951";"249822";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:42:57"
"1422";"370";"15889";"Tidak Ada";"1";"2";"41";"2018-09-04";"19:43:03"
"1423";"370";"15890";"Tidak Ada";"1";"2";"41";"2018-09-04";"19:43:58"
"1424";"48";"2195";"Tidak Ada";"1";"2";"44";"2018-09-04";"19:44:41"
"1425";"370";"15842";"Tidak Ada";"1";"2";"41";"2018-09-04";"19:44:48"
"1426";"5951";"249823";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:47:23"
"1427";"48";"2196";"Tidak Ada";"1";"2";"44";"2018-09-04";"19:47:40"
"1428";"5951";"249824";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:57:40"
"1429";"5951";"249825";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:59:46"
"1430";"5951";"249826";"Tidak Ada";"1";"2";"55";"2018-09-04";"20:00:25"
"1431";"5951";"249827";"Tidak Ada";"1";"2";"55";"2018-09-04";"20:04:10"
"1432";"5951";"249828";"Tidak Ada";"1";"2";"55";"2018-09-04";"20:05:25"
"1433";"5951";"249829";"Tidak Ada";"1";"2";"55";"2018-09-04";"20:07:40"
"1434";"5951";"249830";"Tidak Ada";"1";"2";"55";"2018-09-04";"20:09:01"
"1435";"5951";"249831";"Tidak Ada";"1";"2";"55";"2018-09-04";"20:10:25"
"1436";"5951";"249832";"Tidak Ada";"1";"2";"55";"2018-09-04";"20:14:09"
"1437";"370";"15843";"Tidak Ada";"1";"2";"41";"2018-09-04";"20:14:40"
"1438";"5951";"249833";"Tidak Ada";"1";"2";"55";"2018-09-04";"20:14:58"
"1439";"370";"15844";"Tidak Ada";"1";"2";"41";"2018-09-04";"20:15:47"
"1440";"5951";"249834";"Tidak Ada";"1";"2";"55";"2018-09-04";"20:15:57"
"1441";"370";"15845";"Tidak Ada";"1";"2";"41";"2018-09-04";"20:16:36"
"1442";"5951";"249835";"Tidak Ada";"1";"2";"55";"2018-09-04";"20:17:01"
