"id_orang";"id_berita";"id_kalimat";"nama_orang";"jabatan";"isCorrect";"isValid";"id_submitter";"date_submit";"time_submit"
"849";"310";"13331";"Bobby";"Tidak Ada";"1";"2";"57";"2018-08-29";"13:50:32"
"850";"310";"13331";"Kahiyang";"Tidak Ada";"1";"2";"57";"2018-08-29";"13:50:40"
"851";"15";"588";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-08-29";"13:50:54"
"852";"211";"9171";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"13:51:00"
"853";"240";"10489";"Tidak Ada";"Tidak Ada";"1";"2";"63";"2018-08-29";"13:51:11"
"854";"211";"9172";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"13:51:27"
"855";"310";"13332";"Kahiyang";"Tidak Ada";"1";"2";"57";"2018-08-29";"13:52:01"
"856";"211";"9173";"Yoyok P\.";"Tidak Ada";"1";"2";"31";"2018-08-29";"13:52:04"
"857";"240";"10490";"Tidak Ada";"Tidak Ada";"1";"2";"63";"2018-08-29";"13:53:04"
"858";"211";"9174";"Widianto";"Tidak Ada";"1";"2";"31";"2018-08-29";"13:53:23"
"859";"3";"92";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-08-29";"13:53:41"
"860";"310";"13333";"Bobby";"Tidak Ada";"1";"2";"57";"2018-08-29";"13:53:47"
"861";"310";"13333";"Jokowi";"Tidak Ada";"1";"2";"57";"2018-08-29";"13:53:53"
"862";"240";"10491";"Fritz";"Lainnya";"1";"2";"63";"2018-08-29";"13:54:29"
"863";"214";"9233";"Sri Mulyani";"Tokoh Pemerintah";"1";"2";"31";"2018-08-29";"13:54:36"
"864";"310";"13334";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"13:55:40"
"865";"240";"10492";"Tidak Ada";"Lainnya";"1";"2";"63";"2018-08-29";"13:55:54"
"866";"3";"93";"para pelaku komunitas otomotif";"Lainnya";"1";"2";"53";"2018-08-29";"13:56:22"
"867";"3";"93";"Tidak Ada";"Lainnya";"1";"2";"53";"2018-08-29";"13:57:08"
"868";"310";"13335";"Bobby";"Tidak Ada";"1";"2";"57";"2018-08-29";"13:57:37"
"869";"3";"94";"Tidak Ada";"Lainnya";"1";"2";"53";"2018-08-29";"13:59:09"
"870";"3";"94";"Tidak Ada";"Lainnya";"1";"2";"53";"2018-08-29";"13:59:10"
"871";"3";"95";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-08-29";"14:01:36"
"872";"292";"12497";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:02:24"
"873";"3";"96";"Honda Prospek Motor";"Lainnya";"1";"2";"53";"2018-08-29";"14:03:49"
"874";"3";"96";"\(HPM\)";"Lainnya";"1";"2";"53";"2018-08-29";"14:03:56"
"875";"3";"96";"Honda Prospek Motor \(HPM\)";"Lainnya";"1";"2";"53";"2018-08-29";"14:04:02"
"876";"292";"12498";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:04:22"
"877";"292";"12499";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:05:57"
"878";"292";"12500";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:08:39"
"879";"3";"97";"Tidak Ada";"Lainnya";"1";"2";"53";"2018-08-29";"14:09:43"
"880";"23";"851";"Marc Marquez";"Atlet";"1";"2";"39";"2018-08-29";"14:10:18"
"881";"292";"12501";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:10:47"
"882";"214";"9234";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"14:10:49"
"883";"3";"98";"Tidak Ada";"Lainnya";"1";"2";"53";"2018-08-29";"14:11:28"
"884";"214";"9235";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"14:11:29"
"885";"292";"12502";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:12:12"
"886";"292";"12502";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:12:13"
"887";"214";"9236";"Sri Mulyani Indrawati";"Tokoh Pemerintah";"1";"2";"31";"2018-08-29";"14:12:21"
"888";"214";"9237";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"31";"2018-08-29";"14:14:27"
"889";"292";"12503";"Thomas Lo";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:15:06"
"890";"214";"9238";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"31";"2018-08-29";"14:15:47"
"891";"3";"99";"Tidak Ada";"Lainnya";"1";"2";"53";"2018-08-29";"14:15:56"
"892";"214";"9239";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"31";"2018-08-29";"14:16:13"
"893";"214";"9240";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"31";"2018-08-29";"14:17:36"
"894";"292";"12504";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:18:08"
"895";"3";"100";"Jonfis Fandy";"Lainnya";"1";"2";"53";"2018-08-29";"14:18:23"
"896";"214";"9241";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"31";"2018-08-29";"14:18:38"
"897";"292";"12505";"Lo Sciuto";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:18:56"
"898";"214";"9242";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"31";"2018-08-29";"14:20:14"
"899";"240";"10493";"Tidak Ada";"Tidak Ada";"1";"2";"63";"2018-08-29";"14:20:28"
"900";"292";"12506";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:21:02"
"901";"214";"9243";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"31";"2018-08-29";"14:21:56"
"902";"292";"12507";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:22:07"
"903";"292";"12507";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:22:08"
"904";"240";"10494";"Tjahjo Kumolo";"Tokoh Pemerintah";"1";"2";"63";"2018-08-29";"14:23:22"
"905";"292";"12508";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:23:35"
"906";"3";"101";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-08-29";"14:24:06"
"907";"214";"9244";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"31";"2018-08-29";"14:24:14"
"908";"240";"10495";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"63";"2018-08-29";"14:25:46"
"909";"3";"102";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-08-29";"14:25:52"
"910";"292";"12509";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:26:09"
"911";"292";"12509";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:26:10"
"912";"214";"9245";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"31";"2018-08-29";"14:26:13"
"913";"214";"9246";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"31";"2018-08-29";"14:26:31"
"914";"214";"9247";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"31";"2018-08-29";"14:27:48"
"915";"292";"12510";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:28:03"
"916";"292";"12510";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:28:04"
"917";"214";"9248";"Sri Mulyani";"Tokoh Pemerintah";"1";"2";"31";"2018-08-29";"14:28:44"
"918";"292";"12511";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:29:38"
"919";"214";"9249";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"31";"2018-08-29";"14:30:18"
"920";"292";"12512";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:31:09"
"921";"214";"9250";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"31";"2018-08-29";"14:32:03"
"922";"292";"12513";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:33:11"
"923";"214";"9251";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"31";"2018-08-29";"14:33:32"
"924";"214";"9252";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"31";"2018-08-29";"14:34:03"
"925";"292";"12514";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:35:33"
"926";"292";"12514";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:35:35"
"927";"214";"9253";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"14:36:58"
"928";"292";"12515";"Zack";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:37:15"
"929";"214";"9254";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"14:38:26"
"930";"214";"9255";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"14:38:53"
"931";"292";"12516";"Zack";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:39:06"
"932";"214";"9256";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"14:39:33"
"933";"292";"12517";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:40:38"
"934";"292";"12517";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:40:39"
"935";"214";"9257";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"14:41:07"
"936";"214";"9258";"Yustinus Prastowo";"Lainnya";"1";"2";"31";"2018-08-29";"14:41:41"
"937";"214";"9258";"Tidak Ada";"Lainnya";"1";"2";"31";"2018-08-29";"14:41:54"
"938";"292";"12518";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:42:03"
"939";"214";"9259";"Yustinus";"Lainnya";"1";"2";"31";"2018-08-29";"14:42:45"
"940";"292";"12519";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:43:29"
"941";"214";"9260";"Tidak Ada";"Lainnya";"1";"2";"31";"2018-08-29";"14:44:38"
"942";"292";"12520";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:44:53"
"943";"292";"12520";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:44:53"
"944";"292";"12521";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:45:58"
"945";"292";"12521";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:45:58"
"946";"292";"12521";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:45:58"
"947";"292";"12521";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:45:59"
"948";"292";"12521";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:45:59"
"949";"292";"12522";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:47:18"
"950";"292";"12523";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:48:47"
"951";"292";"12524";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:50:03"
"952";"292";"12525";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:51:10"
"953";"292";"12526";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:52:29"
"954";"292";"12526";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:52:29"
"955";"292";"12527";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:53:51"
"956";"292";"12528";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:55:03"
"957";"292";"12529";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:56:19"
"958";"292";"12530";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:57:39"
"959";"292";"12531";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:59:09"
"960";"292";"12532";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"15:00:22"
"961";"292";"12533";"Lo Sciuto";"Tidak Ada";"1";"2";"57";"2018-08-29";"15:01:42"
"962";"267";"11612";"Mugabe";"Tidak Ada";"1";"2";"57";"2018-08-29";"15:08:00"
"963";"267";"11613";"Mugabe";"Tidak Ada";"1";"2";"57";"2018-08-29";"15:09:18"
"964";"267";"11614";"Mugabe";"Tidak Ada";"1";"2";"57";"2018-08-29";"15:11:26"
"965";"267";"11615";"Zanu-PF";"Tidak Ada";"1";"2";"57";"2018-08-29";"15:13:04"
"966";"267";"11616";"Zanu-PF";"Tidak Ada";"1";"2";"57";"2018-08-29";"15:14:19"
"967";"267";"11616";"Patrick Chinamasa";"Tidak Ada";"1";"2";"57";"2018-08-29";"15:14:31"
"968";"27";"1265";"Tidak Ada";"Tidak Ada";"1";"2";"39";"2018-08-29";"15:23:00"
"969";"240";"10496";"Tito Karnavian";"TNI atau POLRI";"1";"2";"63";"2018-08-29";"16:44:30"
"970";"240";"10497";"Tito";"TNI atau POLRI";"1";"2";"63";"2018-08-29";"16:46:37"
"971";"240";"10497";"Tidak Ada";"Tidak Ada";"1";"2";"63";"2018-08-29";"16:46:52"
"972";"240";"10498";"Tidak Ada";"Tidak Ada";"1";"2";"63";"2018-08-29";"16:49:21"
"973";"240";"10499";"Tito";"TNI atau POLRI";"1";"2";"63";"2018-08-29";"16:50:03"
"974";"240";"10500";"Tidak Ada";"TNI atau POLRI";"1";"2";"63";"2018-08-29";"16:51:51"
"975";"240";"10501";"Tito";"TNI atau POLRI";"1";"2";"63";"2018-08-29";"16:53:06"
"976";"240";"10502";"Tidak Ada";"TNI atau POLRI";"1";"2";"63";"2018-08-29";"17:09:11"
"977";"240";"10503";"Tidak Ada";"TNI atau POLRI";"1";"2";"63";"2018-08-29";"17:10:16"
"978";"240";"10504";"Tidak Ada";"TNI atau POLRI";"1";"2";"63";"2018-08-29";"17:12:45"
"979";"240";"10505";"Tidak Ada";"TNI atau POLRI";"1";"2";"63";"2018-08-29";"17:12:59"
"980";"240";"10506";"Tidak Ada";"TNI atau POLRI";"1";"2";"63";"2018-08-29";"17:14:53"
"981";"240";"10507";"Tidak Ada";"TNI atau POLRI";"1";"2";"63";"2018-08-29";"17:15:38"
"982";"240";"10508";"Tidak Ada";"TNI atau POLRI";"1";"2";"63";"2018-08-29";"17:16:20"
"983";"240";"10509";"Tidak Ada";"TNI atau POLRI";"1";"2";"63";"2018-08-29";"17:17:19"
"984";"242";"10538";"Tidak Ada";"TNI atau POLRI";"1";"2";"63";"2018-08-29";"17:23:27"
"985";"100";"4137";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-29";"21:02:54"
"986";"100";"4138";"Duterte";"Tokoh Pemerintah";"1";"2";"50";"2018-08-29";"21:12:22"
"987";"100";"4139";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-29";"21:38:39"
"988";"100";"4140";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-29";"21:57:06"
"989";"100";"4141";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-29";"22:09:40"
"990";"100";"4142";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-29";"22:15:00"
"991";"100";"4143";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-29";"22:19:53"
"992";"27";"1266";"Tidak Ada";"Tidak Ada";"1";"2";"39";"2018-08-29";"22:22:50"
"993";"100";"4144";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-29";"22:26:04"
"994";"100";"4145";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-29";"22:29:13"
"995";"100";"4146";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-29";"22:34:40"
"996";"100";"4147";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-29";"22:40:22"
"997";"100";"4148";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-29";"22:42:54"
"998";"43";"2049";"Tidak Ada";"Tidak Ada";"1";"2";"42";"2018-08-29";"23:29:55"
"999";"43";"2050";"Tidak Ada";"Tidak Ada";"1";"2";"42";"2018-08-29";"23:32:14"
"1000";"214";"9261";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-30";"08:45:18"
"1001";"214";"9262";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-30";"08:46:10"
"1002";"219";"9375";"Aas Asikin Idat";"Direktur";"1";"2";"31";"2018-08-30";"08:46:36"
"1003";"219";"9376";"Tidak Ada";"Direktur";"1";"2";"31";"2018-08-30";"08:48:29"
"1004";"219";"9377";"Tidak Ada";"Direktur";"1";"2";"31";"2018-08-30";"08:49:54"
"1005";"219";"9378";"Tidak Ada";"Direktur";"1";"2";"31";"2018-08-30";"08:50:26"
"1006";"219";"9379";"Tidak Ada";"Direktur";"1";"2";"31";"2018-08-30";"08:51:33"
"1007";"219";"9380";"Tidak Ada";"Direktur";"1";"2";"31";"2018-08-30";"08:52:13"
"1008";"219";"9381";"Fajar Harry Sampurno";"Tokoh Pemerintah";"1";"2";"31";"2018-08-30";"08:53:05"
"1009";"219";"9382";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"31";"2018-08-30";"08:54:22"
"1010";"219";"9383";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-30";"08:55:56"
"1011";"219";"9384";"Harry";"Tokoh Pemerintah";"1";"2";"31";"2018-08-30";"08:56:48"
"1012";"219";"9385";"Ricky Gunawa";"Tokoh Pemerintah";"1";"2";"31";"2018-08-30";"08:57:48"
"1013";"219";"9385";"Fajar Harry Sampurno";"Tokoh Pemerintah";"1";"2";"31";"2018-08-30";"08:58:02"
"1014";"219";"9386";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-30";"08:59:38"
"1015";"219";"9387";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-30";"09:00:36"
"1016";"219";"9388";"Ahmad Redi";"Lainnya";"1";"2";"31";"2018-08-30";"09:01:32"
"1017";"219";"9388";"Tidak Ada";"Lainnya";"1";"2";"31";"2018-08-30";"09:02:44"
"1018";"219";"9389";"Redi";"Lainnya";"1";"2";"31";"2018-08-30";"09:03:20"
"1019";"219";"9390";"Tidak Ada";"Lainnya";"1";"2";"31";"2018-08-30";"09:05:34"
"1020";"219";"9391";"Agus Pambagio";"Lainnya";"1";"2";"31";"2018-08-30";"09:06:08"
"1021";"219";"9391";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-30";"09:06:37"
"1022";"219";"9392";"Agus";"Lainnya";"1";"2";"31";"2018-08-30";"09:07:14"
"1023";"219";"9392";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-30";"09:07:20"
"1024";"219";"9393";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-30";"09:09:14"
"1025";"219";"9394";"Agus";"Lainnya";"1";"2";"31";"2018-08-30";"09:09:53"
"1026";"219";"9395";"Agus";"Lainnya";"1";"2";"31";"2018-08-30";"09:10:32"
"1027";"219";"9396";"Tidak Ada";"Lainnya";"1";"2";"31";"2018-08-30";"09:11:27"
"1028";"219";"9397";"Inas Nasrullah Zubir";"Tokoh Pemerintah";"1";"2";"31";"2018-08-30";"09:12:12"
"1029";"219";"9397";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-30";"09:12:22"
"1030";"219";"9398";"Inas";"Tokoh Pemerintah";"1";"2";"31";"2018-08-30";"09:13:34"
"1031";"219";"9399";"Inas";"Tokoh Pemerintah";"1";"2";"31";"2018-08-30";"09:14:32"
"1032";"219";"9400";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"31";"2018-08-30";"09:15:40"
"1033";"219";"9401";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"31";"2018-08-30";"09:16:32"
"1034";"219";"9402";"Hambra";"Tokoh Pemerintah";"1";"2";"31";"2018-08-30";"09:17:00"
"1035";"219";"9402";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-30";"09:17:20"
"1036";"219";"9403";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-30";"09:18:03"
"1037";"219";"9404";"Hambra";"Tokoh Pemerintah";"1";"2";"31";"2018-08-30";"09:18:55"
"1038";"219";"9404";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-30";"09:19:20"
"1039";"219";"9405";"Hambra";"Tokoh Pemerintah";"1";"2";"31";"2018-08-30";"09:20:04"
"1040";"219";"9406";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"31";"2018-08-30";"09:21:54"
"1041";"219";"9407";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-30";"09:23:03"
"1042";"219";"9408";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-30";"09:24:48"
"1043";"35";"1571";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-08-30";"10:35:30"
"1044";"35";"1572";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-08-30";"10:39:46"
"1045";"35";"1573";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-08-30";"10:40:01"
"1046";"35";"1574";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-08-30";"10:48:42"
"1047";"22";"827";"Syarief";"Tokoh Pemerintah";"1";"2";"37";"2018-08-30";"17:23:35"
"1048";"22";"828";"Tidak Ada";"Tidak Ada";"1";"2";"37";"2018-08-30";"17:28:57"
"1049";"22";"829";"Nirwono Yoga";"Lainnya";"1";"2";"37";"2018-08-30";"17:31:31"
"1050";"22";"831";"Nirwono";"Lainnya";"1";"2";"37";"2018-08-30";"17:36:13"
"1051";"22";"832";"Tidak Ada";"Tidak Ada";"1";"2";"37";"2018-08-30";"19:12:33"
"1052";"22";"833";"Tidak Ada";"Tidak Ada";"1";"2";"37";"2018-08-30";"19:13:31"
"1053";"100";"4149";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-30";"19:40:06"
"1054";"100";"4150";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-30";"19:49:02"
"1055";"100";"4151";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-30";"19:52:34"
"1056";"100";"4152";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-30";"20:09:55"
"1057";"100";"4153";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-30";"20:14:16"
"1058";"100";"4154";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-30";"20:16:56"
"1059";"100";"4155";"Hanif Dhakiri";"Tokoh Pemerintah";"1";"2";"50";"2018-08-30";"20:19:12"
"1060";"242";"10539";"Tidak Ada";"Tidak Ada";"1";"2";"63";"2018-08-30";"20:22:13"
"1061";"100";"4156";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"50";"2018-08-30";"20:22:40"
"1062";"242";"10540";"Tidak Ada";"Tidak Ada";"1";"2";"63";"2018-08-30";"20:23:15"
"1063";"242";"10541";"Nigel Sielegar";"Lainnya";"1";"2";"63";"2018-08-30";"20:24:09"
"1064";"242";"10542";"Nigel";"Perancang Busana";"1";"2";"63";"2018-08-30";"20:26:36"
"1065";"22";"834";"Tidak Ada";"Tidak Ada";"1";"2";"37";"2018-08-30";"20:27:09"
"1066";"242";"10543";"Tidak Ada";"Perancang Busana";"1";"2";"63";"2018-08-30";"20:27:52"
"1067";"22";"835";"Tidak Ada";"Tidak Ada";"1";"2";"37";"2018-08-30";"20:29:06"
"1068";"107";"4367";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"50";"2018-08-30";"20:29:25"
"1069";"242";"10544";"Tidak Ada";"Perancang Busana";"1";"2";"63";"2018-08-30";"20:30:36"
"1070";"242";"10545";"Niegel";"Lainnya";"1";"2";"63";"2018-08-30";"20:31:53"
"1071";"107";"4368";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"50";"2018-08-30";"20:32:40"
"1072";"107";"4369";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"50";"2018-08-30";"20:35:05"
"1073";"107";"4370";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"50";"2018-08-30";"20:38:39"
"1074";"242";"10546";"Tidak Ada";"Lainnya";"1";"2";"63";"2018-08-30";"20:39:29"
"1075";"242";"10547";"Niegel";"Lainnya";"1";"2";"63";"2018-08-30";"20:40:05"
"1076";"242";"10548";"Tidak Ada";"Lainnya";"1";"2";"63";"2018-08-30";"20:40:42"
"1077";"107";"4371";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"50";"2018-08-30";"20:40:45"
"1078";"242";"10549";"Tidak Ada";"Lainnya";"1";"2";"63";"2018-08-30";"20:41:18"
"1079";"242";"10550";"Tidak Ada";"Lainnya";"1";"2";"63";"2018-08-30";"20:42:01"
"1080";"242";"10551";"Tidak Ada";"Lainnya";"1";"2";"63";"2018-08-30";"20:42:40"
"1081";"242";"10552";"Tidak Ada";"Lainnya";"1";"2";"63";"2018-08-30";"20:44:12"
"1082";"242";"10553";"Tidak Ada";"Lainnya";"1";"2";"63";"2018-08-30";"20:44:42"
"1083";"242";"10554";"Tidak Ada";"Lainnya";"1";"2";"63";"2018-08-30";"20:45:31"
"1084";"242";"10555";"Tidak Ada";"Lainnya";"1";"2";"63";"2018-08-30";"20:45:59"
"1085";"107";"4372";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-30";"20:46:16"
"1086";"242";"10556";"Tidak Ada";"Lainnya";"1";"2";"63";"2018-08-30";"20:47:16"
"1087";"107";"4373";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-30";"20:48:41"
"1088";"107";"4374";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-30";"20:51:10"
"1089";"107";"4375";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-30";"20:52:38"
"1090";"107";"4376";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-30";"20:54:14"
"1091";"107";"4377";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-30";"20:57:52"
"1092";"242";"10557";"Niegel";"Lainnya";"1";"2";"63";"2018-08-30";"21:09:50"
"1093";"107";"4378";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-30";"21:10:33"
"1094";"242";"10558";"Tidak Ada";"Lainnya";"1";"2";"63";"2018-08-30";"21:11:29"
"1095";"107";"4379";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-30";"21:12:32"
"1096";"107";"4380";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-30";"21:16:23"
"1097";"107";"4381";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-30";"21:18:21"
"1098";"107";"4382";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-30";"21:19:56"
"1099";"22";"836";"Tidak Ada";"Tidak Ada";"1";"2";"37";"2018-08-30";"21:20:26"
"1100";"107";"4383";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-30";"21:22:21"
"1101";"107";"4384";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-30";"21:23:54"
"1102";"107";"4385";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-30";"21:25:36"
"1103";"107";"4386";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-30";"21:29:00"
"1104";"107";"4387";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-30";"21:30:57"
"1105";"22";"837";"Tidak Ada";"Tidak Ada";"1";"2";"37";"2018-08-30";"21:44:01"
"1106";"107";"4388";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-30";"21:50:42"
"1107";"107";"4389";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-30";"22:05:43"
"1108";"107";"4390";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-30";"22:08:57"
