"id_perusahaan";"id_berita";"id_kalimat";"nama_perusahaan";"isCorrect";"isValid";"id_submitter";"date_submit";"time_submit"
"1074";"31";"1427";"Tidak Ada";"1";"2";"37";"2018-09-03";"20:49:30"
"1075";"242";"10571";"Tidak Ada";"1";"2";"63";"2018-09-03";"20:59:03"
"1076";"242";"10572";"Tidak Ada";"1";"2";"63";"2018-09-03";"20:59:46"
"1077";"242";"10573";"Beritagar";"1";"2";"63";"2018-09-03";"21:01:22"
"1078";"242";"10574";"Tidak Ada";"1";"2";"63";"2018-09-03";"21:03:52"
"1079";"306";"13114";"Tidak Ada";"1";"2";"69";"2018-09-03";"21:04:45"
"1080";"242";"10575";"Tidak Ada";"1";"2";"63";"2018-09-03";"21:05:33"
"1081";"31";"1428";"Tidak Ada";"1";"2";"37";"2018-09-03";"21:06:13"
"1082";"242";"10576";"Tidak Ada";"1";"2";"63";"2018-09-03";"21:08:02"
"1083";"31";"1429";"Tidak Ada";"1";"2";"37";"2018-09-03";"21:08:14"
"1084";"306";"13115";"Tidak Ada";"1";"2";"69";"2018-09-03";"21:09:26"
"1085";"31";"1430";"Tidak Ada";"1";"2";"37";"2018-09-03";"21:10:08"
"1086";"242";"10577";"Tidak Ada";"1";"2";"63";"2018-09-03";"21:10:09"
"1087";"306";"13116";"Tidak Ada";"1";"2";"69";"2018-09-03";"21:10:59"
"1088";"242";"10578";"Tidak Ada";"1";"2";"63";"2018-09-03";"21:11:02"
"1089";"242";"10579";"Tidak Ada";"1";"2";"63";"2018-09-03";"21:12:37"
"1090";"242";"10580";"Tidak Ada";"1";"2";"63";"2018-09-03";"21:15:13"
"1091";"242";"10581";"Tidak Ada";"1";"2";"63";"2018-09-03";"21:15:55"
"1092";"242";"10582";"Tidak Ada";"1";"2";"63";"2018-09-03";"21:16:58"
"1093";"242";"10583";"Tidak Ada";"1";"2";"63";"2018-09-03";"21:18:35"
"1094";"242";"10584";"Tidak Ada";"1";"2";"63";"2018-09-03";"21:19:24"
"1095";"242";"10585";"Tidak Ada";"1";"2";"63";"2018-09-03";"21:21:24"
"1096";"242";"10586";"Tidak Ada";"1";"2";"63";"2018-09-03";"21:22:26"
"1097";"242";"10587";"Tidak Ada";"1";"2";"63";"2018-09-03";"21:23:36"
"1098";"306";"13117";"Tidak Ada";"1";"2";"69";"2018-09-03";"21:24:00"
"1099";"242";"10588";"HelloMoonMan";"1";"2";"63";"2018-09-03";"21:24:03"
"1100";"306";"13118";"Tidak Ada";"1";"2";"69";"2018-09-03";"21:26:25"
"1101";"306";"13119";"Tidak Ada";"1";"2";"69";"2018-09-03";"21:29:57"
"1102";"306";"13120";"Tidak Ada";"1";"2";"69";"2018-09-03";"21:32:38"
"1103";"31";"1431";"Tidak Ada";"1";"2";"37";"2018-09-03";"22:38:10"
"1104";"31";"1432";"Tidak Ada";"1";"2";"37";"2018-09-03";"23:57:26"
"1105";"31";"1433";"Tidak Ada";"1";"2";"37";"2018-09-03";"23:59:08"
"1106";"31";"1434";"Tidak Ada";"1";"2";"37";"2018-09-04";"00:02:35"
"1107";"31";"1435";"Tidak Ada";"1";"2";"37";"2018-09-04";"00:07:34"
"1108";"31";"1436";"Tidak Ada";"1";"2";"37";"2018-09-04";"00:13:35"
"1109";"31";"1437";"Tidak Ada";"1";"2";"37";"2018-09-04";"00:23:33"
"1110";"31";"1438";"Tidak Ada";"1";"2";"37";"2018-09-04";"00:31:25"
"1111";"31";"1439";"Tidak Ada";"1";"2";"37";"2018-09-04";"00:31:56"
"1112";"31";"1440";"Tidak Ada";"1";"2";"37";"2018-09-04";"00:37:38"
"1113";"31";"1441";"Tidak Ada";"1";"2";"37";"2018-09-04";"00:39:47"
"1114";"31";"1442";"Tidak Ada";"1";"2";"37";"2018-09-04";"01:18:03"
"1115";"24";"911";"Tidak Ada";"1";"2";"37";"2018-09-04";"02:00:38"
"1116";"24";"912";"Tidak Ada";"1";"2";"37";"2018-09-04";"02:10:30"
"1117";"24";"913";"Tidak Ada";"1";"2";"37";"2018-09-04";"02:25:39"
"1118";"24";"914";"Tidak Ada";"1";"2";"37";"2018-09-04";"02:29:50"
"1119";"24";"915";"Tidak Ada";"1";"2";"37";"2018-09-04";"02:33:18"
"1120";"24";"916";"Tidak Ada";"1";"2";"37";"2018-09-04";"02:33:51"
"1121";"24";"917";"Tidak Ada";"1";"2";"37";"2018-09-04";"02:34:45"
"1122";"24";"918";"Tidak Ada";"1";"2";"37";"2018-09-04";"02:37:09"
"1123";"24";"919";"Tidak Ada";"1";"2";"37";"2018-09-04";"02:41:05"
"1124";"24";"920";"Tidak Ada";"1";"2";"37";"2018-09-04";"02:49:14"
"1125";"24";"921";"Tidak Ada";"1";"2";"37";"2018-09-04";"02:53:31"
"1126";"24";"922";"Tidak Ada";"1";"2";"37";"2018-09-04";"02:54:59"
"1127";"24";"923";"Tidak Ada";"1";"2";"37";"2018-09-04";"02:55:50"
"1128";"24";"924";"Tidak Ada";"1";"2";"37";"2018-09-04";"02:59:35"
"1129";"24";"925";"Tidak Ada";"1";"2";"37";"2018-09-04";"03:03:04"
"1130";"24";"926";"Tidak Ada";"1";"2";"37";"2018-09-04";"03:03:40"
"1131";"24";"927";"Tidak Ada";"1";"2";"37";"2018-09-04";"03:06:47"
"1132";"199";"8687";"Tidak Ada";"1";"2";"62";"2018-09-04";"07:39:59"
"1133";"199";"8688";"Tidak Ada";"1";"2";"62";"2018-09-04";"07:48:31"
"1134";"335";"14390";"Tidak Ada";"1";"2";"43";"2018-09-04";"07:48:35"
"1135";"199";"8689";"Tidak Ada";"1";"2";"62";"2018-09-04";"07:51:11"
"1136";"199";"8690";"Tidak Ada";"1";"2";"62";"2018-09-04";"07:52:50"
"1137";"335";"14391";"Tidak Ada";"1";"2";"43";"2018-09-04";"07:54:57"
"1138";"199";"8691";"Tidak Ada";"1";"2";"62";"2018-09-04";"07:55:52"
"1139";"199";"8692";"Tidak Ada";"1";"2";"62";"2018-09-04";"07:59:18"
"1140";"199";"8693";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:00:41"
"1141";"199";"8694";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:02:31"
"1142";"335";"14392";"Tidak Ada";"1";"2";"43";"2018-09-04";"08:02:59"
"1143";"199";"8695";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:03:41"
"1144";"199";"8696";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:05:48"
"1145";"335";"14393";"Tidak Ada";"1";"2";"43";"2018-09-04";"08:06:45"
"1146";"335";"14394";"Tidak Ada";"1";"2";"43";"2018-09-04";"08:09:04"
"1147";"199";"8697";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:09:49"
"1148";"335";"14395";"Sony";"1";"2";"43";"2018-09-04";"08:11:13"
"1149";"199";"8698";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:11:54"
"1150";"199";"8699";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:13:20"
"1151";"335";"14396";"Tidak Ada";"1";"2";"43";"2018-09-04";"08:13:35"
"1152";"199";"8700";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:14:25"
"1153";"335";"14398";"BB Merah Putih";"1";"2";"43";"2018-09-04";"08:15:15"
"1154";"199";"8701";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:15:43"
"1155";"199";"8702";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:17:42"
"1156";"199";"8703";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:27:17"
"1157";"199";"8704";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:29:06"
"1158";"199";"8705";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:30:34"
"1159";"199";"8706";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:32:42"
"1160";"199";"8707";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:34:29"
"1161";"335";"14399";"BB Merah Putih";"1";"2";"43";"2018-09-04";"08:35:47"
"1162";"335";"14399";"Telkomsel";"1";"2";"43";"2018-09-04";"08:36:05"
"1163";"199";"8708";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:36:12"
"1164";"335";"14399";"XL Axiata";"1";"2";"43";"2018-09-04";"08:36:32"
"1165";"335";"14399";"Indosat";"1";"2";"43";"2018-09-04";"08:36:58"
"1166";"199";"8709";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:37:19"
"1167";"335";"14399";"Smartfren";"1";"2";"43";"2018-09-04";"08:37:32"
"1168";"335";"14400";"Tidak Ada";"1";"2";"43";"2018-09-04";"08:38:42"
"1169";"199";"8710";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:39:13"
"1170";"199";"8711";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:41:48"
"1171";"335";"14358";"Tidak Ada";"1";"2";"43";"2018-09-04";"08:42:21"
"1172";"335";"14359";"Tidak Ada";"1";"2";"43";"2018-09-04";"08:43:47"
"1173";"199";"8712";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:43:48"
"1174";"335";"14360";"BlackBerry";"1";"2";"43";"2018-09-04";"08:44:59"
"1175";"199";"8713";"Tidak Ada";"1";"2";"62";"2018-09-04";"08:45:26"
"1176";"335";"14361";"Tidak Ada";"1";"2";"43";"2018-09-04";"08:46:07"
"1177";"207";"9007";"Tidak Ada";"1";"2";"33";"2018-09-04";"09:51:54"
"1178";"207";"9008";"BBC Indonesia";"1";"2";"33";"2018-09-04";"09:53:54"
"1179";"207";"9009";"Tidak Ada";"1";"2";"33";"2018-09-04";"10:16:44"
"1180";"207";"9010";"Tidak Ada";"1";"2";"33";"2018-09-04";"10:18:50"
"1181";"207";"9011";"Tidak Ada";"1";"2";"33";"2018-09-04";"10:21:47"
"1182";"207";"9012";"Tidak Ada";"1";"2";"33";"2018-09-04";"10:24:17"
"1183";"207";"9013";"Tidak Ada";"1";"2";"33";"2018-09-04";"10:25:22"
"1184";"335";"14362";"Tidak Ada";"1";"2";"43";"2018-09-04";"10:29:46"
"1185";"335";"14363";"Tidak Ada";"1";"2";"43";"2018-09-04";"10:30:52"
"1186";"199";"8714";"Tidak Ada";"1";"2";"62";"2018-09-04";"10:31:31"
"1187";"43";"2050";"Tidak Ada";"1";"2";"42";"2018-09-04";"10:36:22"
"1188";"199";"8715";"Tidak Ada";"1";"2";"62";"2018-09-04";"10:36:58"
"1189";"199";"8716";"Tidak Ada";"1";"2";"62";"2018-09-04";"10:39:21"
"1190";"335";"14364";"BB Merah Putih";"1";"2";"43";"2018-09-04";"10:39:32"
"1191";"199";"8717";"Tidak Ada";"1";"2";"62";"2018-09-04";"10:41:38"
"1192";"199";"8718";"Tidak Ada";"1";"2";"62";"2018-09-04";"10:42:49"
"1193";"199";"8719";"Tidak Ada";"1";"2";"62";"2018-09-04";"10:45:48"
"1194";"199";"8720";"Tidak Ada";"1";"2";"62";"2018-09-04";"10:47:01"
"1195";"335";"14365";"Tidak Ada";"1";"2";"43";"2018-09-04";"10:47:05"
"1196";"199";"8721";"Tidak Ada";"1";"2";"62";"2018-09-04";"10:48:18"
"1197";"335";"14366";"BlackBerry Merah Putih";"1";"2";"43";"2018-09-04";"10:49:59"
"1198";"199";"8722";"Tidak Ada";"1";"2";"62";"2018-09-04";"10:50:28"
"1199";"199";"8723";"Tidak Ada";"1";"2";"62";"2018-09-04";"10:51:35"
"1200";"335";"14367";"Tidak Ada";"1";"2";"43";"2018-09-04";"10:52:42"
"1201";"199";"8724";"Tidak Ada";"1";"2";"62";"2018-09-04";"10:53:07"
"1202";"199";"8725";"Tidak Ada";"1";"2";"62";"2018-09-04";"10:55:06"
"1203";"199";"8726";"Tidak Ada";"1";"2";"62";"2018-09-04";"10:56:12"
"1204";"335";"14368";"Tidak Ada";"1";"2";"43";"2018-09-04";"10:56:49"
"1205";"199";"8727";"Tidak Ada";"1";"2";"62";"2018-09-04";"10:57:56"
"1206";"335";"14369";"Tidak Ada";"1";"2";"43";"2018-09-04";"11:03:37"
"1207";"335";"14370";"Tidak Ada";"1";"2";"43";"2018-09-04";"11:05:13"
"1208";"215";"9293";"Tidak Ada";"1";"2";"62";"2018-09-04";"11:08:10"
"1209";"335";"14371";"Tidak Ada";"1";"2";"43";"2018-09-04";"11:09:17"
"1210";"335";"14372";"Tidak Ada";"1";"2";"43";"2018-09-04";"11:12:23"
"1211";"215";"9263";"Tidak Ada";"1";"2";"62";"2018-09-04";"11:12:28"
"1212";"335";"14373";"Tidak Ada";"1";"2";"43";"2018-09-04";"11:15:26"
"1213";"215";"9264";"Tidak Ada";"1";"2";"62";"2018-09-04";"11:15:51"
"1214";"43";"2051";"Tidak Ada";"1";"2";"42";"2018-09-04";"11:16:39"
"1215";"215";"9265";"Tidak Ada";"1";"2";"62";"2018-09-04";"11:17:49"
"1216";"35";"1575";"Tidak Ada";"1";"2";"34";"2018-09-04";"11:20:43"
"1217";"306";"13121";"Tidak Ada";"1";"2";"69";"2018-09-04";"11:50:13"
"1218";"306";"13122";"Tidak Ada";"1";"2";"69";"2018-09-04";"11:53:10"
"1219";"27";"1267";"Garda Oto";"1";"2";"39";"2018-09-04";"14:10:05"
"1220";"27";"1268";"Garda Oto Digital";"1";"2";"39";"2018-09-04";"14:13:32"
"1221";"27";"1269";"Tidak Ada";"1";"2";"39";"2018-09-04";"14:16:04"
"1222";"335";"14374";"Tidak Ada";"1";"2";"43";"2018-09-04";"15:24:15"
"1223";"335";"14375";"Tidak Ada";"1";"2";"43";"2018-09-04";"15:25:00"
"1224";"335";"14376";"Tidak Ada";"1";"2";"43";"2018-09-04";"15:26:13"
"1225";"335";"14377";"Tidak Ada";"1";"2";"43";"2018-09-04";"15:27:58"
"1226";"335";"14378";"Tidak Ada";"1";"2";"43";"2018-09-04";"15:29:03"
"1227";"335";"14379";"Tidak Ada";"1";"2";"43";"2018-09-04";"15:30:55"
"1228";"335";"14380";"Apple";"1";"2";"43";"2018-09-04";"15:33:15"
"1229";"335";"14380";"Samsung";"1";"2";"43";"2018-09-04";"15:33:23"
"1230";"335";"14380";"Huawei";"1";"2";"43";"2018-09-04";"15:33:46"
"1231";"335";"14380";"Oppo";"1";"2";"43";"2018-09-04";"15:34:07"
"1232";"335";"14381";"Tidak Ada";"1";"2";"43";"2018-09-04";"15:39:23"
"1233";"335";"14384";"Tidak Ada";"1";"2";"43";"2018-09-04";"15:42:24"
"1234";"335";"14385";"Tidak Ada";"1";"2";"43";"2018-09-04";"15:46:41"
"1235";"335";"14386";"Tidak Ada";"1";"2";"43";"2018-09-04";"15:49:19"
"1236";"335";"14387";"Tidak Ada";"1";"2";"43";"2018-09-04";"15:50:37"
"1237";"335";"14388";"Tidak Ada";"1";"2";"43";"2018-09-04";"15:53:43"
"1238";"335";"14389";"Tidak Ada";"1";"2";"43";"2018-09-04";"15:56:27"
"1239";"335";"14401";"BB Merah Putih";"1";"2";"43";"2018-09-04";"15:57:45"
"1240";"370";"15882";"Tidak Ada";"1";"2";"41";"2018-09-04";"15:58:57"
"1241";"370";"15883";"Tidak Ada";"1";"2";"41";"2018-09-04";"15:59:15"
"1242";"335";"14402";"BB Merah Putih";"1";"2";"43";"2018-09-04";"15:59:53"
"1243";"335";"14403";"BlackBerry";"1";"2";"43";"2018-09-04";"16:01:51"
"1244";"359";"15391";"Tidak Ada";"1";"2";"43";"2018-09-04";"16:05:11"
"1245";"359";"15392";"Tidak Ada";"1";"2";"43";"2018-09-04";"16:09:17"
"1246";"359";"15393";"Tidak Ada";"1";"2";"43";"2018-09-04";"16:12:33"
"1247";"359";"15394";"Tidak Ada";"1";"2";"43";"2018-09-04";"16:13:30"
"1248";"359";"15395";"Tidak Ada";"1";"2";"43";"2018-09-04";"16:16:06"
"1249";"359";"15396";"Tidak Ada";"1";"2";"43";"2018-09-04";"16:17:18"
"1250";"199";"8681";"Tidak Ada";"1";"2";"65";"2018-09-04";"16:26:02"
"1251";"199";"8682";"Tidak Ada";"1";"2";"65";"2018-09-04";"16:28:12"
"1252";"199";"8683";"Tidak Ada";"1";"2";"65";"2018-09-04";"16:29:31"
"1253";"199";"8684";"Tidak Ada";"1";"2";"65";"2018-09-04";"16:32:47"
"1254";"370";"15884";"Tidak Ada";"1";"2";"41";"2018-09-04";"16:34:55"
"1255";"199";"8685";"Tidak Ada";"1";"2";"65";"2018-09-04";"16:35:25"
"1256";"199";"8686";"Tidak Ada";"1";"2";"65";"2018-09-04";"16:38:56"
"1257";"370";"15885";"Tidak Ada";"1";"2";"41";"2018-09-04";"16:38:58"
"1258";"370";"15886";"Tidak Ada";"1";"2";"41";"2018-09-04";"16:39:52"
"1259";"199";"8687";"Tidak Ada";"1";"2";"65";"2018-09-04";"16:41:09"
"1260";"370";"15887";"Tidak Ada";"1";"2";"41";"2018-09-04";"16:42:11"
"1261";"199";"8688";"Tidak Ada";"1";"2";"65";"2018-09-04";"16:43:21"
"1262";"370";"15888";"Tidak Ada";"1";"2";"41";"2018-09-04";"16:44:03"
"1263";"199";"8689";"Tidak Ada";"1";"2";"65";"2018-09-04";"16:45:17"
"1264";"199";"8690";"Tidak Ada";"1";"2";"65";"2018-09-04";"16:46:52"
"1265";"359";"15376";"Tidak Ada";"1";"2";"43";"2018-09-04";"16:48:34"
"1266";"43";"2052";"Tidak Ada";"1";"2";"42";"2018-09-04";"16:50:36"
"1267";"43";"2053";"Tidak Ada";"1";"2";"42";"2018-09-04";"16:52:37"
"1268";"359";"15377";"Tidak Ada";"1";"2";"43";"2018-09-04";"16:58:18"
"1269";"43";"2054";"Tidak Ada";"1";"2";"42";"2018-09-04";"16:59:29"
"1270";"43";"2055";"Tidak Ada";"1";"2";"42";"2018-09-04";"17:01:48"
"1271";"43";"2056";"Tidak Ada";"1";"2";"42";"2018-09-04";"17:04:44"
"1272";"199";"8691";"Tidak Ada";"1";"2";"65";"2018-09-04";"17:06:03"
"1273";"199";"8692";"Kementerian PPPA";"1";"2";"65";"2018-09-04";"17:08:35"
"1274";"43";"2039";"Tidak Ada";"1";"2";"42";"2018-09-04";"17:09:04"
"1275";"199";"8693";"Tidak Ada";"1";"2";"65";"2018-09-04";"17:11:02"
"1276";"43";"2040";"Tidak Ada";"1";"2";"42";"2018-09-04";"17:12:20"
"1277";"199";"8694";"Tidak Ada";"1";"2";"65";"2018-09-04";"17:12:32"
"1278";"43";"2041";"Tidak Ada";"1";"2";"42";"2018-09-04";"17:14:30"
"1279";"43";"2042";"Tidak Ada";"1";"2";"42";"2018-09-04";"17:16:48"
"1280";"27";"1270";"Tidak Ada";"1";"2";"39";"2018-09-04";"17:17:49"
"1281";"43";"2043";"Tidak Ada";"1";"2";"42";"2018-09-04";"17:19:29"
"1282";"27";"1271";"Garda Oto Digital";"1";"2";"39";"2018-09-04";"17:21:10"
"1283";"43";"2044";"Tidak Ada";"1";"2";"42";"2018-09-04";"17:21:51"
"1284";"27";"1272";"Garda Oto Digital";"1";"2";"39";"2018-09-04";"17:23:52"
"1285";"43";"2045";"Tidak Ada";"1";"2";"42";"2018-09-04";"17:24:34"
"1286";"27";"1235";"Tidak Ada";"1";"2";"39";"2018-09-04";"17:25:30"
"1287";"43";"2046";"Tidak Ada";"1";"2";"42";"2018-09-04";"17:26:44"
"1288";"27";"1236";"Tidak Ada";"1";"2";"39";"2018-09-04";"17:28:12"
"1289";"43";"2047";"Tidak Ada";"1";"2";"42";"2018-09-04";"17:28:56"
"1290";"27";"1237";"Tidak Ada";"1";"2";"39";"2018-09-04";"17:30:08"
"1291";"43";"2048";"Tidak Ada";"1";"2";"42";"2018-09-04";"17:30:36"
"1292";"75";"3249";"Tidak Ada";"1";"2";"42";"2018-09-04";"17:36:18"
"1293";"27";"1238";"Tidak Ada";"1";"2";"39";"2018-09-04";"17:37:48"
"1294";"359";"15378";"Tidak Ada";"1";"2";"43";"2018-09-04";"17:38:48"
"1295";"75";"3250";"Tidak Ada";"1";"2";"42";"2018-09-04";"17:38:55"
"1296";"27";"1239";"Tidak Ada";"1";"2";"39";"2018-09-04";"17:39:20"
"1297";"27";"1240";"Tidak Ada";"1";"2";"39";"2018-09-04";"17:40:24"
"1298";"359";"15379";"Tidak Ada";"1";"2";"43";"2018-09-04";"17:40:30"
"1299";"27";"1241";"Tidak Ada";"1";"2";"39";"2018-09-04";"17:41:29"
"1300";"27";"1242";"Tidak Ada";"1";"2";"39";"2018-09-04";"17:42:53"
"1301";"359";"15381";"Tidak Ada";"1";"2";"43";"2018-09-04";"17:42:56"
"1302";"27";"1243";"Tidak Ada";"1";"2";"39";"2018-09-04";"17:44:41"
"1303";"75";"3251";"Tidak Ada";"1";"2";"42";"2018-09-04";"17:44:49"
"1304";"359";"15383";"Tidak Ada";"1";"2";"43";"2018-09-04";"17:44:54"
"1305";"75";"3252";"Tidak Ada";"1";"2";"42";"2018-09-04";"17:47:16"
"1306";"359";"15387";"Lokadata";"1";"2";"43";"2018-09-04";"17:47:44"
"1307";"359";"15387";"Beritagar\.id";"1";"2";"43";"2018-09-04";"17:47:53"
"1308";"359";"15388";"Tidak Ada";"1";"2";"43";"2018-09-04";"17:50:12"
"1309";"75";"3219";"Tidak Ada";"1";"2";"42";"2018-09-04";"17:52:41"
"1310";"27";"1244";"Tidak Ada";"1";"2";"39";"2018-09-04";"17:55:35"
"1311";"27";"1245";"Tidak Ada";"1";"2";"39";"2018-09-04";"17:57:00"
"1312";"359";"15389";"Tidak Ada";"1";"2";"43";"2018-09-04";"17:57:13"
"1313";"75";"3220";"Tidak Ada";"1";"2";"42";"2018-09-04";"17:58:32"
"1314";"27";"1246";"Tidak Ada";"1";"2";"39";"2018-09-04";"17:59:43"
"1315";"75";"3221";"Tidak Ada";"1";"2";"42";"2018-09-04";"18:00:02"
"1316";"27";"1247";"Tidak Ada";"1";"2";"39";"2018-09-04";"18:01:12"
"1317";"75";"3222";"Tidak Ada";"1";"2";"42";"2018-09-04";"18:01:16"
"1318";"75";"3223";"Tidak Ada";"1";"2";"42";"2018-09-04";"18:03:12"
"1319";"27";"1248";"Tidak Ada";"1";"2";"39";"2018-09-04";"18:03:46"
"1320";"75";"3224";"Tidak Ada";"1";"2";"42";"2018-09-04";"18:05:39"
"1321";"359";"15390";"Tidak Ada";"1";"2";"43";"2018-09-04";"18:06:14"
"1322";"27";"1249";"Tidak Ada";"1";"2";"39";"2018-09-04";"18:07:25"
"1323";"75";"3225";"Tidak Ada";"1";"2";"42";"2018-09-04";"18:07:46"
"1324";"351";"15115";"Tidak Ada";"1";"2";"43";"2018-09-04";"18:08:28"
"1325";"351";"15116";"Tidak Ada";"1";"2";"43";"2018-09-04";"18:10:35"
"1326";"75";"3226";"Tidak Ada";"1";"2";"42";"2018-09-04";"18:11:47"
"1327";"351";"15117";"Tidak Ada";"1";"2";"43";"2018-09-04";"18:12:03"
"1328";"27";"1250";"Tidak Ada";"1";"2";"39";"2018-09-04";"18:12:12"
"1329";"75";"3227";"Tidak Ada";"1";"2";"42";"2018-09-04";"18:15:23"
"1330";"75";"3228";"Tidak Ada";"1";"2";"42";"2018-09-04";"18:19:55"
"1331";"351";"15118";"Tidak Ada";"1";"2";"43";"2018-09-04";"18:21:26"
"1332";"75";"3229";"Tidak Ada";"1";"2";"42";"2018-09-04";"18:22:09"
"1333";"351";"15119";"Tidak Ada";"1";"2";"43";"2018-09-04";"18:22:47"
"1334";"351";"15120";"Tidak Ada";"1";"2";"43";"2018-09-04";"18:24:28"
"1335";"75";"3230";"Tidak Ada";"1";"2";"42";"2018-09-04";"18:26:55"
"1336";"351";"15121";"Tidak Ada";"1";"2";"43";"2018-09-04";"18:27:11"
"1337";"351";"15122";"Tidak Ada";"1";"2";"43";"2018-09-04";"18:34:07"
"1338";"75";"3231";"Tidak Ada";"1";"2";"42";"2018-09-04";"18:35:29"
"1339";"75";"3232";"Kompas\.com";"1";"2";"42";"2018-09-04";"18:37:56"
"1340";"351";"15123";"Tidak Ada";"1";"2";"43";"2018-09-04";"18:38:11"
"1341";"75";"3233";"Tidak Ada";"1";"2";"42";"2018-09-04";"18:41:00"
"1342";"351";"15124";"Tidak Ada";"1";"2";"43";"2018-09-04";"18:42:55"
"1343";"351";"15085";"Tidak Ada";"1";"2";"43";"2018-09-04";"18:44:51"
"1344";"351";"15086";"Tidak Ada";"1";"2";"43";"2018-09-04";"18:46:13"
"1345";"351";"15087";"Tidak Ada";"1";"2";"43";"2018-09-04";"18:47:29"
"1346";"48";"2191";"Tidak Ada";"1";"2";"44";"2018-09-04";"18:50:29"
"1347";"5951";"249804";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:02:11"
"1348";"5951";"249805";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:05:04"
"1349";"199";"8695";"Tidak Ada";"1";"2";"65";"2018-09-04";"19:08:03"
"1350";"199";"8696";"Tidak Ada";"1";"2";"65";"2018-09-04";"19:10:39"
"1351";"5951";"249806";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:11:31"
"1352";"5951";"249807";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:13:01"
"1353";"5951";"249808";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:15:01"
"1354";"5951";"249809";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:21:13"
"1355";"5951";"249810";"Mayo Clinic";"1";"2";"55";"2018-09-04";"19:26:10"
"1356";"48";"2192";"Tidak Ada";"1";"2";"44";"2018-09-04";"19:29:27"
"1357";"5951";"249811";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:30:24"
"1358";"48";"2193";"Tidak Ada";"1";"2";"44";"2018-09-04";"19:30:53"
"1359";"5951";"249812";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:31:56"
"1360";"5951";"249813";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:33:19"
"1361";"5951";"249814";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:34:07"
"1362";"48";"2194";"SIS";"1";"2";"44";"2018-09-04";"19:35:03"
"1363";"5951";"249815";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:35:27"
"1364";"5951";"249816";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:36:19"
"1365";"5951";"249817";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:37:17"
"1366";"5951";"249818";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:38:10"
"1367";"5951";"249819";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:39:35"
"1368";"5951";"249820";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:40:31"
"1369";"5951";"249821";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:41:59"
"1370";"5951";"249822";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:43:07"
"1371";"370";"15889";"Tidak Ada";"1";"2";"41";"2018-09-04";"19:43:18"
"1372";"370";"15889";"Tidak Ada";"1";"2";"41";"2018-09-04";"19:43:18"
"1373";"370";"15890";"Tidak Ada";"1";"2";"41";"2018-09-04";"19:44:09"
"1374";"370";"15842";"Tidak Ada";"1";"2";"41";"2018-09-04";"19:44:55"
"1375";"48";"2195";"Suzuki Indomobil Sales \(SIS\)";"1";"2";"44";"2018-09-04";"19:45:08"
"1376";"48";"2195";"Honda";"1";"2";"44";"2018-09-04";"19:45:21"
"1377";"48";"2195";"Yamaha";"1";"2";"44";"2018-09-04";"19:45:29"
"1378";"5951";"249823";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:47:33"
"1379";"48";"2196";"Tidak Ada";"1";"2";"44";"2018-09-04";"19:47:53"
"1380";"5951";"249824";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:57:56"
"1381";"5951";"249825";"Tidak Ada";"1";"2";"55";"2018-09-04";"19:59:54"
"1382";"5951";"249826";"Tidak Ada";"1";"2";"55";"2018-09-04";"20:00:43"
