"id_produk";"id_berita";"id_kalimat";"nama_produk";"isValid";"id_submitter";"date_submit";"time_submit"
"1074";"23";"901";"Tidak Ada";"2";"36";"2018-09-03";"17:29:10"
"1075";"23";"902";"Tidak Ada";"2";"36";"2018-09-03";"17:30:07"
"1076";"23";"903";"Tidak Ada";"2";"36";"2018-09-03";"17:30:56"
"1077";"23";"904";"Tidak Ada";"2";"36";"2018-09-03";"17:32:19"
"1078";"23";"905";"Tidak Ada";"2";"36";"2018-09-03";"17:33:27"
"1079";"23";"906";"Tidak Ada";"2";"36";"2018-09-03";"17:34:35"
"1080";"23";"907";"Tidak Ada";"2";"36";"2018-09-03";"17:35:23"
"1081";"23";"908";"Tidak Ada";"2";"36";"2018-09-03";"17:36:09"
"1082";"23";"909";"Tidak Ada";"2";"36";"2018-09-03";"17:37:03"
"1083";"23";"910";"Tidak Ada";"2";"36";"2018-09-03";"17:43:10"
"1084";"31";"1420";"Tidak Ada";"2";"37";"2018-09-03";"19:21:56"
"1085";"31";"1421";"Tidak Ada";"2";"37";"2018-09-03";"19:31:19"
"1086";"242";"10559";"Tidak Ada";"2";"63";"2018-09-03";"19:43:07"
"1087";"242";"10560";"Kue pancong";"2";"63";"2018-09-03";"19:44:38"
"1088";"31";"1422";"Tidak Ada";"2";"37";"2018-09-03";"19:45:52"
"1089";"31";"1423";"Tidak Ada";"2";"37";"2018-09-03";"19:46:35"
"1090";"242";"10561";"Tidak Ada";"2";"63";"2018-09-03";"19:47:00"
"1091";"242";"10562";"Kue pancong";"2";"63";"2018-09-03";"19:48:38"
"1092";"242";"10563";"kue bandros";"2";"63";"2018-09-03";"19:51:10"
"1093";"242";"10564";"bandros gaul";"2";"63";"2018-09-03";"20:12:29"
"1094";"242";"10564";"bandros komplek";"2";"63";"2018-09-03";"20:12:46"
"1095";"242";"10565";"bandros gaul";"2";"63";"2018-09-03";"20:13:33"
"1096";"242";"10566";"Tidak Ada";"2";"63";"2018-09-03";"20:14:33"
"1097";"306";"13154";"RBMK";"2";"69";"2018-09-03";"20:27:20"
"1098";"306";"13154";"RBMK";"2";"69";"2018-09-03";"20:27:28"
"1099";"306";"13154";"RBMK";"2";"69";"2018-09-03";"20:27:43"
"1100";"242";"10567";"bandros belanja";"2";"63";"2018-09-03";"20:32:22"
"1101";"242";"10568";"Tidak Ada";"2";"63";"2018-09-03";"20:33:25"
"1102";"242";"10569";"tepung beras";"2";"63";"2018-09-03";"20:33:42"
"1103";"242";"10569";"kelapa parut";"2";"63";"2018-09-03";"20:33:53"
"1104";"242";"10570";"serabi rangin";"2";"63";"2018-09-03";"20:34:38"
"1105";"31";"1424";"Tidak Ada";"2";"37";"2018-09-03";"20:36:41"
"1106";"31";"1425";"Tidak Ada";"2";"37";"2018-09-03";"20:37:14"
"1107";"31";"1426";"Tidak Ada";"2";"37";"2018-09-03";"20:45:38"
"1108";"242";"10571";"haluman";"2";"63";"2018-09-03";"20:58:45"
"1109";"242";"10572";"Kue pancong";"2";"63";"2018-09-03";"20:59:30"
"1110";"242";"10573";"kue pancong";"2";"63";"2018-09-03";"21:01:48"
"1111";"242";"10574";"kelapa parut";"2";"63";"2018-09-03";"21:03:07"
"1112";"306";"13114";"Tidak Ada";"2";"69";"2018-09-03";"21:03:56"
"1113";"242";"10575";"gula pasir";"2";"63";"2018-09-03";"21:05:48"
"1114";"31";"1427";"Tidak Ada";"2";"37";"2018-09-03";"21:05:55"
"1115";"31";"1428";"Tidak Ada";"2";"37";"2018-09-03";"21:06:25"
"1116";"242";"10576";"tepung beras";"2";"63";"2018-09-03";"21:06:58"
"1117";"242";"10576";"gula";"2";"63";"2018-09-03";"21:07:11"
"1118";"242";"10576";"gula pasir";"2";"63";"2018-09-03";"21:07:23"
"1119";"242";"10576";"kue pancong";"2";"63";"2018-09-03";"21:07:36"
"1120";"31";"1429";"Tidak Ada";"2";"37";"2018-09-03";"21:08:29"
"1121";"306";"13115";"Chernobyl";"2";"69";"2018-09-03";"21:08:51"
"1122";"242";"10577";"pandan";"2";"63";"2018-09-03";"21:09:39"
"1123";"242";"10577";"teh hijau";"2";"63";"2018-09-03";"21:09:50"
"1124";"31";"1430";"Tidak Ada";"2";"37";"2018-09-03";"21:10:22"
"1125";"242";"10578";"kue pancong";"2";"63";"2018-09-03";"21:10:43"
"1126";"242";"10579";"Tidak Ada";"2";"63";"2018-09-03";"21:12:50"
"1127";"242";"10580";"Kue pancong";"2";"63";"2018-09-03";"21:15:26"
"1128";"242";"10581";"Tidak Ada";"2";"63";"2018-09-03";"21:16:09"
"1129";"242";"10582";"Tidak Ada";"2";"63";"2018-09-03";"21:17:19"
"1130";"242";"10583";"gula";"2";"63";"2018-09-03";"21:17:47"
"1131";"242";"10584";"Kue pancong";"2";"63";"2018-09-03";"21:18:57"
"1132";"242";"10585";"tepung beras";"2";"63";"2018-09-03";"21:20:19"
"1133";"242";"10585";"santan";"2";"63";"2018-09-03";"21:20:43"
"1134";"242";"10585";"santan";"2";"63";"2018-09-03";"21:20:57"
"1135";"306";"13116";"Tidak Ada";"2";"69";"2018-09-03";"21:22:03"
"1136";"242";"10586";"Tidak Ada";"2";"63";"2018-09-03";"21:22:41"
"1137";"242";"10587";"susu";"2";"63";"2018-09-03";"21:23:15"
"1138";"242";"10587";"Kue pancong";"2";"63";"2018-09-03";"21:23:21"
"1139";"242";"10588";"Oct 22, 2017";"2";"63";"2018-09-03";"21:24:19"
"1140";"306";"13117";"Tidak Ada";"2";"69";"2018-09-03";"21:24:44"
"1141";"306";"13118";"Tidak Ada";"2";"69";"2018-09-03";"21:27:01"
"1142";"306";"13119";"Chernobyl";"2";"69";"2018-09-03";"21:30:40"
"1143";"306";"13119";"TNT";"2";"69";"2018-09-03";"21:30:48"
"1144";"306";"13120";"Little Boy";"2";"69";"2018-09-03";"21:34:32"
"1145";"306";"13120";"TNT";"2";"69";"2018-09-03";"21:34:40"
"1146";"31";"1431";"Tidak Ada";"2";"37";"2018-09-03";"23:54:18"
"1147";"31";"1432";"Tidak Ada";"2";"37";"2018-09-03";"23:57:41"
"1148";"31";"1433";"Tidak Ada";"2";"37";"2018-09-04";"00:00:47"
"1149";"31";"1434";"Tidak Ada";"2";"37";"2018-09-04";"00:03:32"
"1150";"31";"1435";"Tidak Ada";"2";"37";"2018-09-04";"00:07:48"
"1151";"31";"1436";"Tidak Ada";"2";"37";"2018-09-04";"00:13:47"
"1152";"31";"1437";"Tidak Ada";"2";"37";"2018-09-04";"00:23:47"
"1153";"31";"1438";"Tidak Ada";"2";"37";"2018-09-04";"00:31:40"
"1154";"31";"1439";"Tidak Ada";"2";"37";"2018-09-04";"00:32:12"
"1155";"31";"1440";"Tidak Ada";"2";"37";"2018-09-04";"00:38:11"
"1156";"31";"1441";"Tidak Ada";"2";"37";"2018-09-04";"00:40:00"
"1157";"31";"1442";"Tidak Ada";"2";"37";"2018-09-04";"01:48:49"
"1158";"24";"911";"Tidak Ada";"2";"37";"2018-09-04";"02:06:34"
"1159";"335";"14390";"pemindai";"2";"43";"2018-09-04";"02:09:23"
"1160";"24";"912";"Tidak Ada";"2";"37";"2018-09-04";"02:10:45"
"1161";"24";"913";"Tidak Ada";"2";"37";"2018-09-04";"02:25:53"
"1162";"24";"914";"Tidak Ada";"2";"37";"2018-09-04";"02:30:24"
"1163";"24";"915";"Tidak Ada";"2";"37";"2018-09-04";"02:33:28"
"1164";"24";"916";"Tidak Ada";"2";"37";"2018-09-04";"02:34:16"
"1165";"24";"917";"Tidak Ada";"2";"37";"2018-09-04";"02:34:59"
"1166";"24";"918";"Tidak Ada";"2";"37";"2018-09-04";"02:37:28"
"1167";"24";"919";"Tidak Ada";"2";"37";"2018-09-04";"02:41:19"
"1168";"24";"920";"Tidak Ada";"2";"37";"2018-09-04";"02:49:27"
"1169";"24";"921";"Tidak Ada";"2";"37";"2018-09-04";"02:54:13"
"1170";"24";"922";"Tidak Ada";"2";"37";"2018-09-04";"02:55:12"
"1171";"24";"923";"Tidak Ada";"2";"37";"2018-09-04";"02:56:04"
"1172";"24";"924";"Tidak Ada";"2";"37";"2018-09-04";"02:59:46"
"1173";"24";"925";"Tidak Ada";"2";"37";"2018-09-04";"03:03:13"
"1174";"24";"926";"Tidak Ada";"2";"37";"2018-09-04";"03:03:55"
"1175";"24";"927";"Tidak Ada";"2";"37";"2018-09-04";"03:06:58"
"1176";"199";"8687";"Tidak Ada";"2";"62";"2018-09-04";"07:40:32"
"1177";"199";"8688";"Tidak Ada";"2";"62";"2018-09-04";"07:49:33"
"1178";"199";"8689";"Tidak Ada";"2";"62";"2018-09-04";"07:51:29"
"1179";"335";"14391";"BlackBerry";"2";"43";"2018-09-04";"07:51:33"
"1180";"199";"8690";"Tidak Ada";"2";"62";"2018-09-04";"07:53:09"
"1181";"199";"8691";"Tidak Ada";"2";"62";"2018-09-04";"07:56:08"
"1182";"199";"8692";"Tidak Ada";"2";"62";"2018-09-04";"07:59:55"
"1183";"335";"14392";"BlackBerry";"2";"43";"2018-09-04";"08:00:52"
"1184";"335";"14392";"Android";"2";"43";"2018-09-04";"08:01:03"
"1185";"199";"8693";"Tidak Ada";"2";"62";"2018-09-04";"08:01:25"
"1186";"199";"8694";"Tidak Ada";"2";"62";"2018-09-04";"08:02:53"
"1187";"199";"8695";"Tidak Ada";"2";"62";"2018-09-04";"08:03:58"
"1188";"335";"14393";"BlackBerry KeyOne";"2";"43";"2018-09-04";"08:05:10"
"1189";"199";"8696";"Tidak Ada";"2";"62";"2018-09-04";"08:06:16"
"1190";"335";"14394";"Qualcomm Quick Charge 3.0.";"2";"43";"2018-09-04";"08:08:32"
"1191";"335";"14394";"Snapdragon";"2";"43";"2018-09-04";"08:08:47"
"1192";"199";"8697";"Tidak Ada";"2";"62";"2018-09-04";"08:10:09"
"1193";"199";"8698";"Tidak Ada";"2";"62";"2018-09-04";"08:12:09"
"1194";"335";"14395";"KeyOne";"2";"43";"2018-09-04";"08:12:42"
"1195";"199";"8699";"Tidak Ada";"2";"62";"2018-09-04";"08:13:35"
"1196";"335";"14396";"Tidak Ada";"2";"43";"2018-09-04";"08:14:09"
"1197";"199";"8700";"Tidak Ada";"2";"62";"2018-09-04";"08:14:43"
"1198";"335";"14398";"BlackBerry KeyOne";"2";"43";"2018-09-04";"08:14:51"
"1199";"199";"8701";"Tidak Ada";"2";"62";"2018-09-04";"08:16:27"
"1200";"199";"8702";"Tidak Ada";"2";"62";"2018-09-04";"08:18:08"
"1201";"199";"8703";"Tidak Ada";"2";"62";"2018-09-04";"08:27:34"
"1202";"199";"8704";"Tidak Ada";"2";"62";"2018-09-04";"08:29:27"
"1203";"199";"8705";"Tidak Ada";"2";"62";"2018-09-04";"08:30:55"
"1204";"199";"8706";"Tidak Ada";"2";"62";"2018-09-04";"08:33:02"
"1205";"199";"8707";"Tidak Ada";"2";"62";"2018-09-04";"08:35:09"
"1206";"199";"8708";"Tidak Ada";"2";"62";"2018-09-04";"08:36:26"
"1207";"199";"8709";"Tidak Ada";"2";"62";"2018-09-04";"08:37:43"
"1208";"335";"14399";"Tidak Ada";"2";"43";"2018-09-04";"08:38:13"
"1209";"335";"14400";"Tidak Ada";"2";"43";"2018-09-04";"08:38:56"
"1210";"199";"8710";"Tidak Ada";"2";"62";"2018-09-04";"08:39:34"
"1211";"335";"14358";"BlackBerry KeyOne Limited Edition Black";"2";"43";"2018-09-04";"08:40:36"
"1212";"199";"8711";"Tidak Ada";"2";"62";"2018-09-04";"08:42:17"
"1213";"335";"14359";"Tidak Ada";"2";"43";"2018-09-04";"08:44:00"
"1214";"199";"8712";"Tidak Ada";"2";"62";"2018-09-04";"08:44:20"
"1215";"335";"14360";"Ponsel";"2";"43";"2018-09-04";"08:44:42"
"1216";"199";"8713";"Tidak Ada";"2";"62";"2018-09-04";"08:45:42"
"1217";"335";"14361";"Tidak Ada";"2";"43";"2018-09-04";"08:46:20"
"1218";"207";"9007";"Tidak Ada";"2";"33";"2018-09-04";"09:52:21"
"1219";"207";"9008";"Tidak Ada";"2";"33";"2018-09-04";"09:56:05"
"1220";"207";"9009";"Tidak Ada";"2";"33";"2018-09-04";"10:17:45"
"1221";"207";"9010";"Tidak Ada";"2";"33";"2018-09-04";"10:19:09"
"1222";"207";"9011";"Tidak Ada";"2";"33";"2018-09-04";"10:23:41"
"1223";"207";"9012";"Tidak Ada";"2";"33";"2018-09-04";"10:24:32"
"1224";"335";"14362";"BlackBerry";"2";"43";"2018-09-04";"10:29:04"
"1225";"335";"14363";"Tidak Ada";"2";"43";"2018-09-04";"10:31:20"
"1226";"199";"8714";"Tidak Ada";"2";"62";"2018-09-04";"10:32:10"
"1227";"43";"2050";"Tidak Ada";"2";"42";"2018-09-04";"10:37:12"
"1228";"199";"8715";"Tidak Ada";"2";"62";"2018-09-04";"10:37:29"
"1229";"335";"14364";"BlackBerry KeyOne Limited Edition Black";"2";"43";"2018-09-04";"10:40:46"
"1230";"199";"8716";"Tidak Ada";"2";"62";"2018-09-04";"10:41:09"
"1231";"199";"8717";"Tidak Ada";"2";"62";"2018-09-04";"10:41:59"
"1232";"199";"8718";"Tidak Ada";"2";"62";"2018-09-04";"10:43:22"
"1233";"335";"14365";"BlackBerry Aurora";"2";"43";"2018-09-04";"10:46:05"
"1234";"199";"8719";"Tidak Ada";"2";"62";"2018-09-04";"10:46:10"
"1235";"335";"14365";"Android";"2";"43";"2018-09-04";"10:46:13"
"1236";"199";"8720";"Tidak Ada";"2";"62";"2018-09-04";"10:47:20"
"1237";"199";"8721";"Tidak Ada";"2";"62";"2018-09-04";"10:48:50"
"1238";"199";"8722";"Tidak Ada";"2";"62";"2018-09-04";"10:50:48"
"1239";"335";"14366";"Tidak Ada";"2";"43";"2018-09-04";"10:51:01"
"1240";"199";"8723";"Tidak Ada";"2";"62";"2018-09-04";"10:51:53"
"1241";"335";"14367";"Tidak Ada";"2";"43";"2018-09-04";"10:53:07"
"1242";"199";"8724";"Tidak Ada";"2";"62";"2018-09-04";"10:53:46"
"1243";"199";"8725";"Tidak Ada";"2";"62";"2018-09-04";"10:55:27"
"1244";"199";"8726";"Tidak Ada";"2";"62";"2018-09-04";"10:56:39"
"1245";"199";"8727";"Tidak Ada";"2";"62";"2018-09-04";"10:58:24"
"1246";"335";"14368";"Tidak Ada";"2";"43";"2018-09-04";"10:59:06"
"1247";"335";"14369";"Tidak Ada";"2";"43";"2018-09-04";"11:04:13"
"1248";"335";"14370";"Tidak Ada";"2";"43";"2018-09-04";"11:06:01"
"1249";"215";"9293";"Tidak Ada";"2";"62";"2018-09-04";"11:08:32"
"1250";"335";"14371";"Tidak Ada";"2";"43";"2018-09-04";"11:08:37"
"1251";"215";"9263";"Tidak Ada";"2";"62";"2018-09-04";"11:12:58"
"1252";"335";"14372";"Tidak Ada";"2";"43";"2018-09-04";"11:13:05"
"1253";"335";"14373";"Smartphone";"2";"43";"2018-09-04";"11:16:02"
"1254";"215";"9264";"Tidak Ada";"2";"62";"2018-09-04";"11:16:14"
"1255";"215";"9265";"Tidak Ada";"2";"62";"2018-09-04";"11:18:06"
"1256";"35";"1575";"Spirit";"2";"34";"2018-09-04";"11:19:40"
"1257";"35";"1575";"Opportunity";"2";"34";"2018-09-04";"11:19:48"
"1258";"35";"1576";"The Mars Science Laboratory (MSL)";"2";"34";"2018-09-04";"11:21:35"
"1259";"306";"13121";"Tidak Ada";"2";"69";"2018-09-04";"11:51:22"
"1260";"306";"13122";"Tidak Ada";"2";"69";"2018-09-04";"11:53:38"
"1261";"27";"1267";"Tidak Ada";"2";"39";"2018-09-04";"14:12:14"
"1262";"27";"1268";"Tidak Ada";"2";"39";"2018-09-04";"14:14:52"
"1263";"27";"1269";"Mobil";"2";"39";"2018-09-04";"14:16:52"
"1264";"335";"14374";"Tidak Ada";"2";"43";"2018-09-04";"15:23:47"
"1265";"335";"14375";"BB KeyOne";"2";"43";"2018-09-04";"15:25:39"
"1266";"335";"14376";"Smartphone";"2";"43";"2018-09-04";"15:26:38"
"1267";"335";"14377";"Tidak Ada";"2";"43";"2018-09-04";"15:27:08"
"1268";"335";"14378";"Tidak Ada";"2";"43";"2018-09-04";"15:29:15"
"1269";"335";"14379";"Tidak Ada";"2";"43";"2018-09-04";"15:30:45"
"1270";"335";"14380";"Iphone";"2";"43";"2018-09-04";"15:34:48"
"1271";"335";"14380";"Galaxy";"2";"43";"2018-09-04";"15:34:55"
"1272";"335";"14380";"Tidak Ada";"2";"43";"2018-09-04";"15:34:59"
"1273";"335";"14381";"Tidak Ada";"2";"43";"2018-09-04";"15:39:40"
"1274";"335";"14384";"Tidak Ada";"2";"43";"2018-09-04";"15:42:50"
"1275";"335";"14385";"Tidak Ada";"2";"43";"2018-09-04";"15:47:19"
"1276";"335";"14386";"Tidak Ada";"2";"43";"2018-09-04";"15:48:33"
"1277";"335";"14387";"KeyOne";"2";"43";"2018-09-04";"15:50:55"
"1278";"335";"14388";"KeyOne";"2";"43";"2018-09-04";"15:53:08"
"1279";"335";"14388";"papan ketik fisik QWERTY";"2";"43";"2018-09-04";"15:53:23"
"1280";"335";"14389";"Android";"2";"43";"2018-09-04";"15:56:43"
"1281";"335";"14401";"Tidak Ada";"2";"43";"2018-09-04";"15:58:12"
"1282";"370";"15882";"Tidak Ada";"2";"41";"2018-09-04";"15:59:11"
"1283";"335";"14402";"smartphone";"2";"43";"2018-09-04";"16:00:24"
"1284";"335";"14403";"Tidak Ada";"2";"43";"2018-09-04";"16:02:20"
"1285";"359";"15391";"Tidak Ada";"2";"43";"2018-09-04";"16:05:29"
"1286";"359";"15392";"Tidak Ada";"2";"43";"2018-09-04";"16:09:49"
"1287";"359";"15393";"Tidak Ada";"2";"43";"2018-09-04";"16:12:46"
"1288";"359";"15394";"Tidak Ada";"2";"43";"2018-09-04";"16:13:47"
"1289";"359";"15395";"Tidak Ada";"2";"43";"2018-09-04";"16:16:25"
"1290";"359";"15396";"AC";"2";"43";"2018-09-04";"16:20:07"
"1291";"359";"15396";"dispenser";"2";"43";"2018-09-04";"16:20:19"
"1292";"199";"8681";"Tidak Ada";"2";"65";"2018-09-04";"16:26:22"
"1293";"199";"8682";"Tidak Ada";"2";"65";"2018-09-04";"16:28:29"
"1294";"199";"8683";"Tidak Ada";"2";"65";"2018-09-04";"16:30:11"
"1295";"199";"8684";"Tidak Ada";"2";"65";"2018-09-04";"16:33:10"
"1296";"199";"8685";"Tidak Ada";"2";"65";"2018-09-04";"16:35:49"
"1297";"370";"15884";"Tidak Ada";"2";"41";"2018-09-04";"16:35:53"
"1298";"370";"15885";"Naura";"2";"41";"2018-09-04";"16:38:41"
"1299";"199";"8686";"Tidak Ada";"2";"65";"2018-09-04";"16:39:41"
"1300";"370";"15886";"Naura & Genk Juara";"2";"41";"2018-09-04";"16:40:30"
"1301";"199";"8687";"Tidak Ada";"2";"65";"2018-09-04";"16:41:46"
"1302";"370";"15887";"Tidak Ada";"2";"41";"2018-09-04";"16:42:26"
"1303";"199";"8688";"Tidak Ada";"2";"65";"2018-09-04";"16:43:50"
"1304";"370";"15888";"Tidak Ada";"2";"41";"2018-09-04";"16:44:30"
"1305";"199";"8689";"Tidak Ada";"2";"65";"2018-09-04";"16:45:33"
"1306";"199";"8690";"Tidak Ada";"2";"65";"2018-09-04";"16:47:22"
"1307";"43";"2051";"Tidak Ada";"2";"42";"2018-09-04";"16:48:41"
"1308";"359";"15376";"air conditioner";"2";"43";"2018-09-04";"16:48:53"
"1309";"359";"15376";"aircon";"2";"43";"2018-09-04";"16:48:59"
"1310";"359";"15376";"AC";"2";"43";"2018-09-04";"16:49:04"
"1311";"43";"2052";"Tidak Ada";"2";"42";"2018-09-04";"16:50:58"
"1312";"43";"2053";"Tidak Ada";"2";"42";"2018-09-04";"16:53:10"
"1313";"359";"15377";"Tidak Ada";"2";"43";"2018-09-04";"16:58:37"
"1314";"43";"2054";"Tidak Ada";"2";"42";"2018-09-04";"16:59:46"
"1315";"43";"2055";"Tidak Ada";"2";"42";"2018-09-04";"17:02:25"
"1316";"43";"2056";"Tidak Ada";"2";"42";"2018-09-04";"17:05:01"
"1317";"199";"8691";"Tidak Ada";"2";"65";"2018-09-04";"17:07:42"
"1318";"43";"2039";"Tidak Ada";"2";"42";"2018-09-04";"17:09:24"
"1319";"199";"8692";"Tidak Ada";"2";"65";"2018-09-04";"17:10:09"
"1320";"199";"8693";"Tidak Ada";"2";"65";"2018-09-04";"17:11:21"
"1321";"199";"8694";"Tidak Ada";"2";"65";"2018-09-04";"17:12:56"
"1322";"43";"2040";"Tidak Ada";"2";"42";"2018-09-04";"17:13:04"
"1323";"43";"2041";"Tidak Ada";"2";"42";"2018-09-04";"17:15:01"
"1324";"43";"2042";"Tidak Ada";"2";"42";"2018-09-04";"17:17:06"
"1325";"27";"1270";"Tidak Ada";"2";"39";"2018-09-04";"17:19:36"
"1326";"43";"2043";"Tidak Ada";"2";"42";"2018-09-04";"17:19:51"
"1327";"43";"2044";"Tidak Ada";"2";"42";"2018-09-04";"17:22:11"
"1328";"27";"1271";"Tidak Ada";"2";"39";"2018-09-04";"17:23:08"
"1329";"27";"1272";"Tidak Ada";"2";"39";"2018-09-04";"17:24:47"
"1330";"43";"2045";"Tidak Ada";"2";"42";"2018-09-04";"17:24:51"
"1331";"43";"2046";"Tidak Ada";"2";"42";"2018-09-04";"17:27:00"
"1332";"27";"1235";"Tidak Ada";"2";"39";"2018-09-04";"17:27:14"
"1333";"27";"1236";"Tidak Ada";"2";"39";"2018-09-04";"17:28:40"
"1334";"43";"2047";"Tidak Ada";"2";"42";"2018-09-04";"17:29:31"
"1335";"27";"1237";"Tidak Ada";"2";"39";"2018-09-04";"17:30:40"
"1336";"43";"2048";"Tidak Ada";"2";"42";"2018-09-04";"17:31:01"
"1337";"75";"3249";"Tidak Ada";"2";"42";"2018-09-04";"17:36:40"
"1338";"27";"1238";"Tidak Ada";"2";"39";"2018-09-04";"17:38:05"
"1339";"359";"15378";"Tidak Ada";"2";"43";"2018-09-04";"17:39:06"
"1340";"75";"3250";"Tidak Ada";"2";"42";"2018-09-04";"17:39:14"
"1341";"27";"1239";"Tidak Ada";"2";"39";"2018-09-04";"17:39:36"
"1342";"27";"1240";"Tidak Ada";"2";"39";"2018-09-04";"17:40:58"
"1343";"359";"15379";"Tidak Ada";"2";"43";"2018-09-04";"17:41:37"
"1344";"27";"1241";"Tidak Ada";"2";"39";"2018-09-04";"17:41:52"
"1345";"359";"15381";"Tidak Ada";"2";"43";"2018-09-04";"17:43:12"
"1346";"27";"1242";"Tidak Ada";"2";"39";"2018-09-04";"17:43:50"
"1347";"75";"3251";"Tidak Ada";"2";"42";"2018-09-04";"17:45:08"
"1348";"359";"15383";"Tidak Ada";"2";"43";"2018-09-04";"17:45:13"
"1349";"27";"1243";"BBM";"2";"39";"2018-09-04";"17:45:30"
"1350";"75";"3252";"Tidak Ada";"2";"42";"2018-09-04";"17:47:32"
"1351";"359";"15387";"Tidak Ada";"2";"43";"2018-09-04";"17:48:31"
"1352";"359";"15388";"Tidak Ada";"2";"43";"2018-09-04";"17:50:28"
"1353";"75";"3219";"Tidak Ada";"2";"42";"2018-09-04";"17:53:40"
"1354";"27";"1244";"Tidak Ada";"2";"39";"2018-09-04";"17:56:09"
"1355";"359";"15389";"Tidak Ada";"2";"43";"2018-09-04";"17:57:34"
"1356";"27";"1245";"Tidak Ada";"2";"39";"2018-09-04";"17:57:51"
"1357";"75";"3220";"Tidak Ada";"2";"42";"2018-09-04";"17:58:59"
"1358";"27";"1246";"Tidak Ada";"2";"39";"2018-09-04";"18:00:04"
"1359";"75";"3221";"Tidak Ada";"2";"42";"2018-09-04";"18:00:28"
"1360";"75";"3222";"Tidak Ada";"2";"42";"2018-09-04";"18:01:35"
"1361";"27";"1247";"Tidak Ada";"2";"39";"2018-09-04";"18:02:15"
"1362";"75";"3223";"Tidak Ada";"2";"42";"2018-09-04";"18:03:30"
"1363";"27";"1248";"Tidak Ada";"2";"39";"2018-09-04";"18:04:16"
"1364";"75";"3224";"Tidak Ada";"2";"42";"2018-09-04";"18:05:57"
"1365";"359";"15390";"Tidak Ada";"2";"43";"2018-09-04";"18:06:30"
"1366";"75";"3225";"Tidak Ada";"2";"42";"2018-09-04";"18:08:10"
"1367";"351";"15115";"Tidak Ada";"2";"43";"2018-09-04";"18:08:46"
"1368";"27";"1249";"Tidak Ada";"2";"39";"2018-09-04";"18:09:33"
"1369";"351";"15116";"Tidak Ada";"2";"43";"2018-09-04";"18:11:14"
"1370";"75";"3226";"Tidak Ada";"2";"42";"2018-09-04";"18:12:10"
"1371";"351";"15117";"Tidak Ada";"2";"43";"2018-09-04";"18:12:28"
"1372";"27";"1250";"Tidak Ada";"2";"39";"2018-09-04";"18:13:57"
"1373";"75";"3227";"Tidak Ada";"2";"42";"2018-09-04";"18:15:49"
"1374";"75";"3228";"Tidak Ada";"2";"42";"2018-09-04";"18:20:14"
"1375";"351";"15118";"Tidak Ada";"2";"43";"2018-09-04";"18:21:42"
"1376";"75";"3229";"Tidak Ada";"2";"42";"2018-09-04";"18:22:25"
"1377";"351";"15119";"Tidak Ada";"2";"43";"2018-09-04";"18:23:02"
"1378";"351";"15120";"Tidak Ada";"2";"43";"2018-09-04";"18:24:43"
"1379";"351";"15121";"Tidak Ada";"2";"43";"2018-09-04";"18:27:19"
"1380";"75";"3230";"Tidak Ada";"2";"42";"2018-09-04";"18:28:03"
"1381";"351";"15122";"Tidak Ada";"2";"43";"2018-09-04";"18:34:29"
"1382";"75";"3231";"Tidak Ada";"2";"42";"2018-09-04";"18:36:18"
"1383";"48";"2191";"GSX";"2";"44";"2018-09-04";"18:37:12"
"1384";"351";"15123";"kapal speed";"2";"43";"2018-09-04";"18:37:42"
"1385";"75";"3232";"Tidak Ada";"2";"42";"2018-09-04";"18:38:33"
"1386";"75";"3233";"Tidak Ada";"2";"42";"2018-09-04";"18:41:21"
"1387";"351";"15124";"Tidak Ada";"2";"43";"2018-09-04";"18:43:42"
"1388";"351";"15085";"Tidak Ada";"2";"43";"2018-09-04";"18:45:03"
"1389";"351";"15086";"Tidak Ada";"2";"43";"2018-09-04";"18:46:32"
"1390";"351";"15087";"Tidak Ada";"2";"43";"2018-09-04";"18:47:45"
"1391";"5951";"249804";"Tidak Ada";"2";"55";"2018-09-04";"19:04:22"
"1392";"5951";"249805";"Tidak Ada";"2";"55";"2018-09-04";"19:05:28"
"1393";"199";"8695";"Tidak Ada";"2";"65";"2018-09-04";"19:08:18"
"1394";"199";"8696";"Tidak Ada";"2";"65";"2018-09-04";"19:10:54"
"1395";"5951";"249806";"Tidak Ada";"2";"55";"2018-09-04";"19:11:46"
"1396";"5951";"249807";"Tidak Ada";"2";"55";"2018-09-04";"19:13:30"
"1397";"5951";"249808";"Tidak Ada";"2";"55";"2018-09-04";"19:15:13"
"1398";"5951";"249809";"Tidak Ada";"2";"55";"2018-09-04";"19:22:34"
"1399";"5951";"249810";"Tidak Ada";"2";"55";"2018-09-04";"19:27:44"
"1400";"48";"2192";"Tidak Ada";"2";"44";"2018-09-04";"19:29:57"
"1401";"5951";"249811";"Tidak Ada";"2";"55";"2018-09-04";"19:30:42"
"1402";"48";"2193";"Tidak Ada";"2";"44";"2018-09-04";"19:31:22"
"1403";"5951";"249812";"Tidak Ada";"2";"55";"2018-09-04";"19:32:22"
"1404";"5951";"249813";"Tidak Ada";"2";"55";"2018-09-04";"19:33:39"
"1405";"5951";"249814";"Tidak Ada";"2";"55";"2018-09-04";"19:34:22"
"1406";"5951";"249815";"Tidak Ada";"2";"55";"2018-09-04";"19:35:43"
"1407";"48";"2194";"Tidak Ada";"2";"44";"2018-09-04";"19:36:03"
