"id_money";"id_berita";"id_kalimat";"money";"isValid";"id_submitter";"date_submit";"time_submit"
"1080";"242";"10587";"Tidak Ada";"1";"63";"2018-09-03";"21:23:28"
"1081";"306";"13117";"Tidak Ada";"1";"69";"2018-09-03";"21:24:32"
"1082";"242";"10588";"Tidak Ada";"2";"63";"2018-09-03";"21:24:55"
"1083";"306";"13118";"Tidak Ada";"1";"69";"2018-09-03";"21:26:52"
"1084";"306";"13119";"Tidak Ada";"1";"69";"2018-09-03";"21:30:30"
"1085";"306";"13120";"Tidak Ada";"1";"69";"2018-09-03";"21:34:01"
"1086";"31";"1431";"Tidak Ada";"1";"37";"2018-09-03";"23:54:12"
"1087";"31";"1432";"Tidak Ada";"1";"37";"2018-09-03";"23:57:35"
"1088";"31";"1433";"Tidak Ada";"1";"37";"2018-09-03";"23:59:19"
"1089";"31";"1434";"Tidak Ada";"1";"37";"2018-09-04";"00:03:25"
"1090";"31";"1435";"Tidak Ada";"1";"37";"2018-09-04";"00:07:43"
"1091";"31";"1436";"Tidak Ada";"1";"37";"2018-09-04";"00:13:43"
"1092";"31";"1437";"Tidak Ada";"1";"37";"2018-09-04";"00:23:40"
"1093";"31";"1438";"Tidak Ada";"1";"37";"2018-09-04";"00:31:33"
"1094";"31";"1439";"Tidak Ada";"1";"37";"2018-09-04";"00:32:05"
"1095";"31";"1440";"Tidak Ada";"1";"37";"2018-09-04";"00:38:06"
"1096";"31";"1441";"Tidak Ada";"1";"37";"2018-09-04";"00:39:55"
"1097";"31";"1442";"Tidak Ada";"1";"37";"2018-09-04";"01:48:43"
"1098";"24";"911";"Tidak Ada";"1";"37";"2018-09-04";"02:06:20"
"1099";"24";"912";"Tidak Ada";"1";"37";"2018-09-04";"02:10:38"
"1100";"24";"913";"Tidak Ada";"1";"37";"2018-09-04";"02:25:58"
"1101";"24";"914";"Tidak Ada";"1";"37";"2018-09-04";"02:30:00"
"1102";"24";"915";"Tidak Ada";"1";"37";"2018-09-04";"02:33:23"
"1103";"24";"916";"Tidak Ada";"1";"37";"2018-09-04";"02:33:58"
"1104";"24";"917";"Tidak Ada";"1";"37";"2018-09-04";"02:34:54"
"1105";"24";"918";"Tidak Ada";"1";"37";"2018-09-04";"02:37:17"
"1106";"24";"919";"Tidak Ada";"1";"37";"2018-09-04";"02:41:14"
"1107";"24";"920";"Tidak Ada";"1";"37";"2018-09-04";"02:49:21"
"1108";"24";"921";"Tidak Ada";"1";"37";"2018-09-04";"02:54:17"
"1109";"24";"922";"Tidak Ada";"1";"37";"2018-09-04";"02:55:08"
"1110";"24";"923";"Tidak Ada";"1";"37";"2018-09-04";"02:55:58"
"1111";"24";"924";"Tidak Ada";"1";"37";"2018-09-04";"02:59:42"
"1112";"24";"925";"Tidak Ada";"1";"37";"2018-09-04";"03:03:11"
"1113";"24";"926";"Tidak Ada";"1";"37";"2018-09-04";"03:03:48"
"1114";"24";"927";"Tidak Ada";"1";"37";"2018-09-04";"03:06:55"
"1115";"199";"8687";"Tidak Ada";"1";"62";"2018-09-04";"07:40:25"
"1116";"335";"14390";"Tidak Ada";"1";"43";"2018-09-04";"07:48:26"
"1117";"199";"8688";"Tidak Ada";"1";"62";"2018-09-04";"07:48:47"
"1118";"199";"8689";"Tidak Ada";"1";"62";"2018-09-04";"07:51:23"
"1119";"199";"8690";"Tidak Ada";"1";"62";"2018-09-04";"07:53:03"
"1120";"335";"14391";"Tidak Ada";"1";"43";"2018-09-04";"07:54:37"
"1121";"199";"8691";"Tidak Ada";"1";"62";"2018-09-04";"07:56:04"
"1122";"199";"8692";"Tidak Ada";"1";"62";"2018-09-04";"07:59:51"
"1123";"199";"8693";"Tidak Ada";"1";"62";"2018-09-04";"08:00:58"
"1124";"199";"8694";"Tidak Ada";"1";"62";"2018-09-04";"08:02:42"
"1125";"335";"14392";"Tidak Ada";"1";"43";"2018-09-04";"08:03:08"
"1126";"199";"8695";"Tidak Ada";"2";"62";"2018-09-04";"08:03:52"
"1127";"199";"8696";"Tidak Ada";"2";"62";"2018-09-04";"08:06:09"
"1128";"335";"14393";"Tidak Ada";"1";"43";"2018-09-04";"08:06:59"
"1129";"335";"14394";"Tidak Ada";"1";"43";"2018-09-04";"08:09:12"
"1130";"199";"8697";"Tidak Ada";"1";"62";"2018-09-04";"08:10:06"
"1131";"199";"8698";"Tidak Ada";"1";"62";"2018-09-04";"08:12:03"
"1132";"335";"14395";"Tidak Ada";"1";"43";"2018-09-04";"08:12:34"
"1133";"199";"8699";"Tidak Ada";"1";"62";"2018-09-04";"08:13:30"
"1134";"335";"14396";"Tidak Ada";"1";"43";"2018-09-04";"08:14:02"
"1135";"199";"8700";"Tidak Ada";"2";"62";"2018-09-04";"08:14:38"
"1136";"335";"14398";"Tidak Ada";"2";"43";"2018-09-04";"08:15:47"
"1137";"199";"8701";"Tidak Ada";"2";"62";"2018-09-04";"08:16:22"
"1138";"199";"8702";"Tidak Ada";"1";"62";"2018-09-04";"08:18:03"
"1139";"199";"8703";"Tidak Ada";"1";"62";"2018-09-04";"08:27:28"
"1140";"199";"8704";"Tidak Ada";"1";"62";"2018-09-04";"08:29:20"
"1141";"199";"8705";"Tidak Ada";"1";"62";"2018-09-04";"08:30:48"
"1142";"199";"8706";"Tidak Ada";"1";"62";"2018-09-04";"08:32:55"
"1143";"199";"8707";"Tidak Ada";"1";"62";"2018-09-04";"08:35:03"
"1144";"199";"8708";"Tidak Ada";"2";"62";"2018-09-04";"08:36:21"
"1145";"199";"8709";"Tidak Ada";"2";"62";"2018-09-04";"08:37:35"
"1146";"335";"14399";"Tidak Ada";"1";"43";"2018-09-04";"08:38:08"
"1147";"335";"14400";"Tidak Ada";"1";"43";"2018-09-04";"08:38:51"
"1148";"199";"8710";"Tidak Ada";"1";"62";"2018-09-04";"08:39:28"
"1149";"335";"14358";"Tidak Ada";"1";"43";"2018-09-04";"08:41:32"
"1150";"199";"8711";"Tidak Ada";"1";"62";"2018-09-04";"08:41:56"
"1151";"335";"14359";"Tidak Ada";"1";"43";"2018-09-04";"08:43:56"
"1152";"199";"8712";"Tidak Ada";"1";"62";"2018-09-04";"08:44:15"
"1153";"335";"14360";"Tidak Ada";"1";"43";"2018-09-04";"08:44:52"
"1154";"199";"8713";"Tidak Ada";"1";"62";"2018-09-04";"08:45:36"
"1155";"335";"14361";"Tidak Ada";"1";"43";"2018-09-04";"08:46:15"
"1156";"207";"9007";"Tidak Ada";"2";"33";"2018-09-04";"09:52:27"
"1157";"207";"9008";"Tidak Ada";"2";"33";"2018-09-04";"09:55:43"
"1158";"207";"9009";"Tidak Ada";"2";"33";"2018-09-04";"10:17:36"
"1159";"207";"9010";"Tidak Ada";"2";"33";"2018-09-04";"10:19:02"
"1160";"207";"9011";"Tidak Ada";"2";"33";"2018-09-04";"10:23:44"
"1161";"207";"9012";"Tidak Ada";"2";"33";"2018-09-04";"10:24:29"
"1162";"207";"9013";"Tidak Ada";"2";"33";"2018-09-04";"10:25:39"
"1163";"335";"14362";"Tidak Ada";"2";"43";"2018-09-04";"10:29:17"
"1164";"335";"14363";"Tidak Ada";"2";"43";"2018-09-04";"10:31:11"
"1165";"199";"8714";"Tidak Ada";"2";"62";"2018-09-04";"10:31:53"
"1166";"43";"2050";"Tidak Ada";"2";"42";"2018-09-04";"10:36:57"
"1167";"199";"8715";"Tidak Ada";"2";"62";"2018-09-04";"10:37:12"
"1168";"335";"14364";"Rp8,999 juta";"2";"43";"2018-09-04";"10:40:09"
"1169";"199";"8716";"Tidak Ada";"2";"62";"2018-09-04";"10:40:56"
"1170";"199";"8717";"Tidak Ada";"2";"62";"2018-09-04";"10:41:48"
"1171";"199";"8718";"Tidak Ada";"2";"62";"2018-09-04";"10:43:02"
"1172";"199";"8719";"Tidak Ada";"2";"62";"2018-09-04";"10:45:59"
"1173";"199";"8720";"Tidak Ada";"2";"62";"2018-09-04";"10:47:10"
"1174";"335";"14365";"Tidak Ada";"2";"43";"2018-09-04";"10:47:21"
"1175";"199";"8721";"Tidak Ada";"2";"62";"2018-09-04";"10:48:38"
"1176";"335";"14366";"Tidak Ada";"2";"43";"2018-09-04";"10:50:18"
"1177";"199";"8722";"Tidak Ada";"2";"62";"2018-09-04";"10:50:41"
"1178";"199";"8723";"Tidak Ada";"2";"62";"2018-09-04";"10:51:45"
"1179";"335";"14367";"Tidak Ada";"2";"43";"2018-09-04";"10:52:57"
"1180";"199";"8724";"Tidak Ada";"2";"62";"2018-09-04";"10:53:36"
"1181";"199";"8725";"Tidak Ada";"2";"62";"2018-09-04";"10:55:16"
"1182";"199";"8726";"Tidak Ada";"2";"62";"2018-09-04";"10:56:29"
"1183";"199";"8727";"Tidak Ada";"2";"62";"2018-09-04";"10:58:14"
"1184";"335";"14368";"Tidak Ada";"2";"43";"2018-09-04";"10:58:54"
"1185";"335";"14369";"100 ribu unit";"2";"43";"2018-09-04";"11:03:12"
"1186";"335";"14370";"Tidak Ada";"2";"43";"2018-09-04";"11:05:49"
"1187";"335";"14371";"Tidak Ada";"2";"43";"2018-09-04";"11:07:48"
"1188";"215";"9293";"Tidak Ada";"2";"62";"2018-09-04";"11:08:27"
"1189";"215";"9263";"Tidak Ada";"2";"62";"2018-09-04";"11:12:51"
"1190";"335";"14372";"Tidak Ada";"2";"43";"2018-09-04";"11:12:56"
"1191";"215";"9264";"Tidak Ada";"2";"62";"2018-09-04";"11:16:03"
"1192";"335";"14373";"Tidak Ada";"2";"43";"2018-09-04";"11:16:20"
"1193";"215";"9265";"Tidak Ada";"2";"62";"2018-09-04";"11:17:59"
"1194";"35";"1575";"Tidak Ada";"2";"34";"2018-09-04";"11:20:51"
"1195";"306";"13121";"Tidak Ada";"2";"69";"2018-09-04";"11:50:46"
"1196";"306";"13122";"Tidak Ada";"2";"69";"2018-09-04";"11:53:25"
"1197";"27";"1267";"Tidak Ada";"2";"39";"2018-09-04";"14:12:12"
"1198";"27";"1268";"Tidak Ada";"2";"39";"2018-09-04";"14:14:39"
"1199";"27";"1269";"Tidak Ada";"2";"39";"2018-09-04";"14:17:06"
"1200";"335";"14374";"Tidak Ada";"2";"43";"2018-09-04";"15:24:25"
"1201";"335";"14375";"Tidak Ada";"2";"43";"2018-09-04";"15:25:27"
"1202";"335";"14376";"Tidak Ada";"2";"43";"2018-09-04";"15:26:44"
"1203";"335";"14377";"Tidak Ada";"2";"43";"2018-09-04";"15:27:16"
"1204";"335";"14378";"Tidak Ada";"2";"43";"2018-09-04";"15:29:10"
"1205";"335";"14379";"Rp9";"2";"43";"2018-09-04";"15:30:33"
"1206";"335";"14380";"Tidak Ada";"2";"43";"2018-09-04";"15:34:37"
"1207";"335";"14381";"Tidak Ada";"2";"43";"2018-09-04";"15:39:33"
"1208";"335";"14384";"Tidak Ada";"2";"43";"2018-09-04";"15:42:41"
"1209";"335";"14385";"Tidak Ada";"2";"43";"2018-09-04";"15:47:14"
"1210";"335";"14386";"Tidak Ada";"2";"43";"2018-09-04";"15:49:30"
"1211";"335";"14387";"Tidak Ada";"2";"43";"2018-09-04";"15:51:14"
"1212";"335";"14388";"Tidak Ada";"2";"43";"2018-09-04";"15:53:32"
"1213";"335";"14389";"Tidak Ada";"2";"43";"2018-09-04";"15:56:37"
"1214";"335";"14401";"Tidak Ada";"2";"43";"2018-09-04";"15:58:05"
"1215";"370";"15882";"Tidak Ada";"2";"41";"2018-09-04";"15:59:06"
"1216";"335";"14402";"Tidak Ada";"2";"43";"2018-09-04";"16:00:10"
"1217";"335";"14403";"Tidak Ada";"2";"43";"2018-09-04";"16:02:08"
"1218";"359";"15391";"Tidak Ada";"2";"43";"2018-09-04";"16:05:22"
"1219";"359";"15392";"Tidak Ada";"2";"43";"2018-09-04";"16:09:29"
"1220";"359";"15393";"Tidak Ada";"2";"43";"2018-09-04";"16:12:41"
"1221";"359";"15394";"Tidak Ada";"2";"43";"2018-09-04";"16:13:40"
"1222";"359";"15395";"Tidak Ada";"2";"43";"2018-09-04";"16:16:19"
"1223";"359";"15396";"Tidak Ada";"2";"43";"2018-09-04";"16:20:23"
"1224";"199";"8681";"Tidak Ada";"2";"65";"2018-09-04";"16:26:14"
"1225";"199";"8682";"Tidak Ada";"2";"65";"2018-09-04";"16:28:23"
"1226";"199";"8683";"Tidak Ada";"2";"65";"2018-09-04";"16:30:02"
"1227";"199";"8684";"Tidak Ada";"2";"65";"2018-09-04";"16:32:56"
"1228";"199";"8685";"Tidak Ada";"2";"65";"2018-09-04";"16:35:43"
"1229";"370";"15884";"Tidak Ada";"2";"41";"2018-09-04";"16:35:48"
"1230";"370";"15885";"Tidak Ada";"2";"41";"2018-09-04";"16:38:20"
"1231";"199";"8686";"Tidak Ada";"2";"65";"2018-09-04";"16:39:03"
"1232";"370";"15886";"Tidak Ada";"2";"41";"2018-09-04";"16:40:07"
"1233";"199";"8687";"Tidak Ada";"2";"65";"2018-09-04";"16:41:18"
"1234";"370";"15887";"Tidak Ada";"2";"41";"2018-09-04";"16:42:21"
"1235";"199";"8688";"Tidak Ada";"2";"65";"2018-09-04";"16:43:32"
"1236";"370";"15888";"Tidak Ada";"2";"41";"2018-09-04";"16:44:25"
"1237";"199";"8689";"Tidak Ada";"2";"65";"2018-09-04";"16:45:27"
"1238";"199";"8690";"Tidak Ada";"2";"65";"2018-09-04";"16:47:06"
"1239";"43";"2051";"Tidak Ada";"2";"42";"2018-09-04";"16:48:34"
"1240";"359";"15376";"Tidak Ada";"2";"43";"2018-09-04";"16:48:43"
"1241";"43";"2052";"Tidak Ada";"2";"42";"2018-09-04";"16:50:52"
"1242";"43";"2053";"Tidak Ada";"2";"42";"2018-09-04";"16:53:04"
"1243";"359";"15377";"Tidak Ada";"2";"43";"2018-09-04";"16:58:30"
"1244";"43";"2054";"Tidak Ada";"2";"42";"2018-09-04";"16:59:40"
"1245";"43";"2055";"Tidak Ada";"2";"42";"2018-09-04";"17:02:01"
"1246";"43";"2056";"Tidak Ada";"2";"42";"2018-09-04";"17:04:54"
"1247";"199";"8691";"Tidak Ada";"2";"65";"2018-09-04";"17:07:23"
"1248";"199";"8692";"Tidak Ada";"2";"65";"2018-09-04";"17:09:03"
"1249";"43";"2039";"Tidak Ada";"2";"42";"2018-09-04";"17:09:15"
"1250";"199";"8692";"Tidak Ada";"2";"65";"2018-09-04";"17:09:33"
"1251";"199";"8693";"Tidak Ada";"2";"65";"2018-09-04";"17:11:13"
"1252";"199";"8694";"Tidak Ada";"2";"65";"2018-09-04";"17:12:45"
"1253";"43";"2040";"Tidak Ada";"2";"42";"2018-09-04";"17:12:57"
"1254";"43";"2041";"Tidak Ada";"2";"42";"2018-09-04";"17:14:43"
"1255";"43";"2042";"Tidak Ada";"2";"42";"2018-09-04";"17:17:00"
"1256";"27";"1270";"Tidak Ada";"2";"39";"2018-09-04";"17:18:38"
"1257";"43";"2043";"Tidak Ada";"2";"42";"2018-09-04";"17:19:45"
"1258";"43";"2044";"Tidak Ada";"2";"42";"2018-09-04";"17:22:04"
"1259";"27";"1271";"Tidak Ada";"2";"39";"2018-09-04";"17:22:59"
"1260";"27";"1272";"Tidak Ada";"2";"39";"2018-09-04";"17:24:38"
"1261";"43";"2045";"Tidak Ada";"2";"42";"2018-09-04";"17:24:45"
"1262";"43";"2046";"Tidak Ada";"2";"42";"2018-09-04";"17:26:53"
"1263";"27";"1235";"Tidak Ada";"2";"39";"2018-09-04";"17:27:08"
"1264";"27";"1236";"Tidak Ada";"2";"39";"2018-09-04";"17:28:33"
"1265";"43";"2047";"Tidak Ada";"2";"42";"2018-09-04";"17:29:22"
"1266";"27";"1237";"Tidak Ada";"2";"39";"2018-09-04";"17:30:32"
"1267";"43";"2048";"Tidak Ada";"2";"42";"2018-09-04";"17:30:56"
"1268";"75";"3249";"Tidak Ada";"2";"42";"2018-09-04";"17:36:33"
"1269";"27";"1238";"Tidak Ada";"2";"39";"2018-09-04";"17:38:01"
"1270";"359";"15378";"Tidak Ada";"2";"43";"2018-09-04";"17:38:59"
"1271";"75";"3250";"Tidak Ada";"2";"42";"2018-09-04";"17:39:06"
"1272";"27";"1239";"Tidak Ada";"2";"39";"2018-09-04";"17:39:27"
"1273";"27";"1240";"Tidak Ada";"2";"39";"2018-09-04";"17:40:52"
"1274";"359";"15379";"Tidak Ada";"2";"43";"2018-09-04";"17:41:30"
"1275";"27";"1241";"Tidak Ada";"2";"39";"2018-09-04";"17:41:39"
"1276";"359";"15381";"Tidak Ada";"2";"43";"2018-09-04";"17:43:06"
"1277";"27";"1242";"Tidak Ada";"2";"39";"2018-09-04";"17:43:42"
"1278";"75";"3251";"Tidak Ada";"2";"42";"2018-09-04";"17:45:01"
"1279";"359";"15383";"Tidak Ada";"2";"43";"2018-09-04";"17:45:04"
"1280";"27";"1243";"Tidak Ada";"2";"39";"2018-09-04";"17:45:12"
"1281";"75";"3252";"Tidak Ada";"2";"42";"2018-09-04";"17:47:27"
"1282";"359";"15387";"Tidak Ada";"2";"43";"2018-09-04";"17:48:27"
"1283";"359";"15388";"Tidak Ada";"2";"43";"2018-09-04";"17:50:25"
"1284";"75";"3219";"Tidak Ada";"2";"42";"2018-09-04";"17:53:47"
"1285";"27";"1244";"Tidak Ada";"2";"39";"2018-09-04";"17:56:02"
"1286";"359";"15389";"Tidak Ada";"2";"43";"2018-09-04";"17:57:29"
"1287";"27";"1245";"Tidak Ada";"2";"39";"2018-09-04";"17:57:41"
"1288";"75";"3220";"Tidak Ada";"2";"42";"2018-09-04";"17:58:54"
"1289";"27";"1246";"Tidak Ada";"2";"39";"2018-09-04";"17:59:57"
"1290";"75";"3221";"Tidak Ada";"2";"42";"2018-09-04";"18:00:21"
"1291";"75";"3222";"Tidak Ada";"2";"42";"2018-09-04";"18:01:28"
"1292";"27";"1247";"Tidak Ada";"2";"39";"2018-09-04";"18:02:10"
"1293";"75";"3223";"Tidak Ada";"2";"42";"2018-09-04";"18:03:24"
"1294";"27";"1248";"Tidak Ada";"2";"39";"2018-09-04";"18:04:11"
"1295";"75";"3224";"Tidak Ada";"2";"42";"2018-09-04";"18:05:48"
"1296";"359";"15390";"Tidak Ada";"2";"43";"2018-09-04";"18:06:25"
"1297";"75";"3225";"Tidak Ada";"2";"42";"2018-09-04";"18:08:04"
"1298";"351";"15115";"Tidak Ada";"2";"43";"2018-09-04";"18:08:41"
"1299";"27";"1249";"Tidak Ada";"2";"39";"2018-09-04";"18:08:50"
"1300";"351";"15116";"Rp200 ribu";"2";"43";"2018-09-04";"18:11:02"
"1301";"75";"3226";"Tidak Ada";"2";"42";"2018-09-04";"18:12:04"
"1302";"351";"15117";"Tidak Ada";"2";"43";"2018-09-04";"18:12:34"
"1303";"27";"1250";"Tidak Ada";"2";"39";"2018-09-04";"18:13:50"
"1304";"75";"3227";"Tidak Ada";"2";"42";"2018-09-04";"18:15:41"
"1305";"75";"3228";"Tidak Ada";"2";"42";"2018-09-04";"18:20:08"
"1306";"351";"15118";"Tidak Ada";"2";"43";"2018-09-04";"18:21:37"
"1307";"75";"3229";"Tidak Ada";"2";"42";"2018-09-04";"18:22:19"
"1308";"351";"15119";"Tidak Ada";"2";"43";"2018-09-04";"18:22:58"
"1309";"351";"15120";"Tidak Ada";"2";"43";"2018-09-04";"18:24:38"
"1310";"351";"15121";"Rp1,5 juta";"2";"43";"2018-09-04";"18:26:38"
"1311";"75";"3230";"Tidak Ada";"2";"42";"2018-09-04";"18:27:57"
"1312";"351";"15122";"Tidak Ada";"2";"43";"2018-09-04";"18:34:33"
"1313";"75";"3231";"Tidak Ada";"2";"42";"2018-09-04";"18:35:43"
"1314";"351";"15123";"Tidak Ada";"2";"43";"2018-09-04";"18:37:50"
"1315";"75";"3232";"Tidak Ada";"2";"42";"2018-09-04";"18:38:13"
"1316";"75";"3233";"Tidak Ada";"2";"42";"2018-09-04";"18:41:12"
"1317";"351";"15124";"Rp10 juta";"2";"43";"2018-09-04";"18:43:30"
"1318";"351";"15085";"Tidak Ada";"2";"43";"2018-09-04";"18:44:59"
"1319";"351";"15086";"Tidak Ada";"2";"43";"2018-09-04";"18:46:25"
"1320";"351";"15087";"Tidak Ada";"2";"43";"2018-09-04";"18:47:40"
"1321";"48";"2191";"Tidak Ada";"2";"44";"2018-09-04";"18:50:21"
"1322";"5951";"249804";"Tidak Ada";"2";"55";"2018-09-04";"19:03:18"
"1323";"5951";"249805";"Tidak Ada";"2";"55";"2018-09-04";"19:05:22"
"1324";"199";"8695";"Tidak Ada";"2";"65";"2018-09-04";"19:08:13"
"1325";"199";"8696";"Tidak Ada";"2";"65";"2018-09-04";"19:10:47"
"1326";"5951";"249806";"Tidak Ada";"2";"55";"2018-09-04";"19:11:43"
"1327";"5951";"249807";"Tidak Ada";"2";"55";"2018-09-04";"19:13:27"
"1328";"5951";"249808";"Tidak Ada";"2";"55";"2018-09-04";"19:15:09"
"1329";"5951";"249809";"Tidak Ada";"2";"55";"2018-09-04";"19:22:24"
"1330";"5951";"249810";"Tidak Ada";"2";"55";"2018-09-04";"19:27:37"
"1331";"48";"2192";"Tidak Ada";"2";"44";"2018-09-04";"19:29:47"
"1332";"5951";"249811";"Tidak Ada";"2";"55";"2018-09-04";"19:30:34"
"1333";"48";"2193";"Tidak Ada";"2";"44";"2018-09-04";"19:31:14"
"1334";"5951";"249812";"Tidak Ada";"2";"55";"2018-09-04";"19:32:12"
"1335";"5951";"249813";"Tidak Ada";"2";"55";"2018-09-04";"19:33:31"
"1336";"5951";"249814";"Tidak Ada";"2";"55";"2018-09-04";"19:34:15"
"1337";"5951";"249815";"Tidak Ada";"2";"55";"2018-09-04";"19:35:37"
"1338";"48";"2194";"Tidak Ada";"2";"44";"2018-09-04";"19:35:37"
"1339";"5951";"249816";"Tidak Ada";"2";"55";"2018-09-04";"19:36:30"
"1340";"5951";"249817";"Tidak Ada";"2";"55";"2018-09-04";"19:37:29"
"1341";"5951";"249818";"Tidak Ada";"2";"55";"2018-09-04";"19:38:44"
"1342";"5951";"249819";"Tidak Ada";"2";"55";"2018-09-04";"19:39:46"
"1343";"5951";"249820";"Tidak Ada";"2";"55";"2018-09-04";"19:40:51"
"1344";"370";"15883";"Tidak Ada";"2";"41";"2018-09-04";"19:42:05"
"1345";"5951";"249821";"Tidak Ada";"2";"55";"2018-09-04";"19:42:11"
"1346";"5951";"249822";"Tidak Ada";"2";"55";"2018-09-04";"19:43:16"
"1347";"370";"15889";"Tidak Ada";"2";"41";"2018-09-04";"19:43:28"
"1348";"370";"15890";"Tidak Ada";"2";"41";"2018-09-04";"19:44:15"
"1349";"370";"15842";"Tidak Ada";"2";"41";"2018-09-04";"19:45:01"
"1350";"48";"2195";"Tidak Ada";"2";"44";"2018-09-04";"19:45:55"
"1351";"48";"2196";"Tidak Ada";"2";"44";"2018-09-04";"19:48:35"
"1352";"5951";"249823";"Tidak Ada";"2";"55";"2018-09-04";"19:50:00"
"1353";"5951";"249824";"Tidak Ada";"2";"55";"2018-09-04";"19:58:08"
"1354";"5951";"249825";"Tidak Ada";"2";"55";"2018-09-04";"20:00:00"
"1355";"5951";"249826";"Tidak Ada";"2";"55";"2018-09-04";"20:00:56"
"1356";"5951";"249827";"Tidak Ada";"2";"55";"2018-09-04";"20:05:04"
"1357";"5951";"249828";"Tidak Ada";"2";"55";"2018-09-04";"20:05:49"
"1358";"5951";"249829";"Tidak Ada";"2";"55";"2018-09-04";"20:08:17"
"1359";"5951";"249830";"Tidak Ada";"2";"55";"2018-09-04";"20:09:48"
"1360";"5951";"249831";"Tidak Ada";"2";"55";"2018-09-04";"20:10:53"
"1361";"5951";"249832";"Tidak Ada";"2";"55";"2018-09-04";"20:14:30"
"1362";"370";"15843";"Tidak Ada";"2";"41";"2018-09-04";"20:14:58"
"1363";"5951";"249833";"Tidak Ada";"2";"55";"2018-09-04";"20:15:27"
"1364";"370";"15844";"Tidak Ada";"2";"41";"2018-09-04";"20:16:04"
"1365";"5951";"249834";"Tidak Ada";"2";"55";"2018-09-04";"20:16:16"
"1366";"370";"15845";"Tidak Ada";"2";"41";"2018-09-04";"20:16:53"
"1367";"5951";"249835";"Tidak Ada";"2";"55";"2018-09-04";"20:17:19"
"1368";"5951";"249836";"Tidak Ada";"2";"55";"2018-09-04";"20:18:50"
"1369";"5951";"249837";"Tidak Ada";"2";"55";"2018-09-04";"20:19:40"
"1370";"370";"15846";"Tidak Ada";"2";"41";"2018-09-04";"20:19:55"
"1371";"5951";"249838";"Tidak Ada";"2";"55";"2018-09-04";"20:20:23"
"1372";"370";"15847";"Tidak Ada";"2";"41";"2018-09-04";"20:21:32"
"1373";"5951";"249839";"Tidak Ada";"2";"55";"2018-09-04";"20:21:37"
"1374";"5951";"249840";"Tidak Ada";"2";"55";"2018-09-04";"20:23:10"
"1375";"5951";"249841";"Tidak Ada";"2";"55";"2018-09-04";"20:24:22"
"1376";"5951";"249842";"Tidak Ada";"2";"55";"2018-09-04";"20:25:07"
"1377";"370";"15848";"Tidak Ada";"2";"41";"2018-09-04";"20:25:17"
"1378";"5951";"249843";"Tidak Ada";"2";"55";"2018-09-04";"20:25:41"
"1379";"370";"15849";"Tidak Ada";"2";"41";"2018-09-04";"20:25:51"
"1380";"5951";"249844";"Tidak Ada";"2";"55";"2018-09-04";"20:26:42"
"1381";"370";"15850";"Tidak Ada";"2";"41";"2018-09-04";"20:26:59"
"1382";"370";"15851";"Tidak Ada";"2";"41";"2018-09-04";"20:28:06"
"1383";"370";"15852";"Tidak Ada";"2";"41";"2018-09-04";"20:28:58"
"1384";"370";"15853";"Tidak Ada";"2";"41";"2018-09-04";"20:29:46"
"1385";"370";"15854";"Tidak Ada";"2";"41";"2018-09-04";"20:30:26"
"1386";"370";"15855";"Tidak Ada";"2";"41";"2018-09-04";"20:31:28"
"1387";"370";"15856";"Tidak Ada";"2";"41";"2018-09-04";"20:31:52"
"1388";"5951";"249845";"Tidak Ada";"2";"55";"2018-09-04";"20:31:54"
"1389";"370";"15857";"Tidak Ada";"2";"41";"2018-09-04";"20:32:25"
"1390";"5951";"249846";"Tidak Ada";"2";"55";"2018-09-04";"20:32:29"
"1391";"370";"15858";"Tidak Ada";"2";"41";"2018-09-04";"20:33:01"
"1392";"5951";"249847";"Tidak Ada";"2";"55";"2018-09-04";"20:33:12"
"1393";"370";"15859";"Tidak Ada";"2";"41";"2018-09-04";"20:33:30"
"1394";"370";"15860";"Tidak Ada";"2";"41";"2018-09-04";"20:33:55"
"1395";"5951";"249848";"Tidak Ada";"2";"55";"2018-09-04";"20:33:58"
"1396";"370";"15861";"Tidak Ada";"2";"41";"2018-09-04";"20:34:33"
"1397";"5951";"249849";"Tidak Ada";"2";"55";"2018-09-04";"20:35:02"
"1398";"370";"15862";"Tidak Ada";"2";"41";"2018-09-04";"20:35:30"
"1399";"5951";"249850";"Tidak Ada";"2";"55";"2018-09-04";"20:35:39"
"1400";"370";"15863";"Tidak Ada";"2";"41";"2018-09-04";"20:36:28"
"1401";"370";"15864";"Tidak Ada";"2";"41";"2018-09-04";"20:37:36"
"1402";"370";"15865";"Tidak Ada";"2";"41";"2018-09-04";"20:38:06"
"1403";"370";"15866";"Tidak Ada";"2";"41";"2018-09-04";"20:39:16"
"1404";"370";"15867";"Tidak Ada";"2";"41";"2018-09-04";"20:40:38"
"1405";"370";"15868";"Tidak Ada";"2";"41";"2018-09-04";"20:41:59"
"1406";"370";"15868";"Tidak Ada";"2";"41";"2018-09-04";"20:42:00"
"1407";"370";"15869";"Tidak Ada";"2";"41";"2018-09-04";"20:42:34"
"1408";"370";"15870";"Tidak Ada";"2";"41";"2018-09-04";"20:43:04"
"1409";"370";"15871";"Tidak Ada";"2";"41";"2018-09-04";"20:43:42"
"1410";"370";"15872";"Tidak Ada";"2";"41";"2018-09-04";"20:44:15"
