"id_event";"id_berita";"id_kalimat";"nama_event";"isValid";"id_submitter";"date_submit";"time_submit"
"1083";"242";"10584";"Tidak Ada";"2";"63";"2018-09-03";"21:19:07"
"1084";"242";"10585";"Tidak Ada";"2";"63";"2018-09-03";"21:21:18"
"1085";"242";"10586";"Tidak Ada";"2";"63";"2018-09-03";"21:22:32"
"1086";"242";"10587";"Tidak Ada";"2";"63";"2018-09-03";"21:23:30"
"1087";"306";"13117";"Tidak Ada";"2";"69";"2018-09-03";"21:24:24"
"1088";"242";"10588";"Tidak Ada";"2";"63";"2018-09-03";"21:24:58"
"1089";"306";"13118";"Tidak Ada";"2";"69";"2018-09-03";"21:26:46"
"1090";"306";"13119";"Tidak Ada";"2";"69";"2018-09-03";"21:30:24"
"1091";"306";"13120";"Tidak Ada";"2";"69";"2018-09-03";"21:33:18"
"1092";"31";"1431";"Tidak Ada";"2";"37";"2018-09-03";"23:54:08"
"1093";"31";"1432";"Tidak Ada";"2";"37";"2018-09-03";"23:57:32"
"1094";"31";"1433";"Tidak Ada";"2";"37";"2018-09-03";"23:59:22"
"1095";"31";"1434";"Tidak Ada";"2";"37";"2018-09-04";"00:03:22"
"1096";"31";"1435";"Tidak Ada";"2";"37";"2018-09-04";"00:07:41"
"1097";"31";"1436";"Tidak Ada";"2";"37";"2018-09-04";"00:13:40"
"1098";"31";"1437";"Tidak Ada";"2";"37";"2018-09-04";"00:23:38"
"1099";"31";"1438";"Tidak Ada";"2";"37";"2018-09-04";"00:31:30"
"1100";"31";"1439";"Tidak Ada";"2";"37";"2018-09-04";"00:32:03"
"1101";"31";"1440";"Tidak Ada";"2";"37";"2018-09-04";"00:38:03"
"1102";"31";"1441";"Tidak Ada";"2";"37";"2018-09-04";"00:39:53"
"1103";"31";"1442";"Tidak Ada";"2";"37";"2018-09-04";"01:48:37"
"1104";"24";"911";"Tidak Ada";"2";"37";"2018-09-04";"02:05:29"
"1105";"24";"912";"Liga 1 Indonesia";"2";"37";"2018-09-04";"02:09:27"
"1106";"24";"913";"Go-Jek Traveloka Liga 1 Indonesia";"2";"37";"2018-09-04";"02:25:22"
"1107";"24";"914";"Tidak Ada";"2";"37";"2018-09-04";"02:29:56"
"1108";"24";"915";"Liga 1 Indonesia";"2";"37";"2018-09-04";"02:32:50"
"1109";"24";"916";"Tidak Ada";"2";"37";"2018-09-04";"02:33:56"
"1110";"24";"917";"Tidak Ada";"2";"37";"2018-09-04";"02:34:53"
"1111";"24";"918";"Tidak Ada";"2";"37";"2018-09-04";"02:37:14"
"1112";"24";"919";"Tidak Ada";"2";"37";"2018-09-04";"02:41:11"
"1113";"24";"920";"Tidak Ada";"2";"37";"2018-09-04";"02:49:19"
"1114";"24";"921";"Tidak Ada";"2";"37";"2018-09-04";"02:53:42"
"1115";"24";"922";"Tidak Ada";"2";"37";"2018-09-04";"02:55:05"
"1116";"24";"923";"Tidak Ada";"2";"37";"2018-09-04";"02:55:55"
"1117";"24";"924";"Tidak Ada";"2";"37";"2018-09-04";"02:59:40"
"1118";"24";"925";"Tidak Ada";"2";"37";"2018-09-04";"03:03:08"
"1119";"24";"926";"Tidak Ada";"2";"37";"2018-09-04";"03:03:45"
"1120";"24";"927";"Tidak Ada";"2";"37";"2018-09-04";"03:06:53"
"1121";"199";"8687";"Tidak Ada";"2";"62";"2018-09-04";"07:40:23"
"1122";"335";"14390";"Tidak Ada";"2";"43";"2018-09-04";"07:48:28"
"1123";"199";"8688";"Tidak Ada";"2";"62";"2018-09-04";"07:48:39"
"1124";"199";"8689";"Tidak Ada";"2";"62";"2018-09-04";"07:51:21"
"1125";"199";"8690";"Tidak Ada";"2";"62";"2018-09-04";"07:52:58"
"1126";"335";"14391";"Tidak Ada";"2";"43";"2018-09-04";"07:54:42"
"1127";"199";"8691";"Tidak Ada";"2";"62";"2018-09-04";"07:56:01"
"1128";"199";"8692";"Tidak Ada";"2";"62";"2018-09-04";"07:59:49"
"1129";"199";"8693";"Tidak Ada";"2";"62";"2018-09-04";"08:00:55"
"1130";"199";"8694";"Tidak Ada";"2";"62";"2018-09-04";"08:02:37"
"1131";"335";"14392";"Tidak Ada";"2";"43";"2018-09-04";"08:03:05"
"1132";"199";"8695";"Tidak Ada";"2";"62";"2018-09-04";"08:03:49"
"1133";"199";"8696";"Tidak Ada";"2";"62";"2018-09-04";"08:06:04"
"1134";"335";"14393";"Tidak Ada";"2";"43";"2018-09-04";"08:06:56"
"1135";"335";"14394";"Tidak Ada";"2";"43";"2018-09-04";"08:09:09"
"1136";"199";"8697";"Tidak Ada";"2";"62";"2018-09-04";"08:09:57"
"1137";"199";"8698";"Tidak Ada";"2";"62";"2018-09-04";"08:12:00"
"1138";"335";"14395";"Tidak Ada";"2";"43";"2018-09-04";"08:12:31"
"1139";"199";"8699";"Tidak Ada";"2";"62";"2018-09-04";"08:13:27"
"1140";"335";"14396";"Tidak Ada";"2";"43";"2018-09-04";"08:13:44"
"1141";"199";"8700";"Tidak Ada";"2";"62";"2018-09-04";"08:14:32"
"1142";"335";"14398";"Tidak Ada";"2";"43";"2018-09-04";"08:15:50"
"1143";"199";"8701";"Tidak Ada";"2";"62";"2018-09-04";"08:16:18"
"1144";"199";"8702";"Tidak Ada";"2";"62";"2018-09-04";"08:18:01"
"1145";"199";"8703";"Tidak Ada";"2";"62";"2018-09-04";"08:27:24"
"1146";"199";"8704";"Tidak Ada";"2";"62";"2018-09-04";"08:29:17"
"1147";"199";"8705";"Tidak Ada";"2";"62";"2018-09-04";"08:30:47"
"1148";"199";"8706";"Tidak Ada";"2";"62";"2018-09-04";"08:32:47"
"1149";"199";"8707";"Tidak Ada";"2";"62";"2018-09-04";"08:34:52"
"1150";"199";"8708";"Tidak Ada";"2";"62";"2018-09-04";"08:36:19"
"1151";"199";"8709";"Tidak Ada";"2";"62";"2018-09-04";"08:37:29"
"1152";"335";"14399";"Tidak Ada";"2";"43";"2018-09-04";"08:38:05"
"1153";"335";"14400";"Tidak Ada";"2";"43";"2018-09-04";"08:38:49"
"1154";"199";"8710";"Tidak Ada";"2";"62";"2018-09-04";"08:39:26"
"1155";"335";"14358";"Tidak Ada";"2";"43";"2018-09-04";"08:41:35"
"1156";"199";"8711";"Tidak Ada";"2";"62";"2018-09-04";"08:41:53"
"1157";"335";"14359";"Tidak Ada";"2";"43";"2018-09-04";"08:43:52"
"1158";"199";"8712";"Tidak Ada";"2";"62";"2018-09-04";"08:44:12"
"1159";"335";"14360";"Tidak Ada";"2";"43";"2018-09-04";"08:44:54"
"1160";"199";"8713";"Tidak Ada";"2";"62";"2018-09-04";"08:45:33"
"1161";"335";"14361";"Tidak Ada";"2";"43";"2018-09-04";"08:46:13"
"1162";"207";"9007";"Tidak Ada";"2";"33";"2018-09-04";"09:52:34"
"1163";"207";"9008";"Tidak Ada";"2";"33";"2018-09-04";"09:56:18"
"1164";"207";"9009";"Tidak Ada";"2";"33";"2018-09-04";"10:17:32"
"1165";"207";"9010";"Tidak Ada";"2";"33";"2018-09-04";"10:18:59"
"1166";"207";"9011";"Tidak Ada";"2";"33";"2018-09-04";"10:23:46"
"1167";"207";"9012";"Tidak Ada";"2";"33";"2018-09-04";"10:24:27"
"1168";"207";"9013";"Tidak Ada";"2";"33";"2018-09-04";"10:25:34"
"1169";"335";"14362";"Tidak Ada";"2";"43";"2018-09-04";"10:29:12"
"1170";"335";"14363";"Tidak Ada";"2";"43";"2018-09-04";"10:31:07"
"1171";"199";"8714";"Tidak Ada";"2";"62";"2018-09-04";"10:31:57"
"1172";"43";"2050";"Tidak Ada";"2";"42";"2018-09-04";"10:36:51"
"1173";"199";"8715";"Tidak Ada";"2";"62";"2018-09-04";"10:37:06"
"1174";"335";"14364";"Tidak Ada";"2";"43";"2018-09-04";"10:39:49"
"1175";"199";"8716";"Tidak Ada";"2";"62";"2018-09-04";"10:39:59"
"1176";"199";"8717";"Tidak Ada";"2";"62";"2018-09-04";"10:41:46"
"1177";"199";"8718";"Tidak Ada";"2";"62";"2018-09-04";"10:43:00"
"1178";"199";"8719";"Tidak Ada";"2";"62";"2018-09-04";"10:45:56"
"1179";"199";"8720";"Tidak Ada";"2";"62";"2018-09-04";"10:47:07"
"1180";"335";"14365";"Tidak Ada";"2";"43";"2018-09-04";"10:47:16"
"1181";"199";"8721";"Tidak Ada";"2";"62";"2018-09-04";"10:48:32"
"1182";"335";"14366";"Tidak Ada";"2";"43";"2018-09-04";"10:50:11"
"1183";"199";"8722";"Tidak Ada";"2";"62";"2018-09-04";"10:50:36"
"1184";"199";"8723";"Tidak Ada";"2";"62";"2018-09-04";"10:51:43"
"1185";"335";"14367";"Tidak Ada";"2";"43";"2018-09-04";"10:52:53"
"1186";"199";"8724";"Tidak Ada";"2";"62";"2018-09-04";"10:53:17"
"1187";"199";"8725";"Tidak Ada";"2";"62";"2018-09-04";"10:55:13"
"1188";"199";"8726";"Hari Anak Internasional";"2";"62";"2018-09-04";"10:56:25"
"1189";"199";"8727";"Tidak Ada";"2";"62";"2018-09-04";"10:58:10"
"1190";"335";"14368";"Tidak Ada";"2";"43";"2018-09-04";"10:58:50"
"1191";"335";"14369";"Tidak Ada";"2";"43";"2018-09-04";"11:03:18"
"1192";"335";"14370";"Tidak Ada";"2";"43";"2018-09-04";"11:05:42"
"1193";"335";"14371";"Tidak Ada";"2";"43";"2018-09-04";"11:07:44"
"1194";"215";"9293";"Tidak Ada";"2";"62";"2018-09-04";"11:08:18"
"1195";"215";"9263";"Tidak Ada";"2";"62";"2018-09-04";"11:12:45"
"1196";"335";"14372";"Tidak Ada";"2";"43";"2018-09-04";"11:12:52"
"1197";"215";"9264";"Tidak Ada";"2";"62";"2018-09-04";"11:16:00"
"1198";"335";"14373";"Tidak Ada";"2";"43";"2018-09-04";"11:16:26"
"1199";"215";"9265";"Tidak Ada";"2";"62";"2018-09-04";"11:17:55"
"1200";"35";"1575";"Mars Exploration Rover";"2";"34";"2018-09-04";"11:19:13"
"1201";"35";"1575";"misi Mars Exploration Rover \(MER\)";"2";"34";"2018-09-04";"11:20:09"
"1202";"306";"13121";"Tidak Ada";"2";"69";"2018-09-04";"11:50:22"
"1203";"306";"13122";"Tidak Ada";"2";"69";"2018-09-04";"11:53:21"
"1204";"27";"1267";"fitur terbaru";"2";"39";"2018-09-04";"14:11:49"
"1205";"27";"1268";"Perbaikan";"2";"39";"2018-09-04";"14:14:23"
"1206";"27";"1268";"Antar Jemput";"2";"39";"2018-09-04";"14:14:36"
"1207";"27";"1269";"Perbaikan";"2";"39";"2018-09-04";"14:16:25"
"1208";"335";"14374";"Tidak Ada";"2";"43";"2018-09-04";"15:24:23"
"1209";"335";"14375";"Tidak Ada";"2";"43";"2018-09-04";"15:25:23"
"1210";"335";"14376";"Tidak Ada";"2";"43";"2018-09-04";"15:26:49"
"1211";"335";"14377";"Tidak Ada";"2";"43";"2018-09-04";"15:27:19"
"1212";"335";"14378";"pasaran";"2";"43";"2018-09-04";"15:28:40"
"1213";"335";"14379";"Tidak Ada";"2";"43";"2018-09-04";"15:31:06"
"1214";"335";"14380";"Tidak Ada";"2";"43";"2018-09-04";"15:34:33"
"1215";"335";"14381";"Tidak Ada";"2";"43";"2018-09-04";"15:39:30"
"1216";"335";"14384";"Tidak Ada";"2";"43";"2018-09-04";"15:42:37"
"1217";"335";"14385";"Tidak Ada";"2";"43";"2018-09-04";"15:47:06"
"1218";"335";"14386";"Tidak Ada";"2";"43";"2018-09-04";"15:49:27"
"1219";"335";"14387";"Tidak Ada";"2";"43";"2018-09-04";"15:51:10"
"1220";"335";"14388";"Tidak Ada";"2";"43";"2018-09-04";"15:53:35"
"1221";"335";"14389";"Tidak Ada";"2";"43";"2018-09-04";"15:56:35"
"1222";"335";"14401";"Tidak Ada";"2";"43";"2018-09-04";"15:58:01"
"1223";"370";"15882";"Tidak Ada";"2";"41";"2018-09-04";"15:59:03"
"1224";"335";"14402";"Tidak Ada";"2";"43";"2018-09-04";"16:00:06"
"1225";"335";"14403";"menjangkau";"2";"43";"2018-09-04";"16:02:01"
"1226";"359";"15391";"Tidak Ada";"2";"43";"2018-09-04";"16:05:19"
"1227";"359";"15392";"Pengeluaran";"2";"43";"2018-09-04";"16:09:41"
"1228";"359";"15393";"Tidak Ada";"2";"43";"2018-09-04";"16:12:39"
"1229";"359";"15394";"Tidak Ada";"2";"43";"2018-09-04";"16:13:36"
"1230";"359";"15395";"Tidak Ada";"2";"43";"2018-09-04";"16:16:16"
"1231";"359";"15396";"Tidak Ada";"2";"43";"2018-09-04";"16:20:25"
"1232";"199";"8681";"Tidak Ada";"2";"65";"2018-09-04";"16:26:11"
"1233";"199";"8682";"Tidak Ada";"2";"65";"2018-09-04";"16:28:20"
"1234";"199";"8683";"Tidak Ada";"2";"65";"2018-09-04";"16:29:59"
"1235";"199";"8684";"Tidak Ada";"2";"65";"2018-09-04";"16:32:54"
"1236";"199";"8685";"Tidak Ada";"2";"65";"2018-09-04";"16:35:40"
"1237";"370";"15884";"Tidak Ada";"2";"41";"2018-09-04";"16:35:45"
"1238";"370";"15885";"Tidak Ada";"2";"41";"2018-09-04";"16:38:17"
"1239";"199";"8686";"Tidak Ada";"2";"65";"2018-09-04";"16:39:13"
"1240";"370";"15886";"Tidak Ada";"2";"41";"2018-09-04";"16:40:09"
"1241";"199";"8687";"Tidak Ada";"2";"65";"2018-09-04";"16:41:16"
"1242";"370";"15887";"Tidak Ada";"2";"41";"2018-09-04";"16:42:19"
"1243";"199";"8688";"Tidak Ada";"2";"65";"2018-09-04";"16:43:29"
"1244";"370";"15888";"Tidak Ada";"2";"41";"2018-09-04";"16:44:23"
"1245";"199";"8689";"Tidak Ada";"2";"65";"2018-09-04";"16:45:24"
"1246";"199";"8690";"Tidak Ada";"2";"65";"2018-09-04";"16:47:03"
"1247";"43";"2051";"Tidak Ada";"2";"42";"2018-09-04";"16:48:31"
"1248";"359";"15376";"Tidak Ada";"2";"43";"2018-09-04";"16:48:41"
"1249";"43";"2052";"Tidak Ada";"2";"42";"2018-09-04";"16:50:50"
"1250";"43";"2053";"Tidak Ada";"2";"42";"2018-09-04";"16:53:00"
"1251";"359";"15377";"Tidak Ada";"2";"43";"2018-09-04";"16:58:25"
"1252";"43";"2054";"Tidak Ada";"2";"42";"2018-09-04";"16:59:37"
"1253";"43";"2055";"Tidak Ada";"2";"42";"2018-09-04";"17:01:57"
"1254";"43";"2056";"Tidak Ada";"2";"42";"2018-09-04";"17:04:52"
"1255";"199";"8691";"Tidak Ada";"2";"65";"2018-09-04";"17:07:21"
"1256";"199";"8692";"Tidak Ada";"2";"65";"2018-09-04";"17:08:44"
"1257";"43";"2039";"Tidak Ada";"2";"42";"2018-09-04";"17:09:12"
"1258";"199";"8693";"Tidak Ada";"2";"65";"2018-09-04";"17:11:11"
"1259";"199";"8694";"Tidak Ada";"2";"65";"2018-09-04";"17:12:42"
"1260";"43";"2040";"Tidak Ada";"2";"42";"2018-09-04";"17:12:53"
"1261";"43";"2041";"Tidak Ada";"2";"42";"2018-09-04";"17:14:39"
"1262";"43";"2042";"Tidak Ada";"2";"42";"2018-09-04";"17:16:57"
"1263";"27";"1270";"layanan";"2";"39";"2018-09-04";"17:18:13"
"1264";"43";"2043";"Tidak Ada";"2";"42";"2018-09-04";"17:19:41"
"1265";"43";"2044";"Tidak Ada";"2";"42";"2018-09-04";"17:21:59"
"1266";"27";"1271";"Pemberian Hadiah";"2";"39";"2018-09-04";"17:22:54"
"1267";"27";"1272";"Mendapatkan Info";"2";"39";"2018-09-04";"17:24:31"
"1268";"43";"2045";"Tidak Ada";"2";"42";"2018-09-04";"17:24:41"
"1269";"27";"1235";"Ilustrasi mengenal";"2";"39";"2018-09-04";"17:26:37"
"1270";"43";"2046";"Tidak Ada";"2";"42";"2018-09-04";"17:26:50"
"1271";"27";"1236";"Tidak Ada";"2";"39";"2018-09-04";"17:28:30"
"1272";"43";"2047";"Tidak Ada";"2";"42";"2018-09-04";"17:29:03"
"1273";"27";"1237";"perawatan";"2";"39";"2018-09-04";"17:30:28"
"1274";"43";"2048";"Tidak Ada";"2";"42";"2018-09-04";"17:30:52"
"1275";"75";"3249";"Tidak Ada";"2";"42";"2018-09-04";"17:36:27"
"1276";"27";"1238";"Tidak Ada";"2";"39";"2018-09-04";"17:37:56"
"1277";"359";"15378";"Tidak Ada";"2";"43";"2018-09-04";"17:38:55"
"1278";"75";"3250";"Tidak Ada";"2";"42";"2018-09-04";"17:39:03"
"1279";"27";"1239";"Tidak Ada";"2";"39";"2018-09-04";"17:39:26"
"1280";"27";"1240";"Tidak Ada";"2";"39";"2018-09-04";"17:40:49"
"1281";"359";"15379";"Tidak Ada";"2";"43";"2018-09-04";"17:41:27"
"1282";"27";"1241";"Tidak Ada";"2";"39";"2018-09-04";"17:41:35"
"1283";"359";"15381";"Tidak Ada";"2";"43";"2018-09-04";"17:43:03"
"1284";"27";"1242";"Tidak Ada";"2";"39";"2018-09-04";"17:43:39"
"1285";"75";"3251";"Tidak Ada";"2";"42";"2018-09-04";"17:44:58"
"1286";"359";"15383";"Tidak Ada";"2";"43";"2018-09-04";"17:45:01"
"1287";"27";"1243";"Tidak Ada";"2";"39";"2018-09-04";"17:45:08"
"1288";"75";"3252";"Tidak Ada";"2";"42";"2018-09-04";"17:47:24"
"1289";"359";"15387";"Tidak Ada";"2";"43";"2018-09-04";"17:48:23"
"1290";"359";"15388";"Tidak Ada";"2";"43";"2018-09-04";"17:50:20"
"1291";"75";"3219";"Pernikahan";"2";"42";"2018-09-04";"17:53:15"
"1292";"27";"1244";"Tidak Ada";"2";"39";"2018-09-04";"17:55:59"
"1293";"359";"15389";"Tidak Ada";"2";"43";"2018-09-04";"17:57:23"
"1294";"27";"1245";"Tidak Ada";"2";"39";"2018-09-04";"17:57:39"
"1295";"75";"3220";"Tidak Ada";"2";"42";"2018-09-04";"17:58:52"
"1296";"27";"1246";"Tidak Ada";"2";"39";"2018-09-04";"17:59:50"
"1297";"75";"3221";"Tidak Ada";"2";"42";"2018-09-04";"18:00:18"
"1298";"75";"3222";"Tidak Ada";"2";"42";"2018-09-04";"18:01:24"
"1299";"27";"1247";"Tidak Ada";"2";"39";"2018-09-04";"18:02:07"
"1300";"75";"3223";"Tidak Ada";"2";"42";"2018-09-04";"18:03:20"
"1301";"27";"1248";"Tidak Ada";"2";"39";"2018-09-04";"18:04:08"
"1302";"75";"3224";"Tidak Ada";"2";"42";"2018-09-04";"18:05:46"
"1303";"359";"15390";"Tidak Ada";"2";"43";"2018-09-04";"18:06:22"
"1304";"75";"3225";"Tidak Ada";"2";"42";"2018-09-04";"18:07:59"
"1305";"27";"1249";"Tidak Ada";"2";"39";"2018-09-04";"18:08:32"
"1306";"351";"15115";"Tidak Ada";"2";"43";"2018-09-04";"18:08:33"
"1307";"351";"15116";"Tidak Ada";"2";"43";"2018-09-04";"18:11:05"
"1308";"75";"3226";"Tidak Ada";"2";"42";"2018-09-04";"18:11:56"
"1309";"351";"15117";"Tidak Ada";"2";"43";"2018-09-04";"18:12:31"
"1310";"27";"1250";"Tidak Ada";"2";"39";"2018-09-04";"18:13:47"
"1311";"75";"3227";"Tidak Ada";"2";"42";"2018-09-04";"18:15:38"
"1312";"75";"3228";"Tidak Ada";"2";"42";"2018-09-04";"18:20:05"
"1313";"351";"15118";"Tidak Ada";"2";"43";"2018-09-04";"18:21:35"
"1314";"75";"3229";"Tidak Ada";"2";"42";"2018-09-04";"18:22:17"
"1315";"351";"15119";"Tidak Ada";"2";"43";"2018-09-04";"18:22:56"
"1316";"351";"15120";"Tidak Ada";"2";"43";"2018-09-04";"18:24:36"
"1317";"351";"15121";"Tidak Ada";"2";"43";"2018-09-04";"18:27:08"
"1318";"75";"3230";"Tidak Ada";"2";"42";"2018-09-04";"18:27:18"
"1319";"351";"15122";"Tidak Ada";"2";"43";"2018-09-04";"18:34:39"
"1320";"75";"3231";"Tidak Ada";"2";"42";"2018-09-04";"18:35:39"
"1321";"48";"2191";"Tidak Ada";"2";"44";"2018-09-04";"18:36:54"
"1322";"351";"15123";"Tidak Ada";"2";"43";"2018-09-04";"18:37:53"
"1323";"75";"3232";"Tidak Ada";"2";"42";"2018-09-04";"18:38:09"
"1324";"75";"3233";"Tidak Ada";"2";"42";"2018-09-04";"18:41:08"
"1325";"351";"15124";"Tidak Ada";"2";"43";"2018-09-04";"18:43:34"
"1326";"351";"15085";"Tidak Ada";"2";"43";"2018-09-04";"18:44:57"
"1327";"351";"15086";"Tidak Ada";"2";"43";"2018-09-04";"18:46:23"
"1328";"351";"15087";"Tidak Ada";"2";"43";"2018-09-04";"18:47:37"
"1329";"5951";"249804";"Asian Games 2018";"2";"55";"2018-09-04";"19:02:34"
"1330";"5951";"249805";"Tidak Ada";"2";"55";"2018-09-04";"19:05:20"
"1331";"199";"8695";"Tidak Ada";"2";"65";"2018-09-04";"19:08:09"
"1332";"199";"8696";"Tidak Ada";"2";"65";"2018-09-04";"19:10:44"
"1333";"5951";"249806";"Tidak Ada";"2";"55";"2018-09-04";"19:11:40"
"1334";"5951";"249807";"Tidak Ada";"2";"55";"2018-09-04";"19:13:25"
"1335";"5951";"249808";"Tidak Ada";"2";"55";"2018-09-04";"19:15:07"
"1336";"5951";"249809";"Asian Games 2018";"2";"55";"2018-09-04";"19:21:36"
"1337";"5951";"249810";"Tidak Ada";"2";"55";"2018-09-04";"19:27:34"
"1338";"48";"2192";"Tidak Ada";"2";"44";"2018-09-04";"19:29:42"
"1339";"5951";"249811";"Tidak Ada";"2";"55";"2018-09-04";"19:30:31"
"1340";"48";"2193";"Tidak Ada";"2";"44";"2018-09-04";"19:31:02"
"1341";"5951";"249812";"Tidak Ada";"2";"55";"2018-09-04";"19:32:09"
"1342";"5951";"249813";"Tidak Ada";"2";"55";"2018-09-04";"19:33:28"
"1343";"5951";"249814";"Tidak Ada";"2";"55";"2018-09-04";"19:34:12"
"1344";"48";"2194";"Forwot";"2";"44";"2018-09-04";"19:35:31"
"1345";"5951";"249815";"Tidak Ada";"2";"55";"2018-09-04";"19:35:34"
"1346";"5951";"249816";"Tidak Ada";"2";"55";"2018-09-04";"19:36:25"
"1347";"5951";"249817";"Tidak Ada";"2";"55";"2018-09-04";"19:37:27"
"1348";"5951";"249818";"Tidak Ada";"2";"55";"2018-09-04";"19:38:42"
"1349";"5951";"249819";"Tidak Ada";"2";"55";"2018-09-04";"19:39:44"
"1350";"5951";"249820";"Tidak Ada";"2";"55";"2018-09-04";"19:40:49"
"1351";"370";"15883";"Tidak Ada";"2";"41";"2018-09-04";"19:42:03"
"1352";"5951";"249821";"Tidak Ada";"2";"55";"2018-09-04";"19:42:08"
"1353";"5951";"249822";"Tidak Ada";"2";"55";"2018-09-04";"19:43:13"
"1354";"370";"15889";"Tidak Ada";"2";"41";"2018-09-04";"19:43:26"
"1355";"370";"15890";"Tidak Ada";"2";"41";"2018-09-04";"19:44:14"
"1356";"370";"15842";"Tidak Ada";"2";"41";"2018-09-04";"19:44:59"
"1357";"48";"2195";"Tidak Ada";"2";"44";"2018-09-04";"19:45:45"
"1358";"48";"2196";"Tidak Ada";"2";"44";"2018-09-04";"19:48:18"
"1359";"5951";"249823";"Tidak Ada";"2";"55";"2018-09-04";"19:49:57"
"1360";"5951";"249824";"Tidak Ada";"2";"55";"2018-09-04";"19:58:05"
"1361";"5951";"249825";"Tidak Ada";"2";"55";"2018-09-04";"19:59:58"
"1362";"5951";"249826";"Tidak Ada";"2";"55";"2018-09-04";"20:00:52"
"1363";"5951";"249827";"Tidak Ada";"2";"55";"2018-09-04";"20:04:42"
"1364";"5951";"249828";"Tidak Ada";"2";"55";"2018-09-04";"20:05:47"
"1365";"5951";"249829";"Tidak Ada";"2";"55";"2018-09-04";"20:08:00"
"1366";"5951";"249830";"Tidak Ada";"2";"55";"2018-09-04";"20:09:44"
"1367";"5951";"249831";"Tidak Ada";"2";"55";"2018-09-04";"20:10:49"
"1368";"5951";"249832";"Tidak Ada";"2";"55";"2018-09-04";"20:14:27"
"1369";"370";"15843";"Tidak Ada";"2";"41";"2018-09-04";"20:14:55"
"1370";"5951";"249833";"Tidak Ada";"2";"55";"2018-09-04";"20:15:22"
"1371";"370";"15844";"Tidak Ada";"2";"41";"2018-09-04";"20:16:03"
"1372";"5951";"249834";"Tidak Ada";"2";"55";"2018-09-04";"20:16:11"
"1373";"370";"15845";"Tidak Ada";"2";"41";"2018-09-04";"20:16:51"
"1374";"5951";"249835";"Tidak Ada";"2";"55";"2018-09-04";"20:17:17"
"1375";"5951";"249836";"Tidak Ada";"2";"55";"2018-09-04";"20:18:47"
"1376";"5951";"249837";"Tidak Ada";"2";"55";"2018-09-04";"20:19:34"
"1377";"370";"15846";"Tidak Ada";"2";"41";"2018-09-04";"20:19:53"
"1378";"5951";"249838";"Tidak Ada";"2";"55";"2018-09-04";"20:20:20"
"1379";"370";"15847";"Tidak Ada";"2";"41";"2018-09-04";"20:21:30"
"1380";"5951";"249839";"Tidak Ada";"2";"55";"2018-09-04";"20:21:34"
"1381";"5951";"249840";"Tidak Ada";"2";"55";"2018-09-04";"20:23:07"
"1382";"5951";"249841";"Tidak Ada";"2";"55";"2018-09-04";"20:24:20"
"1383";"5951";"249842";"Tidak Ada";"2";"55";"2018-09-04";"20:25:05"
"1384";"370";"15848";"Tidak Ada";"2";"41";"2018-09-04";"20:25:11"
"1385";"5951";"249843";"Tidak Ada";"2";"55";"2018-09-04";"20:25:39"
"1386";"370";"15849";"Tidak Ada";"2";"41";"2018-09-04";"20:25:49"
"1387";"5951";"249844";"Tidak Ada";"2";"55";"2018-09-04";"20:26:38"
"1388";"370";"15850";"Tidak Ada";"2";"41";"2018-09-04";"20:26:56"
"1389";"370";"15851";"Tidak Ada";"2";"41";"2018-09-04";"20:28:05"
"1390";"370";"15852";"Tidak Ada";"2";"41";"2018-09-04";"20:28:56"
"1391";"370";"15853";"Tidak Ada";"2";"41";"2018-09-04";"20:29:44"
"1392";"370";"15854";"Tidak Ada";"2";"41";"2018-09-04";"20:30:25"
"1393";"370";"15855";"Tidak Ada";"2";"41";"2018-09-04";"20:31:17"
"1394";"370";"15856";"Tidak Ada";"2";"41";"2018-09-04";"20:31:50"
"1395";"370";"15856";"Tidak Ada";"2";"41";"2018-09-04";"20:31:50"
"1396";"5951";"249845";"Tidak Ada";"2";"55";"2018-09-04";"20:31:52"
"1397";"370";"15857";"Tidak Ada";"2";"41";"2018-09-04";"20:32:24"
"1398";"5951";"249846";"Tidak Ada";"2";"55";"2018-09-04";"20:32:27"
"1399";"370";"15858";"Tidak Ada";"2";"41";"2018-09-04";"20:32:59"
"1400";"5951";"249847";"Tidak Ada";"2";"55";"2018-09-04";"20:33:10"
"1401";"370";"15859";"Tidak Ada";"2";"41";"2018-09-04";"20:33:28"
"1402";"370";"15860";"Tidak Ada";"2";"41";"2018-09-04";"20:33:54"
"1403";"5951";"249848";"Tidak Ada";"2";"55";"2018-09-04";"20:33:54"
"1404";"370";"15861";"Tidak Ada";"2";"41";"2018-09-04";"20:34:32"
"1405";"5951";"249849";"Tidak Ada";"2";"55";"2018-09-04";"20:34:57"
"1406";"5951";"249850";"Tidak Ada";"2";"55";"2018-09-04";"20:35:37"
"1407";"370";"15862";"Tidak Ada";"2";"41";"2018-09-04";"20:36:02"
"1408";"370";"15863";"Tidak Ada";"2";"41";"2018-09-04";"20:36:26"
"1409";"370";"15864";"Tidak Ada";"2";"41";"2018-09-04";"20:37:38"
"1410";"370";"15865";"Tidak Ada";"2";"41";"2018-09-04";"20:38:05"
"1411";"370";"15866";"Tidak Ada";"2";"41";"2018-09-04";"20:39:14"
"1412";"370";"15867";"Tidak Ada";"2";"41";"2018-09-04";"20:40:36"
