"id_geolokasi";"id_berita";"id_kalimat";"desa";"kota";"kabupaten";"propinsi";"negara";"nama_tempat";"isCorrect";"isValid";"id_submitter";"date_submit";"time_submit"
"775";"15";"581";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-08-29";"13:36:13"
"776";"211";"9156";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"13:36:19"
"777";"109";"4460";"Tidak Ada";"Tidak Ada";"Jakarta Selatan";"Tidak Ada";"Tidak Ada";"Pacific Place";"1";"2";"32";"2018-08-29";"13:36:33"
"778";"211";"9157";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"13:36:55"
"779";"109";"4460";"Tidak Ada";"Tidak Ada";"Jakarta Pusat";"Tidak Ada";"Tidak Ada";"Auditorium IFI Thamrin";"1";"2";"32";"2018-08-29";"13:36:59"
"780";"109";"4460";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-08-29";"13:37:04"
"781";"109";"4460";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-08-29";"13:37:08"
"782";"109";"4460";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-08-29";"13:37:12"
"783";"109";"4460";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-08-29";"13:37:16"
"784";"109";"4460";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-08-29";"13:37:20"
"785";"109";"4460";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-08-29";"13:37:27"
"786";"109";"4460";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-08-29";"13:37:31"
"787";"211";"9158";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"13:37:31"
"788";"109";"4460";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-08-29";"13:37:36"
"789";"109";"4460";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-08-29";"13:37:49"
"790";"310";"13324";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"13:38:11"
"791";"211";"9159";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"13:38:29"
"792";"240";"10483";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"63";"2018-08-29";"13:38:48"
"793";"211";"9160";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Italia";"Tidak Ada";"1";"2";"31";"2018-08-29";"13:39:03"
"794";"310";"13325";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"13:39:50"
"795";"211";"9161";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Italia";"Tidak Ada";"1";"2";"31";"2018-08-29";"13:40:37"
"796";"211";"9161";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Indonesia";"Tidak Ada";"1";"2";"31";"2018-08-29";"13:40:45"
"797";"109";"4461";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-08-29";"13:41:25"
"798";"15";"583";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Kalimantan Utara";"Tidak Ada";"Kalimantan";"1";"2";"53";"2018-08-29";"13:41:25"
"799";"310";"13326";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"13:41:30"
"800";"109";"4461";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-08-29";"13:41:35"
"801";"109";"4461";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-08-29";"13:41:42"
"802";"109";"4461";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-08-29";"13:41:50"
"803";"109";"4461";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-08-29";"13:41:55"
"804";"211";"9162";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"13:41:58"
"805";"109";"4461";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-08-29";"13:42:05"
"806";"109";"4461";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-08-29";"13:42:11"
"807";"240";"10484";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"63";"2018-08-29";"13:42:15"
"808";"109";"4461";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-08-29";"13:42:18"
"809";"109";"4461";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-08-29";"13:42:24"
"810";"109";"4461";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-08-29";"13:42:35"
"811";"211";"9163";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"13:42:42"
"812";"109";"4461";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-08-29";"13:42:42"
"813";"109";"4461";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-08-29";"13:42:49"
"814";"109";"4461";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-08-29";"13:42:54"
"815";"109";"4461";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-08-29";"13:43:04"
"816";"211";"9164";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"13:43:11"
"817";"240";"10485";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"63";"2018-08-29";"13:43:26"
"818";"310";"13327";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"13:43:37"
"819";"211";"9165";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Qatar";"Tidak Ada";"1";"2";"31";"2018-08-29";"13:43:41"
"820";"211";"9166";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"13:44:26"
"821";"211";"9167";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Indonesia";"Tidak Ada";"1";"2";"31";"2018-08-29";"13:44:59"
"822";"240";"10486";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"63";"2018-08-29";"13:45:18"
"823";"310";"13328";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"13:45:30"
"824";"310";"13329";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"13:47:04"
"825";"211";"9168";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Indonesia";"Tidak Ada";"1";"2";"31";"2018-08-29";"13:47:34"
"826";"15";"587";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Nusa Tenggara Timur";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-08-29";"13:47:58"
"827";"15";"587";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-08-29";"13:48:07"
"828";"15";"587";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-08-29";"13:48:14"
"829";"240";"10487";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"63";"2018-08-29";"13:48:17"
"830";"211";"9169";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"13:48:31"
"831";"211";"9170";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"13:49:27"
"832";"310";"13330";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"13:49:34"
"833";"240";"10488";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"63";"2018-08-29";"13:50:10"
"834";"211";"9171";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"13:50:22"
"835";"310";"13331";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"13:50:54"
"836";"15";"588";"Tidak Ada";"Tidak Ada";"Tidak Ada";"NTT";"Tidak Ada";"NTT";"1";"2";"53";"2018-08-29";"13:51:22"
"837";"240";"10489";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"63";"2018-08-29";"13:51:26"
"838";"15";"588";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Aceh";"Tidak Ada";"Aceh";"1";"2";"53";"2018-08-29";"13:51:31"
"839";"211";"9172";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"13:51:33"
"840";"15";"588";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Bali";"Tidak Ada";"Bali";"1";"2";"53";"2018-08-29";"13:51:44"
"841";"15";"588";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-08-29";"13:51:52"
"842";"15";"588";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-08-29";"13:51:58"
"843";"310";"13332";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"13:52:15"
"844";"211";"9173";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"13:52:20"
"845";"240";"10490";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"63";"2018-08-29";"13:53:26"
"846";"3";"92";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-08-29";"13:54:03"
"847";"211";"9174";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"13:54:04"
"848";"3";"92";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-08-29";"13:54:08"
"849";"310";"13333";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"13:54:16"
"850";"214";"9233";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Jakarta";"Tidak Ada";"Kementerian Keuangan";"1";"2";"31";"2018-08-29";"13:54:53"
"851";"240";"10491";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"63";"2018-08-29";"13:54:53"
"852";"240";"10492";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"63";"2018-08-29";"13:56:02"
"853";"310";"13334";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Jawa Tengah";"Tidak Ada";"Solo";"1";"2";"57";"2018-08-29";"13:56:11"
"854";"3";"93";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Jakarta\.";"Tidak Ada";"Jakarta\.";"1";"2";"53";"2018-08-29";"13:57:32"
"855";"3";"93";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Atrium Mal Taman Anggrek";"1";"2";"53";"2018-08-29";"13:57:42"
"856";"3";"93";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-08-29";"13:57:48"
"857";"310";"13335";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Sumatra Utara";"Tidak Ada";"Medan";"1";"2";"57";"2018-08-29";"13:58:23"
"858";"3";"94";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Indonesia";"Tidak Ada";"1";"2";"53";"2018-08-29";"13:59:22"
"859";"3";"94";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Indonesia";"1";"2";"53";"2018-08-29";"13:59:29"
"860";"3";"95";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-08-29";"14:02:06"
"861";"292";"12497";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:02:44"
"862";"292";"12497";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Bandara";"1";"2";"57";"2018-08-29";"14:02:58"
"863";"292";"12498";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:04:33"
"864";"292";"12498";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:04:39"
"865";"3";"96";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-08-29";"14:04:43"
"866";"292";"12499";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:06:10"
"867";"292";"12500";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:08:50"
"868";"3";"97";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-08-29";"14:10:03"
"869";"23";"851";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"39";"2018-08-29";"14:10:39"
"870";"214";"9234";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"14:10:57"
"871";"292";"12501";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:10:59"
"872";"3";"98";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-08-29";"14:11:40"
"873";"214";"9235";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"14:11:42"
"874";"3";"98";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-08-29";"14:11:46"
"875";"3";"98";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-08-29";"14:11:51"
"876";"292";"12502";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:12:21"
"877";"214";"9236";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"14:13:20"
"878";"214";"9237";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"14:14:34"
"879";"292";"12503";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:15:27"
"880";"214";"9238";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"14:15:42"
"881";"3";"99";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-08-29";"14:16:13"
"882";"3";"99";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-08-29";"14:16:19"
"883";"214";"9239";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"14:16:20"
"884";"292";"12504";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Quora";"1";"2";"57";"2018-08-29";"14:17:23"
"885";"214";"9240";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"14:17:33"
"886";"214";"9241";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"14:18:45"
"887";"3";"100";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-08-29";"14:18:49"
"888";"3";"100";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-08-29";"14:18:55"
"889";"292";"12505";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"bandara";"1";"2";"57";"2018-08-29";"14:19:32"
"890";"214";"9242";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"14:20:20"
"891";"240";"10493";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"63";"2018-08-29";"14:20:50"
"892";"292";"12506";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:21:13"
"893";"214";"9243";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"14:21:48"
"894";"292";"12507";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:22:17"
"895";"240";"10494";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"63";"2018-08-29";"14:23:41"
"896";"292";"12508";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:23:49"
"897";"3";"101";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-08-29";"14:24:23"
"898";"214";"9244";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"14:24:26"
"899";"240";"10495";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"63";"2018-08-29";"14:25:59"
"900";"214";"9245";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"14:26:08"
"901";"292";"12509";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:26:24"
"902";"214";"9246";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"14:26:40"
"903";"214";"9247";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"14:27:58"
"904";"292";"12510";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:28:18"
"905";"214";"9248";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"14:29:01"
"906";"292";"12511";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:29:48"
"907";"214";"9249";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"14:30:25"
"908";"292";"12512";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:31:23"
"909";"214";"9250";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"14:31:58"
"910";"292";"12513";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:33:32"
"911";"214";"9251";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"14:33:42"
"912";"214";"9252";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"14:34:12"
"913";"292";"12514";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:35:45"
"914";"214";"9253";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"14:36:54"
"915";"292";"12515";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"bandara AS";"1";"2";"57";"2018-08-29";"14:37:56"
"916";"214";"9254";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"14:38:12"
"917";"214";"9255";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"14:38:59"
"918";"292";"12516";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:39:20"
"919";"214";"9256";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"14:39:40"
"920";"292";"12517";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:40:57"
"921";"214";"9257";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"14:41:03"
"922";"214";"9258";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"14:42:01"
"923";"292";"12518";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:42:13"
"924";"214";"9259";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"14:43:02"
"925";"292";"12519";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:43:37"
"926";"292";"12519";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:43:43"
"927";"214";"9260";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-29";"14:44:29"
"928";"292";"12520";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:45:03"
"929";"292";"12521";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:46:06"
"930";"292";"12521";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:46:06"
"931";"292";"12521";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-29";"14:46:06"
