"id_topik";"id_berita";"id_kalimat";"nama_topik";"deskripsi";"id_subyek_topik";"isCorrect";"isValid";"id_submitter";"date_submit";"time_submit"
"1044";"242";"10566";"Tidak Ada";"Tidak Ada";"0";"1";"2";"63";"2018-09-03";"20:14:25"
"1045";"306";"13154";"RBMK";"Perbaikan reaktor RBMK";"13";"1";"2";"69";"2018-09-03";"20:26:15"
"1046";"306";"13154";"RBMK";;"13";"1";"2";"69";"2018-09-03";"20:26:27"
"1047";"242";"10567";"bandros belanja";;"5";"1";"2";"63";"2018-09-03";"20:32:18"
"1048";"242";"10568";"Tidak Ada";"Tidak Ada";"5";"1";"2";"63";"2018-09-03";"20:33:17"
"1049";"242";"10569";"Tidak Ada";"Tidak Ada";"5";"1";"2";"63";"2018-09-03";"20:34:11"
"1050";"242";"10570";"serabi rangin";;"5";"1";"2";"63";"2018-09-03";"20:34:34"
"1051";"31";"1424";"Tidak Ada";"Tidak Ada";"0";"1";"2";"37";"2018-09-03";"20:36:29"
"1052";"31";"1425";"Tidak Ada";"Tidak Ada";"0";"1";"2";"37";"2018-09-03";"20:37:03"
"1053";"31";"1426";"keberadaan jamur ini sulit didiagnosis dan sering ";"-";"7";"1";"2";"37";"2018-09-03";"20:45:30"
"1054";"31";"1427";"Tidak Ada";"Tidak Ada";"7";"1";"2";"37";"2018-09-03";"20:49:33"
"1055";"242";"10571";"haluman";;"5";"1";"2";"63";"2018-09-03";"20:58:41"
"1056";"242";"10572";"Kue pancong";;"5";"1";"2";"63";"2018-09-03";"20:59:43"
"1057";"242";"10573";"kue pancong";;"5";"1";"2";"63";"2018-09-03";"21:01:36"
"1058";"242";"10574";"kue pancong";;"5";"1";"2";"63";"2018-09-03";"21:02:54"
"1059";"306";"13114";"Tidak Ada";"Tidak Ada";"13";"1";"2";"69";"2018-09-03";"21:04:39"
"1060";"242";"10575";"Tidak Ada";"Tidak Ada";"5";"1";"2";"63";"2018-09-03";"21:05:36"
"1061";"31";"1428";"Tidak Ada";"Tidak Ada";"7";"1";"2";"37";"2018-09-03";"21:06:15"
"1062";"306";"13115";"Tidak Ada";"Tidak Ada";"13";"1";"2";"69";"2018-09-03";"21:07:22"
"1063";"242";"10576";"Tidak Ada";"Tidak Ada";"5";"1";"2";"63";"2018-09-03";"21:08:06"
"1064";"31";"1429";"Tidak Ada";"Tidak Ada";"7";"1";"2";"37";"2018-09-03";"21:08:17"
"1065";"242";"10577";"Tidak Ada";"Tidak Ada";"5";"1";"2";"63";"2018-09-03";"21:10:04"
"1066";"31";"1430";"Tidak Ada";"Tidak Ada";"7";"1";"2";"37";"2018-09-03";"21:10:11"
"1067";"242";"10578";"Tidak Ada";"Tidak Ada";"5";"1";"2";"63";"2018-09-03";"21:11:00"
"1068";"306";"13116";"28 pekerja meninggal";;"5";"1";"2";"69";"2018-09-03";"21:11:30"
"1069";"242";"10579";"Tidak Ada";"Tidak Ada";"5";"1";"2";"63";"2018-09-03";"21:12:40"
"1070";"242";"10580";"Tidak Ada";"Tidak Ada";"5";"1";"2";"63";"2018-09-03";"21:15:15"
"1071";"242";"10581";"Tidak Ada";"Tidak Ada";"5";"1";"2";"63";"2018-09-03";"21:15:59"
"1072";"242";"10582";"Tidak Ada";"Tidak Ada";"5";"1";"2";"63";"2018-09-03";"21:17:01"
"1073";"242";"10583";"Tidak Ada";"Tidak Ada";"5";"1";"2";"63";"2018-09-03";"21:18:30"
"1074";"242";"10584";"Tidak Ada";"Tidak Ada";"5";"1";"2";"63";"2018-09-03";"21:19:13"
"1075";"242";"10585";"Tidak Ada";"Tidak Ada";"5";"1";"2";"63";"2018-09-03";"21:21:21"
"1076";"242";"10586";"Tidak Ada";"Tidak Ada";"5";"1";"2";"63";"2018-09-03";"21:22:29"
"1077";"242";"10587";"Tidak Ada";"Tidak Ada";"5";"1";"2";"63";"2018-09-03";"21:23:33"
"1078";"306";"13117";"Kecelakaan";;"5";"1";"2";"69";"2018-09-03";"21:24:18"
"1079";"242";"10588";"Tidak Ada";"Tidak Ada";"5";"1";"2";"63";"2018-09-03";"21:25:02"
"1080";"306";"13118";"bom megaton";;"5";"1";"2";"69";"2018-09-03";"21:26:42"
"1081";"306";"13119";"ledakan";;"5";"1";"2";"69";"2018-09-03";"21:30:17"
"1082";"306";"13120";"Tidak Ada";"Tidak Ada";"5";"1";"2";"69";"2018-09-03";"21:32:56"
"1083";"31";"1431";"Tidak Ada";"Tidak Ada";"7";"1";"2";"37";"2018-09-03";"22:38:13"
"1084";"31";"1432";"Tidak Ada";"Tidak Ada";"7";"1";"2";"37";"2018-09-03";"23:57:29"
"1085";"31";"1433";"Tidak Ada";"Tidak Ada";"7";"1";"2";"37";"2018-09-03";"23:59:11"
"1086";"31";"1434";"Tidak Ada";"Tidak Ada";"7";"1";"2";"37";"2018-09-04";"00:02:38"
"1087";"31";"1435";"Tidak Ada";"Tidak Ada";"7";"1";"2";"37";"2018-09-04";"00:07:37"
"1088";"31";"1436";"Tidak Ada";"Tidak Ada";"7";"1";"2";"37";"2018-09-04";"00:13:38"
"1089";"31";"1437";"Tidak Ada";"Tidak Ada";"7";"1";"2";"37";"2018-09-04";"00:23:35"
"1090";"31";"1438";"Tidak Ada";"Tidak Ada";"7";"1";"2";"37";"2018-09-04";"00:31:27"
"1091";"31";"1439";"Tidak Ada";"Tidak Ada";"7";"1";"2";"37";"2018-09-04";"00:32:00"
"1092";"31";"1440";"Tidak Ada";"Tidak Ada";"7";"1";"2";"37";"2018-09-04";"00:37:43"
"1093";"31";"1441";"Tidak Ada";"Tidak Ada";"7";"1";"2";"37";"2018-09-04";"00:39:50"
"1094";"31";"1442";"Tidak Ada";"Tidak Ada";"7";"1";"2";"37";"2018-09-04";"01:48:34"
"1095";"24";"911";"Tidak Ada";"Tidak Ada";"0";"1";"2";"37";"2018-09-04";"02:05:01"
"1096";"24";"912";"Tidak Ada";"Tidak Ada";"0";"1";"2";"37";"2018-09-04";"02:10:33"
"1097";"24";"913";"Tidak Ada";"Tidak Ada";"0";"1";"2";"37";"2018-09-04";"02:25:42"
"1098";"24";"914";"Tidak Ada";"Tidak Ada";"0";"1";"2";"37";"2018-09-04";"02:29:52"
"1099";"24";"915";"Tidak Ada";"Tidak Ada";"0";"1";"2";"37";"2018-09-04";"02:33:21"
"1100";"24";"916";"Tidak Ada";"Tidak Ada";"0";"1";"2";"37";"2018-09-04";"02:33:53"
"1101";"24";"917";"Tidak Ada";"Tidak Ada";"0";"1";"2";"37";"2018-09-04";"02:34:48"
"1102";"24";"918";"Tidak Ada";"Tidak Ada";"0";"1";"2";"37";"2018-09-04";"02:37:11"
"1103";"24";"919";"Tidak Ada";"Tidak Ada";"0";"1";"2";"37";"2018-09-04";"02:41:08"
"1104";"24";"920";"Tidak Ada";"Tidak Ada";"0";"1";"2";"37";"2018-09-04";"02:49:16"
"1105";"24";"921";"Tidak Ada";"Tidak Ada";"0";"1";"2";"37";"2018-09-04";"02:53:34"
"1106";"24";"922";"Tidak Ada";"Tidak Ada";"0";"1";"2";"37";"2018-09-04";"02:55:02"
"1107";"24";"923";"Tidak Ada";"Tidak Ada";"0";"1";"2";"37";"2018-09-04";"02:55:53"
"1108";"24";"924";"Tidak Ada";"Tidak Ada";"0";"1";"2";"37";"2018-09-04";"02:59:38"
"1109";"24";"925";"Tidak Ada";"Tidak Ada";"0";"1";"2";"37";"2018-09-04";"03:03:06"
"1110";"24";"926";"Tidak Ada";"Tidak Ada";"0";"1";"2";"37";"2018-09-04";"03:03:43"
"1111";"24";"927";"Tidak Ada";"Tidak Ada";"0";"1";"2";"37";"2018-09-04";"03:06:49"
"1112";"199";"8687";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"07:40:02"
"1113";"335";"14390";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"07:48:32"
"1114";"199";"8688";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"07:48:35"
"1115";"199";"8689";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"07:51:16"
"1116";"199";"8690";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"07:52:55"
"1117";"335";"14391";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"07:54:54"
"1118";"199";"8691";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"07:55:57"
"1119";"199";"8692";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"07:59:39"
"1120";"199";"8693";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"08:00:52"
"1121";"199";"8694";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"08:02:35"
"1122";"335";"14392";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"08:03:02"
"1123";"199";"8695";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"08:03:45"
"1124";"199";"8696";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"08:05:52"
"1125";"335";"14393";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"08:06:48"
"1126";"335";"14394";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"08:09:06"
"1127";"199";"8697";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"08:09:53"
"1128";"199";"8698";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"08:11:57"
"1129";"335";"14395";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"08:12:27"
"1130";"199";"8699";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"08:13:23"
"1131";"335";"14396";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"08:13:38"
"1132";"199";"8700";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"08:14:29"
"1133";"199";"8701";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"08:15:46"
"1134";"335";"14398";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"08:15:54"
"1135";"199";"8702";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"08:17:59"
"1136";"199";"8703";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"08:27:21"
"1137";"199";"8704";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"08:29:10"
"1138";"199";"8705";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"08:30:43"
"1139";"199";"8706";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"08:32:45"
"1140";"199";"8707";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"08:34:33"
"1141";"199";"8708";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"08:36:16"
"1142";"199";"8709";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"08:37:26"
"1143";"335";"14399";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"08:38:01"
"1144";"335";"14400";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"08:38:46"
"1145";"199";"8710";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"08:39:23"
"1146";"335";"14358";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"08:41:37"
"1147";"199";"8711";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"08:41:51"
"1148";"335";"14359";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"08:43:50"
"1149";"199";"8712";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"08:43:52"
"1150";"335";"14360";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"08:44:57"
"1151";"199";"8713";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"08:45:29"
"1152";"335";"14361";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"08:46:10"
"1153";"207";"9007";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-04";"09:52:39"
"1154";"207";"9008";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-04";"10:08:16"
"1155";"207";"9009";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-04";"10:18:02"
"1156";"207";"9010";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-04";"10:18:54"
"1157";"207";"9011";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-04";"10:21:51"
"1158";"207";"9012";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-04";"10:24:21"
"1159";"207";"9013";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-04";"10:25:26"
"1160";"335";"14362";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"10:29:37"
"1161";"335";"14363";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"10:30:57"
"1162";"199";"8714";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"10:31:34"
"1163";"43";"2050";"Tidak Ada";"Tidak Ada";"0";"1";"2";"42";"2018-09-04";"10:36:37"
"1164";"199";"8715";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"10:37:04"
"1165";"199";"8716";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"10:39:29"
"1166";"335";"14364";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"10:39:40"
"1167";"199";"8717";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"10:41:42"
"1168";"199";"8718";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"10:42:53"
"1169";"199";"8719";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"10:45:52"
"1170";"199";"8720";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"10:47:05"
"1171";"335";"14365";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"10:47:10"
"1172";"199";"8721";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"10:48:28"
"1173";"335";"14366";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"10:50:06"
"1174";"199";"8722";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"10:50:31"
"1175";"199";"8723";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"10:51:40"
"1176";"335";"14367";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"10:52:49"
"1177";"199";"8724";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"10:53:11"
"1178";"199";"8725";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"10:55:10"
"1179";"199";"8726";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"10:56:17"
"1180";"335";"14368";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"10:57:10"
"1181";"199";"8727";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"10:58:00"
"1182";"335";"14369";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"11:03:22"
"1183";"335";"14370";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"11:05:32"
"1184";"215";"9293";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"11:08:15"
"1185";"335";"14371";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"11:09:21"
"1186";"215";"9263";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"11:12:32"
"1187";"335";"14372";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"11:12:47"
"1188";"335";"14373";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"11:15:32"
"1189";"215";"9264";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"11:15:55"
"1190";"43";"2051";"Tidak Ada";"Tidak Ada";"0";"1";"2";"42";"2018-09-04";"11:16:50"
"1191";"215";"9265";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-04";"11:17:52"
"1192";"35";"1575";"Tidak Ada";"Tidak Ada";"0";"1";"2";"34";"2018-09-04";"11:20:48"
"1193";"306";"13121";"Tidak Ada";"Tidak Ada";"0";"1";"2";"69";"2018-09-04";"11:50:18"
"1194";"306";"13122";"Tidak Ada";"Tidak Ada";"0";"1";"2";"69";"2018-09-04";"11:53:14"
"1195";"27";"1267";"Asuransi";;"17";"1";"2";"39";"2018-09-04";"14:11:36"
"1196";"27";"1268";"Perbaikan";;"17";"1";"2";"39";"2018-09-04";"14:14:05"
"1197";"27";"1269";"Tidak Ada";"Tidak Ada";"0";"1";"2";"39";"2018-09-04";"14:16:08"
"1198";"335";"14374";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"15:24:20"
"1199";"335";"14375";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"15:25:04"
"1200";"335";"14376";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"15:26:17"
"1201";"335";"14377";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"15:28:02"
"1202";"335";"14378";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"15:29:07"
"1203";"335";"14379";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"15:31:02"
"1204";"335";"14380";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"15:34:30"
"1205";"335";"14381";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"15:39:26"
"1206";"335";"14384";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"15:42:29"
"1207";"335";"14385";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"15:46:45"
"1208";"335";"14386";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"15:49:23"
"1209";"335";"14387";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"15:50:43"
"1210";"335";"14388";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"15:53:39"
"1211";"335";"14389";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"15:56:32"
"1212";"335";"14401";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"15:57:48"
"1213";"370";"15882";"Tidak Ada";"Tidak Ada";"0";"1";"2";"41";"2018-09-04";"15:59:01"
"1214";"335";"14402";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"15:59:58"
"1215";"370";"15883";"Tidak Ada";"Tidak Ada";"0";"1";"2";"41";"2018-09-04";"16:00:20"
"1216";"335";"14403";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"16:01:57"
"1217";"359";"15391";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"16:05:16"
"1218";"359";"15392";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"16:09:20"
"1219";"359";"15393";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"16:12:36"
"1220";"359";"15394";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"16:13:34"
"1221";"359";"15395";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"16:16:12"
"1222";"359";"15396";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"16:17:24"
"1223";"199";"8681";"Tidak Ada";"Tidak Ada";"0";"1";"2";"65";"2018-09-04";"16:26:08"
"1224";"199";"8682";"Tidak Ada";"Tidak Ada";"0";"1";"2";"65";"2018-09-04";"16:28:15"
"1225";"199";"8683";"Tidak Ada";"Tidak Ada";"0";"1";"2";"65";"2018-09-04";"16:29:35"
"1226";"199";"8684";"Tidak Ada";"Tidak Ada";"0";"1";"2";"65";"2018-09-04";"16:32:51"
"1227";"199";"8685";"Tidak Ada";"Tidak Ada";"0";"1";"2";"65";"2018-09-04";"16:35:37"
"1228";"370";"15884";"Tidak Ada";"Tidak Ada";"0";"1";"2";"41";"2018-09-04";"16:35:38"
"1229";"370";"15885";"Tidak Ada";"Tidak Ada";"0";"1";"2";"41";"2018-09-04";"16:37:40"
"1230";"199";"8686";"Tidak Ada";"Tidak Ada";"0";"1";"2";"65";"2018-09-04";"16:38:59"
"1231";"370";"15886";"Tidak Ada";"Tidak Ada";"0";"1";"2";"41";"2018-09-04";"16:39:58"
"1232";"199";"8687";"Tidak Ada";"Tidak Ada";"0";"1";"2";"65";"2018-09-04";"16:41:14"
"1233";"370";"15887";"Tidak Ada";"Tidak Ada";"0";"1";"2";"41";"2018-09-04";"16:42:14"
"1234";"199";"8688";"Tidak Ada";"Tidak Ada";"0";"1";"2";"65";"2018-09-04";"16:43:24"
"1235";"370";"15888";"Tidak Ada";"Tidak Ada";"0";"1";"2";"41";"2018-09-04";"16:44:06"
"1236";"199";"8689";"Tidak Ada";"Tidak Ada";"0";"1";"2";"65";"2018-09-04";"16:45:21"
"1237";"199";"8690";"Tidak Ada";"Tidak Ada";"0";"1";"2";"65";"2018-09-04";"16:46:57"
"1238";"359";"15376";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"16:48:37"
"1239";"43";"2052";"Tidak Ada";"Tidak Ada";"0";"1";"2";"42";"2018-09-04";"16:50:42"
"1240";"43";"2053";"Tidak Ada";"Tidak Ada";"0";"1";"2";"42";"2018-09-04";"16:52:51"
"1241";"359";"15377";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"16:58:23"
"1242";"43";"2054";"Tidak Ada";"Tidak Ada";"0";"1";"2";"42";"2018-09-04";"16:59:33"
"1243";"43";"2055";"Tidak Ada";"Tidak Ada";"0";"1";"2";"42";"2018-09-04";"17:01:53"
"1244";"43";"2056";"Tidak Ada";"Tidak Ada";"0";"1";"2";"42";"2018-09-04";"17:04:48"
"1245";"199";"8691";"Tidak Ada";"Tidak Ada";"0";"1";"2";"65";"2018-09-04";"17:06:23"
"1246";"199";"8691";"Tidak Ada";"Tidak Ada";"0";"1";"2";"65";"2018-09-04";"17:06:53"
"1247";"199";"8692";"Tidak Ada";"Tidak Ada";"0";"1";"2";"65";"2018-09-04";"17:08:42"
"1248";"43";"2039";"Tidak Ada";"Tidak Ada";"0";"1";"2";"42";"2018-09-04";"17:09:08"
"1249";"199";"8693";"Tidak Ada";"Tidak Ada";"0";"1";"2";"65";"2018-09-04";"17:11:06"
"1250";"199";"8694";"Tidak Ada";"Tidak Ada";"0";"1";"2";"65";"2018-09-04";"17:12:36"
"1251";"43";"2040";"Tidak Ada";"Tidak Ada";"0";"1";"2";"42";"2018-09-04";"17:12:39"
"1252";"43";"2041";"Tidak Ada";"Tidak Ada";"0";"1";"2";"42";"2018-09-04";"17:14:34"
"1253";"43";"2042";"Tidak Ada";"Tidak Ada";"0";"1";"2";"42";"2018-09-04";"17:16:52"
"1254";"27";"1270";"Tidak Ada";"Tidak Ada";"0";"1";"2";"39";"2018-09-04";"17:17:55"
"1255";"43";"2043";"Tidak Ada";"Tidak Ada";"0";"1";"2";"42";"2018-09-04";"17:19:32"
"1256";"43";"2044";"Tidak Ada";"Tidak Ada";"0";"1";"2";"42";"2018-09-04";"17:21:55"
"1257";"27";"1271";"Tidak Ada";"Tidak Ada";"0";"1";"2";"39";"2018-09-04";"17:22:16"
"1258";"27";"1272";"Tidak Ada";"Tidak Ada";"0";"1";"2";"39";"2018-09-04";"17:24:12"
"1259";"43";"2045";"Tidak Ada";"Tidak Ada";"0";"1";"2";"42";"2018-09-04";"17:24:38"
"1260";"43";"2046";"Tidak Ada";"Tidak Ada";"0";"1";"2";"42";"2018-09-04";"17:26:47"
"1261";"27";"1235";"Tidak Ada";"Tidak Ada";"0";"1";"2";"39";"2018-09-04";"17:27:03"
"1262";"27";"1236";"Tidak Ada";"Tidak Ada";"0";"1";"2";"39";"2018-09-04";"17:28:16"
"1263";"43";"2047";"Tidak Ada";"Tidak Ada";"0";"1";"2";"42";"2018-09-04";"17:29:00"
"1264";"27";"1237";"Tidak Ada";"Tidak Ada";"0";"1";"2";"39";"2018-09-04";"17:30:12"
"1265";"43";"2048";"Tidak Ada";"Tidak Ada";"0";"1";"2";"42";"2018-09-04";"17:30:44"
"1266";"75";"3249";"Tidak Ada";"Tidak Ada";"0";"1";"2";"42";"2018-09-04";"17:36:22"
"1267";"27";"1238";"Tidak Ada";"Tidak Ada";"0";"1";"2";"39";"2018-09-04";"17:37:53"
"1268";"359";"15378";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"17:38:51"
"1269";"75";"3250";"Tidak Ada";"Tidak Ada";"0";"1";"2";"42";"2018-09-04";"17:38:59"
"1270";"27";"1239";"Gejala";"knocking atau ngelitik.";"17";"1";"2";"39";"2018-09-04";"17:39:00"
"1271";"27";"1240";"Gejala knocking";"didengar seperti adanya bunyi ketukan di dalam mesin";"17";"1";"2";"39";"2018-09-04";"17:40:45"
"1272";"359";"15379";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"17:41:24"
"1273";"27";"1241";"Tidak Ada";"Tidak Ada";"17";"1";"2";"39";"2018-09-04";"17:41:32"
"1274";"359";"15381";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"17:42:59"
"1275";"27";"1242";"kerusakan pada komponen mesin";"Disebapkan oleh Komponen-komponen mesin yang bergesek atau berbenturan dan tidak bekerja secara optimal";"17";"1";"2";"39";"2018-09-04";"17:43:35"
"1276";"75";"3251";"Tidak Ada";"Tidak Ada";"0";"1";"2";"42";"2018-09-04";"17:44:54"
"1277";"359";"15383";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"17:44:58"
"1278";"27";"1243";"Gejala knocking";"karena penggunaan bahan bakar minyak (BBM) dengan oktan rendah";"17";"1";"2";"39";"2018-09-04";"17:45:03"
"1279";"75";"3252";"Tidak Ada";"Tidak Ada";"0";"1";"2";"42";"2018-09-04";"17:47:20"
"1280";"359";"15387";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"17:48:18"
"1281";"359";"15388";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"17:50:15"
"1282";"75";"3219";"Tidak Ada";"Tidak Ada";"0";"1";"2";"42";"2018-09-04";"17:52:50"
"1283";"27";"1244";"Penggunaan BBM dengan kualitas rendah";"dapat menyebabkan naiknya temperatur dan tekanan di dalam ruang pembakaran mesin.";"17";"1";"2";"39";"2018-09-04";"17:55:56"
"1284";"359";"15389";"Tidak Ada";"Tidak Ada";"0";"1";"2";"43";"2018-09-04";"17:57:20"
"1285";"27";"1245";"Pembakaran BBM";"yang mestinya terbakar secara bersamaan dengan waktu siklus mesin, tidak berjalan dengan optimal";"17";"1";"2";"39";"2018-09-04";"17:57:27"
"1286";"75";"3220";"Tidak Ada";"Tidak Ada";"0";"1";"2";"42";"2018-09-04";"17:58:36"
